馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ペイシャクローズ,11,75.4,1,1,2,442,-6,1,3,53.0,10,13,1,1000,61.6,1,14,13,3,53,7,9,0,0,37.9,448,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,0,1400,88.8,0,18,10,3,54,3,10,0,0,41.4,448,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シンボリサージュ,6,144.6,2,2,1,438,0,1,3,51.0,9,7,1,1200,74.8,1,16,5,3,51,13,12,0,0,37.6,438,+2,1.7,8,15,0,1600,99.4,0,16,3,3,54,7,9,0,0,40.0,436,0,3.5,7,11,1,1400,89.5,0,16,2,3,54,4,4,0,0,41.5,436,-6,3.4,8,9,1,1200,74.8,0,15,7,3,51,4,4,0,0,38.3,442,+2,1.7,10,11,0,1200,70.4,0,13,11,3,51,5,7,0,0,36.6,440,0,1.4
ラインキャスト,15,152.1,2,3,0,400,0,1,3,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
レイナブローニュ,5,2.1,3,4,13,448,-2,1,3,54.0,9,2,1,1400,86.7,0,12,4,3,54,5,5,0,0,37.5,450,-2,0.0,8,5,1,1200,73.2,0,16,5,3,54,8,9,0,0,37.1,452,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ビームフラッシュ,12,156.7,3,5,1,446,-4,1,3,51.0,6,15,1,1200,75.6,0,16,16,3,54,7,6,0,0,40.3,450,-2,2.8,5,10,0,1400,83.8,0,17,17,3,54,14,13,0,0,34.5,452,+6,1.1,5,5,0,1400,83.8,0,12,12,3,54,6,5,0,0,34.7,446,+2,0.8,5,11,0,1800,110.7,0,14,7,3,51,4,3,3,0,36.0,444,-4,2.0,4,4,0,1600,96.0,0,12,6,3,54,2,2,0,0,35.5,448,+6,0.9
メイショウメイカ,13,77.2,4,6,2,462,-14,1,3,54.0,8,15,1,1200,77.6,0,16,14,3,54,8,15,0,0,40.2,476,+2,3.9,9,5,1,1400,87.7,1,16,5,3,54,4,5,0,0,39.2,474,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アンラッシュ,4,13.8,4,7,2,432,+4,1,3,54.0,8,4,1,1200,74.6,0,16,7,3,54,8,7,0,0,37.5,428,+8,0.9,8,14,0,1400,85.3,1,15,5,3,54,6,6,0,0,37.4,420,-8,2.3,9,7,0,1400,84.6,2,14,8,3,54,9,8,0,0,36.5,428,+10,1.4,9,7,0,1400,84.7,0,10,8,3,54,9,10,0,0,36.7,418,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エスシーヴァローナ,14,111.3,5,8,0,492,0,1,3,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ラフィティ,7,34.9,5,9,2,432,-2,1,3,54.0,10,12,1,1000,61.4,1,14,5,3,53,10,10,0,0,37.4,434,0,0.9,3,10,1,1150,70.7,0,16,14,3,54,6,5,0,0,38.6,434,0,1.3,9,4,1,1200,73.4,1,10,9,3,54,2,2,0,0,37.8,434,+6,1.0,10,10,0,1200,71.6,2,15,12,3,54,2,2,0,0,36.9,428,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
イサチルケイ,9,11.0,6,10,0,468,0,1,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スマートアテナ,1,5.2,6,11,12,436,-12,1,3,54.0,9,4,1,1200,74.7,0,14,10,3,54,2,2,0,0,39.0,448,0,0.6,9,3,1,1400,86.9,0,16,10,3,54,2,2,0,0,38.2,448,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイショウヤワラギ,2,6.2,7,12,2,452,0,1,3,54.0,10,9,0,1800,110.4,0,16,3,3,54,1,1,2,1,38.1,452,-4,0.9,9,9,1,1400,86.9,0,16,2,3,54,1,1,0,0,39.2,456,+2,1.2,9,3,1,1800,116.0,0,11,2,3,54,1,1,1,1,40.3,454,-2,1.2,8,6,0,1600,97.5,0,14,10,3,54,5,10,0,0,36.8,456,-2,1.1,8,5,0,1600,97.5,0,13,2,3,54,1,1,0,0,34.6,458,0,0.2
