馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ツキノミチ,14,228.8,1,1,11,442,+10,1,5,55.0,10,14,0,1200,1:09.6,0,18,17,14,55,12,14,0,0,35.0,432,-8,1.0,-1,8,1,1400,1:31.0,3,12,1,4,55,5,5,6,5,40.9,440,+6,2.0,1,9,0,1500,1:30.6,0,13,6,12,55,5,5,4,0,36.1,434,+10,0.5,9,15,0,1600,1:34.0,0,16,15,16,54,8,8,0,0,36.0,424,+6,1.6,4,10,0,1400,1:22.6,0,16,10,10,52,4,5,0,0,35.0,418,-2,0.6
ディヴァインハイツ,9,26.9,1,2,11,472,+4,1,5,52.0,10,13,0,1200,1:09.5,0,18,18,5,55,16,17,0,0,34.5,468,-2,0.9,7,4,0,1400,1:21.1,0,18,4,8,52,6,5,0,0,34.2,470,-10,0.2,7,9,0,1400,1:21.9,0,18,13,11,55,13,15,0,0,34.3,480,+12,0.5,10,15,1,1700,1:48.8,0,16,10,7,53,4,6,11,14,41.2,468,-2,3.5,7,12,0,1600,1:36.4,2,16,16,10,55,15,13,13,0,37.0,470,0,2.0
ルタンメルヴェイユ,11,105.9,2,3,10,476,+8,1,4,54.0,10,12,0,1800,1:51.3,0,12,11,10,54,2,2,3,11,38.2,468,+2,3.3,3,11,1,1150,1:10.3,0,16,9,13,53,12,14,0,0,37.8,466,-16,1.3,6,12,1,1200,1:13.6,0,16,15,8,53,5,5,0,0,38.4,482,+22,2.0,6,11,1,1200,1:13.9,0,16,3,11,54,6,6,0,0,38.9,460,-8,1.9,6,1,1,1200,1:14.0,0,16,1,2,54,1,1,0,0,38.4,468,0,-0.2
ハイヤーアプシス,5,7.0,2,4,2,432,+12,1,5,52.0,3,3,0,1200,1:09.2,0,11,9,5,55,6,7,0,0,34.5,420,-2,0.2,3,4,0,1200,1:10.5,0,16,14,4,52,8,9,0,0,34.8,422,+8,0.7,7,9,0,1400,1:21.5,0,18,12,5,55,7,8,0,0,35.0,414,-8,1.2,6,3,0,1200,1:09.5,0,16,3,8,55,5,4,0,0,35.4,422,-12,0.2,4,6,0,1000,0:55.9,0,17,14,6,54,0,0,0,0,33.1,434,+12,0.5
ナディア,8,47.0,3,5,13,414,-4,1,4,55.0,7,11,0,1200,1:10.0,0,15,2,10,55,15,13,0,0,34.1,418,-2,0.8,7,7,0,1400,1:21.4,0,18,8,9,54,16,16,0,0,33.9,420,+8,1.1,4,11,0,1200,1:10.2,0,18,3,7,52,15,15,0,0,34.4,412,+4,1.3,10,6,0,1200,1:09.1,2,18,6,7,53,17,15,0,0,34.6,408,+4,0.7,10,5,0,1200,1:08.0,0,18,11,13,52,16,16,0,0,33.6,404,-2,0.5
エバープリンセス,15,72.5,3,6,8,460,+6,1,5,55.0,7,7,0,1600,1:35.5,0,14,3,11,55,3,3,3,0,35.0,454,-8,0.4,4,11,0,1800,1:47.3,0,17,7,10,55,12,12,0,0,34.7,462,+2,1.1,6,7,0,1800,1:47.7,0,13,10,12,53,9,11,12,11,34.3,460,+8,0.8,4,6,0,2000,2:00.7,0,10,6,9,55,5,5,0,0,33.8,452,-12,1.1,3,12,1,1700,1:49.2,0,14,13,7,55,9,8,8,6,41.1,464,+4,3.3
ダンツクレイオー,16,12.5,4,7,8,478,-8,1,4,55.0,7,8,0,1600,1:35.5,0,14,1,8,55,1,1,1,0,35.5,486,-2,0.4,8,10,1,1800,1:57.8,1,10,3,5,54,1,1,1,2,42.8,488,0,4.4,7,7,1,1400,1:26.8,0,16,16,8,54,7,4,0,0,38.8,488,+4,1.1,7,10,1,1400,1:26.9,0,16,13,4,52,3,3,0,0,39.7,484,+6,1.9,8,9,0,1600,1:35.5,0,18,14,17,53,3,3,0,0,36.0,478,+2,0.7
スーパーノーマル,13,44.1,4,8,26,482,+6,1,4,55.0,-1,1,1,1400,1:30.6,0,9,2,1,54,1,1,1,0,38.8,476,-2,-0.2,-1,1,1,1400,1:30.0,0,8,2,1,54,1,1,1,0,38.7,478,-2,-2.1,-1,4,1,1400,1:32.6,1,8,6,2,54,1,1,2,0,41.5,480,+8,1.9,6,8,0,1600,1:34.5,0,16,1,12,54,1,1,1,0,35.9,472,0,0.4,4,11,1,1200,1:15.1,0,15,12,5,54,5,5,0,0,40.3,472,-14,2.2
ラブリーアゲン,12,48.2,5,9,22,436,+2,1,4,55.0,-1,1,1,1400,1:30.9,0,10,3,1,54,4,3,1,0,39.0,434,-1,-0.9,-1,1,1,1400,1:27.5,0,9,9,1,54,1,1,1,0,37.6,435,+1,-0.9,4,9,1,1200,1:13.1,2,15,15,12,49,5,3,0,0,38.6,434,+4,1.6,4,9,0,1000,0:56.5,0,18,10,2,52,0,0,0,0,33.5,430,-2,1.1,3,8,0,1800,1:51.6,1,16,5,6,54,7,7,8,8,37.3,432,-2,2.0
レディギャング,6,9.3,5,10,2,486,0,1,5,53.0,8,5,0,1400,1:21.3,0,12,10,6,55,2,2,0,0,35.8,486,+6,0.6,7,10,0,1600,1:35.3,0,14,3,8,55,4,3,2,0,35.2,480,-4,1.0,7,5,0,1400,1:21.0,0,18,4,7,55,7,6,0,0,34.6,484,+8,0.7,9,15,1,1400,1:28.4,1,16,1,4,55,1,2,0,0,41.8,476,+4,2.8,9,9,0,1800,1:46.0,0,13,8,7,55,1,1,0,0,36.3,472,-6,1.3
