馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ペレ,2,2.3,1,1,15,454,+20,1,3,52.0,5,6,0,2000,119.9,0,18,5,3,54,12,14,11,0,33.5,434,-2,0.4,6,2,0,1800,108.2,0,12,7,3,54,3,3,3,2,34.6,436,-2,0.3,5,1,0,1600,95.5,0,18,14,3,54,13,12,0,0,33.8,438,-14,0.0,5,3,0,1600,97.8,0,18,10,3,54,5,5,0,0,33.5,452,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ウォーターミリオン,8,193.4,2,2,9,450,+8,0,6,57.0,9,16,0,1600,96.9,0,17,2,6,57,16,16,0,0,35.6,442,+2,1.6,4,8,0,2000,121.7,0,9,7,6,57,8,8,0,0,34.3,440,-2,1.1,4,6,0,2000,122.5,2,8,8,6,57,4,4,0,0,36.2,442,-4,1.1,9,6,0,2200,135.0,1,12,8,6,57,3,3,3,3,36.7,446,-6,1.1,9,3,0,2000,122.9,0,10,7,6,54,5,5,5,5,35.8,452,-2,0.3
ミモザイエロー,3,4.2,3,3,5,458,0,1,3,52.0,2,3,0,1800,108.1,0,12,10,3,52,2,2,2,1,36.0,458,+2,0.2,2,3,0,1800,108.6,0,8,4,3,52,8,8,7,8,35.2,456,+4,0.3,5,3,0,1800,107.5,0,12,5,3,54,2,4,5,0,34.9,452,+2,0.3,6,3,0,1800,108.5,0,10,7,3,54,4,3,3,3,34.4,450,0,0.2,6,12,0,1800,109.2,0,13,5,3,54,5,5,5,6,35.4,450,0,1.8
ラブラブラブ,5,60.0,3,4,3,458,-6,1,4,55.0,2,9,0,2000,125.0,0,9,2,4,55,2,2,2,2,36.3,464,+4,1.5,2,7,0,1800,108.5,0,12,2,4,55,12,12,11,11,35.5,460,+26,0.6,3,16,0,2000,122.1,0,16,9,4,53,16,16,16,16,35.4,434,-10,1.6,4,5,0,1800,106.6,0,17,12,4,53,10,10,0,0,34.1,444,+12,0.4,5,16,0,2000,121.8,0,16,8,4,54,3,6,6,0,36.4,432,-6,2.3
スカイシアター,9,39.8,4,5,3,412,-6,1,3,51.0,2,6,0,2000,122.6,0,12,12,3,51,7,7,7,4,37.1,418,+2,0.7,2,6,0,2000,123.1,1,9,7,3,51,5,3,5,5,34.9,416,+2,0.4,5,5,0,1800,106.8,0,8,5,3,54,7,6,6,0,34.2,414,+2,0.6,6,6,0,1600,95.3,0,15,10,3,54,9,10,7,0,35.4,412,-4,0.8,6,9,0,1600,96.2,0,16,4,3,54,4,4,3,0,35.2,416,-6,0.2
ミリオンドリームズ,6,4.3,4,6,3,520,0,1,3,49.0,7,7,0,2000,121.5,1,15,6,3,49,4,4,3,3,35.4,520,0,0.7,5,2,0,1800,108.2,1,16,3,3,49,2,4,4,0,34.0,520,+10,0.3,5,8,0,1600,94.9,0,9,3,3,54,2,2,0,0,34.3,510,0,0.7,1,1,0,1800,111.2,1,10,7,3,54,5,5,5,5,35.0,510,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ウォーターファラオ,12,148.3,5,7,1,442,-4,0,3,54.0,1,10,1,1700,106.9,0,12,7,3,54,10,10,11,10,38.6,446,+4,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,1600,95.3,0,9,9,3,53,8,9,0,0,34.7,434,-2,1.9,8,4,0,1600,95.4,0,10,6,3,53,7,8,0,0,35.3,436,-2,1.1,9,8,1,1400,87.1,0,16,7,3,56,10,8,0,0,37.4,438,0,1.8
スーペルゴラッソ,13,116.2,5,8,1,496,-8,0,3,54.0,1,9,1,1700,107.1,0,10,10,3,51,5,5,6,8,38.1,504,+2,2.0,3,1,1,1700,109.2,0,15,14,3,53,3,3,3,3,39.2,502,0,0.0,9,9,1,1800,117.8,0,15,13,3,53,5,5,7,8,41.2,502,-6,3.6,8,8,1,1800,117.3,1,13,8,3,56,5,5,5,8,41.2,508,+4,2.3,9,3,1,1800,116.4,0,15,13,3,55,4,4,3,3,39.6,504,+2,0.6
ホウオウジャンプ,4,11.0,6,9,3,498,-8,0,5,57.0,3,2,0,1800,108.5,0,13,6,5,57,10,10,11,11,34.2,506,+2,0.1,3,5,0,1800,108.9,0,10,2,5,57,10,10,10,9,34.0,504,0,0.4,3,2,0,1800,107.7,0,16,12,5,57,12,14,8,4,35.6,504,-8,0.0,7,9,0,2000,122.9,0,18,11,5,57,14,13,13,15,33.8,512,+4,0.6,3,6,0,1800,109.5,0,16,9,5,57,14,14,13,11,35.6,508,+6,0.8
トウキョウコール,14,400.9,6,10,3,444,-14,0,5,57.0,-1,5,1,1400,90.4,3,12,1,5,56,8,7,5,4,39.4,458,-10,1.5,-1,11,1,1400,90.9,0,12,5,5,56,7,7,7,10,39.2,468,-1,1.4,-1,8,1,1500,97.2,0,12,4,5,56,11,8,9,7,39.3,469,+1,0.9,-1,4,1,1400,89.4,0,11,8,5,56,9,8,6,4,38.2,468,+6,0.4,-1,4,1,1600,105.7,2,14,6,5,56,9,10,8,6,40.0,462,-6,1.6
