馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
バトーブラン,2,6.2,1,1,1,434,+2,1,2,52.0,3,5,0,1800,0,0,16,7,2,54,3,3,3,3,36.4,432,+4,0.3,4,3,0,1800,0,0,9,1,2,54,5,5,0,0,36.6,428,0,0.4,6,8,0,2000,0,0,15,9,2,54,7,7,7,7,35.0,428,+2,1.3,6,11,1,1800,0,1,14,14,2,54,5,3,3,3,41.7,426,-4,3.0,3,7,0,1800,0,1,15,10,2,54,7,8,6,5,36.6,430,+4,0.7
アーヴィング,16,170.7,1,2,8,456,+16,0,2,55.0,6,9,0,1800,0,0,11,8,2,54,1,1,1,1,36.3,440,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
コスモレペティール,10,24.8,2,3,2,430,+2,1,2,54.0,5,4,0,1800,0,1,8,8,2,54,4,2,3,0,35.3,428,-10,1.3,6,4,0,1800,0,0,15,6,2,54,4,5,5,3,35.6,438,0,0.6,4,8,0,1800,0,0,12,4,2,54,6,6,0,0,34.3,438,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
リスペクト,8,5.5,2,4,7,456,+10,0,2,55.0,6,2,0,1800,0,0,10,10,2,54,7,4,5,5,34.8,446,-2,0.1,3,9,0,1800,0,0,16,8,2,54,4,4,11,11,36.9,448,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ピノッキオ,13,164.7,3,5,7,510,-2,0,2,55.0,6,14,1,1800,0,0,16,13,2,54,5,5,7,10,43.7,512,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アスターファゴット,6,6.0,3,6,3,490,0,0,2,55.0,5,4,0,2000,0,0,10,1,2,55,3,3,3,0,34.5,490,0,0.2,1,5,0,1800,0,0,11,8,2,54,9,8,6,3,35.6,490,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
フォーハンズプレイ,12,96.3,4,7,8,450,+4,0,2,52.0,6,12,0,1800,0,0,15,10,2,51,2,3,2,3,36.5,446,+2,1.4,3,9,0,1800,0,3,15,13,2,54,8,8,8,9,38.4,444,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ナンヨーショウエイ,9,112.4,4,8,6,392,-8,1,2,51.0,6,7,0,1600,0,0,16,8,2,51,1,1,1,0,36.1,400,0,1.1,1,13,0,1200,0,0,15,8,2,54,7,7,0,0,37.9,400,+8,1.9,1,3,0,1500,0,0,9,3,2,54,1,1,1,0,35.8,392,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ウインアステロイド,3,3.4,5,9,1,448,+4,0,2,54.0,3,2,0,1800,0,0,16,16,2,54,3,4,3,3,36.3,444,0,0.2,5,4,0,1800,0,0,11,4,2,55,1,1,1,0,34.6,444,0,0.6,4,4,0,1800,0,0,11,8,2,52,1,1,0,0,35.2,444,+6,0.6,4,15,0,1600,0,0,18,1,2,52,13,11,0,0,35.1,438,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ハローキャンディ,1,9.8,5,10,3,428,0,1,2,54.0,4,3,0,1600,0,1,12,2,2,54,3,4,0,0,34.6,428,-2,0.6,6,5,0,1600,0,2,16,8,2,54,13,12,12,0,35.8,430,-4,0.7,3,7,0,1200,0,3,16,2,2,54,10,10,0,0,37.8,434,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ムーンフェアリー,7,72.8,6,11,8,438,-6,1,2,54.0,6,6,0,1600,0,0,16,4,2,54,4,5,5,0,34.8,444,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ホウオウエミーズ,4,20.8,6,12,12,448,-4,1,2,54.0,4,6,0,1400,0,0,18,1,2,54,7,6,0,0,35.5,452,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アレグリアシチー,5,37.0,7,13,8,440,+6,0,2,52.0,9,9,0,2000,0,0,12,3,2,51,8,8,7,8,36.6,434,0,1.2,7,8,0,1600,0,2,8,6,2,52,7,7,7,0,37.1,434,-6,2.2,9,7,0,1600,0,0,9,4,2,54,9,8,0,0,35.5,440,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
トーセンソワレ,11,53.0,7,14,11,466,+6,0,2,55.0,1,7,0,1800,0,1,8,7,2,54,8,8,8,8,38.8,460,-6,2.1,1,4,0,1800,0,1,10,8,2,54,7,8,10,9,35.8,466,-14,0.3,3,13,0,1800,0,2,15,7,2,51,4,6,4,10,38.7,480,+6,1.5,5,10,0,1800,0,0,16,8,2,51,3,7,11,0,35.9,474,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ダイナナフェアリー,15,10.0,8,15,3,458,0,1,2,51.0,4,3,0,1600,0,1,15,11,2,51,1,1,0,0,34.1,458,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ヒナノコバン,14,141.9,8,16,2,450,+2,0,2,55.0,4,5,0,1400,0,2,14,12,2,52,7,7,0,0,37.1,448,0,1.2,6,13,0,1200,0,0,16,10,2,54,7,7,0,0,35.6,448,+2,1.3,5,9,0,1600,0,2,16,10,2,54,2,2,0,0,36.3,446,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
