馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
フィルストバーン,5,6.4,1,1,10,458,-8,0,0,1,3,54.0,0,0,1,0,0,0,0,0,0,0,1,1,1700,107.1,0,0,1,0,15,11,3,53,2,3,2,1,39.3,466,-10,0.0,0,0,0,0,1,0,0,0,0,0,8,0,1800,107.0,1,0,0,0,16,13,3,56,2,2,2,0,35.7,476,+2,0.5,0,0,0,0,1,0,0,0,0,0,14,0,1800,110.9,1,0,0,0,18,5,3,55,14,16,16,0,34.4,474,-6,1.3,0,0,0,0,1,0,0,0,0,0,10,0,1600,97.4,1,0,0,0,12,12,3,55,8,8,0,0,34.5,480,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
カーリングストーン,15,18.1,2,2,2,464,-8,1,0,0,3,53.0,0,0,0,0,1,0,0,0,0,0,1,1,1400,84.9,0,0,1,0,16,5,3,55,4,4,0,0,37.1,472,+14,0.0,0,0,0,0,1,0,0,0,0,0,2,1,1400,87.3,0,1,0,0,16,10,3,54,2,2,0,0,37.3,458,-8,0.0,0,0,0,0,0,1,0,0,0,0,14,0,2000,124.5,1,0,0,0,16,9,3,54,12,13,12,9,37.0,466,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
コスモクウェンチ,4,88.2,2,3,1,494,-7,1,0,0,5,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1600,106.3,0,1,0,0,10,4,5,56,4,4,4,1,40.5,501,-1,-0.3,0,0,0,0,0,0,0,0,0,0,3,1,1600,106.9,0,0,1,0,11,6,5,56,6,6,6,2,40.5,502,+10,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1600,106.6,0,0,1,0,8,3,5,56,6,6,4,3,41.2,492,+2,0.6
デストロイ,8,89.9,3,4,5,498,-8,1,0,0,5,54.0,0,0,0,0,0,0,0,0,0,0,2,1,1870,123.9,1,0,0,0,10,6,5,57,7,7,7,5,39.7,506,-2,0.1,0,0,0,0,0,0,0,0,0,0,1,1,1700,110.6,0,1,0,0,12,9,5,57,5,5,4,2,38.0,508,-5,-0.2,0,0,0,0,0,0,0,0,0,0,1,1,1700,110.3,0,0,1,0,12,1,5,56,4,4,3,2,39.3,513,+2,-0.7,0,0,0,0,0,0,0,0,0,0,2,1,1870,125.1,1,0,0,0,12,9,5,56,5,5,4,4,38.6,511,-8,0.2,0,0,0,0,0,0,0,0,0,0,3,1,1700,108.5,0,0,0,1,10,2,5,56,7,7,5,4,37.4,519,+2,0.3
ロードソリスト,7,52.0,3,5,19,452,-8,1,0,0,5,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,1600,100.4,0,1,0,0,16,6,5,57,5,4,0,0,37.5,460,+12,1.4,0,0,0,0,1,0,0,0,0,0,7,1,1600,99.5,1,0,0,0,9,5,5,57,8,7,0,0,37.1,448,0,1.0,0,0,0,0,0,1,0,0,0,0,10,1,1800,115.4,0,1,0,0,15,14,5,57,7,7,2,4,39.9,448,+8,2.1,0,0,0,0,0,0,0,0,1,0,13,0,1600,93.9,1,0,0,0,16,11,5,56,12,8,0,0,35.8,440,-6,1.5
ゴールドパッション,11,3.9,4,6,9,520,+10,1,0,0,4,57.0,0,0,1,0,0,0,0,0,0,0,2,1,1700,107.7,1,0,0,0,13,3,4,57,8,8,8,6,38.0,510,-10,0.5,0,0,0,0,0,1,0,0,0,0,5,1,1800,116.4,1,0,0,0,11,3,4,57,6,6,4,3,39.3,520,+2,1.8,0,0,0,0,0,1,0,0,0,0,3,1,1800,114.9,1,0,0,0,14,12,4,57,6,6,4,3,39.0,518,-4,0.9,0,0,0,0,0,1,0,0,0,0,5,1,1800,115.3,1,0,0,0,16,8,4,56,2,3,1,1,39.2,522,-6,0.6,0,0,0,0,1,0,0,0,0,0,14,1,1400,88.0,1,0,0,0,16,2,4,57,6,8,0,0,38.0,528,+12,2.0
シールート,2,32.7,4,7,10,486,+2,0,0,1,4,57.0,0,0,0,0,0,1,0,0,0,0,6,1,1800,115.6,1,0,0,0,11,2,4,57,11,11,7,7,37.8,484,-4,1.4,0,0,0,0,0,1,0,0,0,0,4,1,1800,115.4,0,1,0,0,10,10,4,57,2,2,2,2,39.0,488,-4,1.5,0,0,0,0,0,1,0,0,0,0,12,1,1800,115.9,0,1,0,0,16,5,4,57,11,11,11,12,39.2,492,-12,1.8,0,0,0,0,0,1,0,0,0,0,9,1,1800,117.1,1,0,0,0,16,11,4,56,16,15,14,14,38.9,504,+6,1.7,0,0,0,0,1,0,0,0,0,0,7,1,1600,98.6,1,0,0,0,16,3,4,56,11,10,0,0,37.3,498,+4,1.4
ペイシャシキブ,3,11.1,5,8,1,460,-2,1,0,0,3,51.0,0,0,0,0,1,0,0,0,0,0,1,1,1600,97.5,0,0,0,1,11,8,3,53,5,3,0,0,37.0,462,0,-0.2,0,0,1,0,0,0,0,0,0,0,9,0,1800,110.5,1,0,0,0,16,4,3,56,7,7,8,9,36.4,462,-10,0.8,0,0,0,0,0,1,0,0,0,0,12,0,2000,124.1,1,0,0,0,18,12,3,55,14,13,11,12,36.5,472,+6,1.3,0,0,0,0,1,0,0,0,0,0,5,0,1600,97.5,1,0,0,0,18,9,3,55,7,10,0,0,34.4,466,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ブルーオラーリオ,9,79.8,5,9,9,466,+10,1,0,0,5,57.0,0,0,1,0,0,0,0,0,0,0,7,1,1700,108.8,1,0,0,0,13,12,5,57,8,8,8,9,39.0,456,+4,1.6,0,0,0,0,0,0,0,0,0,1,8,1,1700,107.7,0,1,0,0,13,5,5,57,8,7,11,10,38.5,452,-6,1.8,0,0,0,0,0,0,0,0,0,1,4,1,1700,108.0,1,0,0,0,11,7,5,57,8,7,7,6,38.2,458,-12,1.7,0,0,0,0,0,1,0,0,0,0,13,1,1800,116.6,1,0,0,0,16,16,5,57,8,8,7,11,40.5,470,+10,2.3,0,0,0,0,0,1,0,0,0,0,14,1,1800,117.5,1,0,0,0,16,5,5,57,12,12,14,14,39.3,460,+4,2.1
ロジギムレット,10,11.6,6,10,14,454,-6,1,0,0,3,54.0,0,0,0,0,0,1,0,0,0,0,8,1,1200,72.3,1,0,0,0,16,14,3,56,6,5,0,0,38.0,460,-2,0.8,0,0,0,0,1,0,0,0,0,0,8,1,1600,99.9,1,0,0,0,14,11,3,56,6,5,0,0,39.2,462,+6,1.4,0,0,0,0,0,1,0,0,0,0,1,1,1800,117.2,0,1,0,0,14,4,3,55,5,6,7,3,39.9,456,-4,0.0,0,0,0,0,1,0,0,0,0,0,2,1,1600,99.9,1,0,0,0,16,3,3,55,9,9,0,0,37.6,460,+4,0.2,0,0,0,0,1,0,0,0,0,0,9,0,1600,98.7,1,0,0,0,18,9,3,55,5,5,0,0,34.4,456,0,1.2
