馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
アサクサマヤ,8,6.2,1,1,3,478,-8,1,3,54.0,6,5,1,1200,72.7,1,16,5,3,54,13,13,0,0,36.6,486,-10,0.7,5,17,0,2000,125.0,0,18,11,3,54,5,7,8,0,35.9,496,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ラブミーサアヤ,9,99.4,1,2,8,486,+14,1,3,53.0,3,10,1,1150,71.5,0,16,6,3,53,6,6,0,0,38.8,472,+2,2.1,6,8,1,1200,75.4,0,16,4,3,52,4,3,0,0,39.5,470,+8,1.8,4,4,1,1200,74.8,1,14,1,3,52,6,6,0,0,38.2,462,+6,1.8,5,12,0,1600,98.9,0,15,2,3,52,2,2,0,0,36.8,456,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
テクノドリーム,6,8.5,2,3,2,458,0,0,3,56.0,6,5,1,1200,73.2,1,16,1,3,52,2,2,0,0,38.9,458,+4,1.0,5,4,1,1400,87.1,1,16,13,3,52,2,2,0,0,37.5,454,-2,0.5,4,7,1,1200,75.9,2,15,13,3,54,8,8,0,0,39.2,456,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スマイルチャーマー,13,308.4,2,4,12,486,+14,0,3,53.0,5,13,1,1300,85.5,0,16,1,3,55,11,13,0,0,40.2,472,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ウーレンボル,15,136.7,3,5,8,416,-4,1,3,54.0,5,14,0,1400,85.8,0,17,4,3,54,9,7,0,0,35.5,420,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アーティクル,10,321.0,3,6,6,456,+2,1,3,54.0,8,14,1,1200,75.3,0,16,9,3,54,14,14,0,0,38.1,454,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
マノラム,12,7.2,4,7,2,404,0,1,3,51.0,6,3,0,1200,69.9,0,16,4,3,51,2,1,0,0,36.6,404,+2,0.3,6,5,0,1200,69.7,0,16,5,3,51,1,1,0,0,36.1,402,+4,0.2,3,5,0,1200,69.8,0,16,11,3,52,2,1,0,0,35.5,398,+2,0.6,2,8,0,1200,71.4,0,10,3,3,52,3,3,0,0,36.6,396,0,1.5,2,3,0,1200,71.3,1,9,4,3,52,1,1,0,0,36.6,396,0,0.1
チームパシュート,16,357.2,4,8,13,438,+6,0,3,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,1,1200,74.5,3,16,6,3,51,14,14,0,0,38.4,432,-2,3.4,6,12,0,1200,71.6,0,16,16,3,51,12,12,0,0,35.7,434,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ロードシュタルク,5,54.1,5,9,8,446,+8,0,3,54.0,3,9,1,1150,71.4,0,16,9,3,53,6,7,0,0,38.7,438,+4,2.0,5,4,1,1300,79.5,2,16,10,3,53,3,3,0,0,37.4,434,+8,0.8,6,7,1,1200,73.6,1,16,9,3,52,6,6,0,0,39.2,426,+12,1.0,5,14,0,1400,87.8,0,18,10,3,54,6,10,0,0,36.9,414,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スーパーブラウン,11,357.6,5,10,9,428,+10,0,3,56.0,4,12,1,1200,75.1,2,15,12,3,55,10,10,0,0,38.7,418,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
