馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
マリーツァ,8,137.3,1,1,1,468,-4,0,1,0,4,54.0,0,0,1,0,0,0,0,0,0,0,14,0,1800,111.4,0,1,0,0,14,11,4,55,5,6,10,12,39.0,472,-2,3.0,0,0,0,1,0,0,0,0,0,0,14,1,1200,73.0,1,0,0,0,15,15,4,54,5,6,0,0,37.9,474,-4,1.5,0,0,0,0,0,1,0,0,0,0,9,1,1200,73.3,1,0,0,0,16,8,4,55,12,10,0,0,37.5,478,+10,1.0,0,0,0,0,1,0,0,0,0,0,14,1,1600,102.5,0,1,0,0,16,3,4,55,8,8,0,0,39.1,468,-2,3.5,0,0,0,0,0,0,0,0,0,0,1,1,1400,90.8,0,1,0,0,11,10,4,54,3,3,1,1,40.0,470,+9,-0.4
ポンポン,13,123.9,2,2,1,452,-6,0,1,0,5,55.0,0,0,1,0,0,0,0,0,0,0,14,0,1200,70.4,1,0,0,0,16,13,5,55,8,7,0,0,36.2,458,-2,1.4,0,0,0,1,0,0,0,0,0,0,12,0,1400,82.7,1,0,0,0,16,6,5,55,5,4,0,0,36.1,460,+4,1.0,0,0,0,1,0,0,0,0,0,0,17,0,1000,57.0,1,0,0,0,17,5,5,55,8,0,0,0,34.3,456,+4,1.6,0,0,0,1,0,0,0,0,0,0,13,0,1000,55.8,1,0,0,0,18,16,5,55,7,0,0,0,33.0,452,+6,0.5,0,0,1,0,0,0,0,0,0,0,13,0,1200,71.3,1,0,0,0,16,2,5,55,5,5,0,0,36.7,446,-8,1.1
ヨドノローズ,14,233.8,3,3,4,460,+4,0,1,0,6,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,1600,95.6,1,0,0,0,16,11,6,55,3,3,0,0,37.6,456,-8,3.0,0,0,0,1,0,0,0,0,0,0,11,1,1200,72.0,0,0,0,1,11,8,6,52,10,10,0,0,36.6,464,+9,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1400,92.3,1,0,0,0,11,8,6,54,3,5,5,4,41.5,455,0,2.2
シャインサンデー,1,2.1,3,4,1,420,0,0,1,0,5,55.0,0,0,1,0,0,0,0,0,0,0,2,0,1200,69.3,1,0,0,0,16,7,5,55,8,7,0,0,35.1,420,0,0.3,0,0,0,1,0,0,0,0,0,0,3,0,1200,69.9,1,0,0,0,14,7,5,55,2,2,0,0,34.9,420,-2,0.2,0,0,1,0,0,0,0,0,0,0,2,0,1200,69.5,1,0,0,0,16,1,5,55,4,2,0,0,35.2,422,+2,0.0,0,0,0,0,0,0,1,0,0,0,3,0,1200,69.3,1,0,0,0,18,14,5,55,7,5,0,0,35.0,420,-2,0.2,0,0,0,0,0,0,1,0,0,0,2,0,1200,69.1,1,0,0,0,18,9,5,55,6,5,0,0,34.1,422,+6,0.1
ウインレフィナード,6,13.8,4,5,9,442,+2,1,0,0,3,54.0,0,0,0,0,1,0,0,0,0,0,12,0,1400,82.4,1,0,0,0,14,13,3,56,2,3,0,0,35.1,440,0,1.4,0,0,0,0,1,0,0,0,0,0,6,0,1600,93.7,1,0,0,0,8,4,3,55,5,5,0,0,34.9,440,-6,0.8,0,0,0,0,0,1,0,0,0,0,10,0,1600,95.2,1,0,0,0,10,9,3,56,7,2,2,0,37.1,446,+2,1.4,0,0,0,0,0,1,0,0,0,0,1,0,1600,96.0,1,0,0,0,16,2,3,55,6,3,2,0,34.8,444,+4,0.0,0,0,0,0,1,0,0,0,0,0,3,0,1400,82.0,1,0,0,0,18,5,3,55,8,8,0,0,34.7,440,+4,0.7
ウメタロウ,10,51.0,4,6,9,488,-4,1,0,0,4,57.0,0,0,0,1,0,0,0,0,0,0,14,1,1200,74.2,1,0,0,0,15,2,4,54,10,12,0,0,38.8,492,+4,2.2,0,0,1,0,0,0,0,0,0,0,9,1,1700,109.2,1,0,0,0,13,13,4,57,2,2,3,2,40.1,488,-10,2.0,0,0,0,0,0,1,0,0,0,0,15,1,1200,73.4,1,0,0,0,16,6,4,57,3,3,0,0,38.9,498,-4,1.5,0,0,0,0,0,1,0,0,0,0,16,1,1200,72.6,1,0,0,0,16,10,4,56,4,6,0,0,38.6,502,+4,1.8,0,0,1,0,0,0,0,0,0,0,4,1,1150,69.9,1,0,0,0,16,7,4,56,2,2,0,0,38.3,498,+12,0.6
クロムウェル,11,64.6,5,7,2,428,+2,1,0,0,3,54.0,0,0,0,0,0,0,1,0,0,0,11,0,1200,69.9,0,1,0,0,15,12,3,54,14,13,0,0,34.3,426,0,0.8,0,0,0,0,1,0,0,0,0,0,6,0,1600,94.7,1,0,0,0,12,9,3,51,9,9,0,0,34.4,426,-4,0.9,0,0,0,0,1,0,0,0,0,0,8,0,1600,95.3,1,0,0,0,10,6,3,56,5,5,0,0,34.7,430,-8,1.2,0,0,0,0,0,1,0,0,0,0,11,0,1800,113.7,1,0,0,0,11,2,3,56,5,4,5,9,36.5,438,+4,2.0,0,0,0,0,0,1,0,0,0,0,5,0,1600,95.5,1,0,0,0,11,1,3,56,7,8,6,0,35.1,434,-4,1.0
ジャッキー,5,19.7,5,8,2,484,-4,1,0,0,5,55.0,0,0,1,0,0,0,0,0,0,0,8,0,1200,71.7,0,0,0,1,16,5,5,57,14,10,0,0,36.1,488,+4,0.2,0,0,0,0,1,0,0,0,0,0,8,0,2400,148.4,1,0,0,0,9,9,5,54,5,5,5,7,35.7,484,-6,1.7,0,0,0,0,0,1,0,0,0,0,16,0,2000,123.2,0,1,0,0,16,8,5,57,14,14,14,14,35.0,490,+4,1.8,0,0,0,0,1,0,0,0,0,0,12,0,1600,94.6,1,0,0,0,15,6,5,57,12,12,0,0,34.9,486,-2,1.6,0,0,0,0,1,0,0,0,0,0,9,0,1600,94.4,1,0,0,0,11,1,5,57,9,10,0,0,33.9,488,0,1.1
サウンドオブビット,3,20.8,6,9,0,478,+2,1,0,0,6,54.0,0,0,1,0,0,0,0,0,0,0,7,0,1200,69.5,1,0,0,0,15,8,6,54,14,15,0,0,34.5,476,-4,0.4,0,0,1,0,0,0,0,0,0,0,5,0,1200,71.7,0,0,0,1,16,11,6,54,16,15,0,0,35.6,480,+6,0.2,0,0,1,0,0,0,0,0,0,0,7,0,1200,69.9,1,0,0,0,13,4,6,57,11,10,0,0,35.1,474,+12,0.7,0,0,0,0,0,1,0,0,0,0,10,1,1200,73.1,1,0,0,0,16,4,6,57,11,10,0,0,37.6,462,+4,1.5,0,0,0,0,0,0,0,0,0,0,1,1,1400,93.7,1,0,0,0,10,2,6,56,7,5,6,3,38.5,458,-2,-0.1
ノーブルプルート,9,5.5,6,10,2,488,-4,0,1,0,5,55.0,0,0,1,0,0,0,0,0,0,0,2,0,1200,71.6,0,0,0,1,16,7,5,55,7,5,0,0,36.6,492,+8,0.1,0,0,0,1,0,0,0,0,0,0,8,0,1200,70.3,1,0,0,0,14,8,5,55,4,4,0,0,35.2,484,-4,0.6,0,0,0,0,0,0,1,0,0,0,12,0,1200,70.0,1,0,0,0,18,17,5,55,3,3,0,0,35.9,488,+10,0.9,0,0,0,0,0,0,0,0,0,1,2,0,1200,68.5,1,0,0,0,18,7,5,55,2,2,0,0,35.3,478,-2,0.2,0,0,0,0,0,0,0,0,0,1,2,0,1200,68.8,1,0,0,0,18,1,5,55,3,4,0,0,35.0,480,+10,0.2
