馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
スズカモンド,9,27.4,1,1,2,452,-2,0,3,56.0,9,5,1,1200,73.9,0,15,15,3,55,2,2,0,0,38.2,454,-4,0.5,8,6,1,1200,74.0,0,16,4,3,55,6,5,0,0,37.8,458,+10,0.8,8,5,1,1200,73.8,0,12,9,3,55,2,2,0,0,37.6,448,-6,1.1,8,8,1,1200,75.2,0,10,8,3,55,8,7,0,0,38.0,454,-2,1.3,7,12,1,1200,75.3,0,16,11,3,54,7,8,0,0,39.6,456,-2,2.7
ミスアニバーサリー,16,42.0,1,2,2,476,+4,1,3,53.0,7,12,0,1400,83.7,0,18,11,3,54,1,1,0,0,37.0,472,+6,1.2,9,9,0,1600,98.9,0,9,8,3,54,1,1,0,0,37.7,466,-2,3.0,10,9,0,1200,71.0,0,10,1,3,54,4,4,0,0,36.7,468,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ニューヨークタヤス,15,28.9,2,3,1,448,+2,0,3,56.0,9,4,1,1200,72.5,1,15,6,3,55,2,2,0,0,37.4,446,-4,0.7,8,6,1,1200,73.8,0,16,7,3,55,7,6,0,0,37.4,450,+4,1.2,1,2,1,1000,60.9,0,12,9,3,54,4,5,0,0,37.1,446,-4,0.8,1,11,0,1500,93.2,0,13,6,3,54,2,2,2,0,36.8,450,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
タガノビーダッシュ,8,327.8,2,4,2,462,-2,2,3,56.0,9,15,1,1200,75.2,0,16,5,3,55,16,15,0,0,36.4,464,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ケアナエ,12,482.8,3,5,4,442,-6,1,3,54.0,9,10,1,1200,76.0,0,10,10,3,54,2,2,0,0,40.2,448,+4,3.0,8,10,0,1200,70.9,0,14,6,3,54,2,2,0,0,35.6,444,-6,0.9,8,10,0,1400,84.4,0,18,18,3,54,3,4,0,0,37.2,450,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ミヤジハヤカゼ,7,10.7,3,6,3,504,+8,0,3,56.0,9,3,1,1200,73.0,1,12,6,3,55,3,4,0,0,36.9,496,+2,0.3,9,15,0,1400,84.3,0,15,1,3,55,15,15,0,0,35.8,494,-2,3.5,8,7,1,1400,86.5,1,15,3,3,55,2,2,0,0,38.7,496,-4,0.7,8,5,1,1800,116.3,0,13,7,3,55,2,2,2,1,39.6,500,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
モズリスペクト,11,57.3,4,7,3,508,+14,0,3,55.0,7,11,0,1600,97.2,0,14,9,3,55,2,2,2,0,37.3,494,+14,2.0,10,4,0,1200,69.2,0,13,4,3,54,5,4,0,0,35.5,480,-2,1.1,10,4,0,1200,69.8,0,10,3,3,54,2,2,0,0,36.5,482,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アマノコマンダー,14,611.1,4,8,1,498,+4,0,3,56.0,9,15,1,1200,74.0,1,15,14,3,55,15,15,0,0,37.2,494,+22,2.2,9,9,1,1200,74.8,1,10,6,3,54,9,9,0,0,38.2,472,-2,2.4,9,8,1,1200,75.4,2,12,1,3,54,6,8,0,0,39.0,474,+6,2.3,10,6,1,1000,60.5,3,14,4,3,54,8,7,0,0,36.8,468,-4,1.8,10,8,1,1000,61.8,0,12,6,3,54,4,7,0,0,37.9,472,0,2.2
イチバンヤリ,4,6.3,5,9,1,498,+4,0,3,56.0,9,3,1,1200,72.2,1,15,5,3,55,1,1,0,0,37.2,494,+2,0.4,7,3,1,1200,73.9,0,16,12,3,55,2,2,0,0,37.7,492,+2,0.4,3,5,1,1150,71.4,0,16,7,3,55,14,14,0,0,37.9,490,+2,1.0,8,5,1,1400,88.3,0,11,5,3,53,7,7,0,0,39.7,488,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アイファーハニー,13,471.5,5,10,2,418,-4,1,3,54.0,9,17,0,1400,87.8,0,18,13,3,54,13,16,0,0,36.4,422,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
