馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
マルターズアポジー,14,28.3,1,1,4,530,-2,0,7,56.0,3,13,0,2000,121.3,1,16,6,15,57,1,1,1,1,39.2,532,+2,1.7,6,14,0,1600,93.0,0,16,3,11,57,1,1,1,0,36.5,530,-4,1.3,6,7,0,1800,106.3,0,11,2,7,56,1,1,1,1,36.4,534,-2,0.8,10,13,0,1800,107.9,0,14,6,10,57,14,14,14,13,34.4,536,+8,1.2,9,7,0,2000,119.4,0,12,1,7,56,1,1,1,1,36.3,528,0,1.1
テーオーエナジー,8,14.1,2,2,16,510,0,0,4,57.0,9,12,1,1800,113.0,1,16,2,5,58,2,2,2,1,39.7,510,0,2.2,6,10,1,1800,113.0,0,16,8,1,57,3,3,4,4,38.0,510,+3,0.7,-1,3,1,2000,127.2,2,11,1,1,57,1,1,1,3,39.6,507,-1,1.5,6,1,1,1800,113.3,0,13,6,1,56,2,2,1,1,37.0,508,+2,-0.7,6,1,1,1800,110.9,0,16,16,3,54,2,2,2,2,36.8,506,+8,-0.4
ドリームキラリ,11,15.7,3,3,10,498,-2,0,7,56.0,5,2,1,1400,83.4,0,16,10,4,59,1,1,0,0,35.8,500,+7,0.0,-1,6,1,1600,101.5,1,11,8,5,57,1,1,1,2,39.3,493,-1,1.3,5,2,1,1600,96.9,0,16,14,8,59,1,1,0,0,36.9,494,+2,0.2,9,10,1,1400,84.5,1,16,14,7,57,2,2,0,0,38.5,492,-2,1.4,1,2,1,1700,102.2,2,14,2,3,56,1,1,1,1,36.9,494,+12,0.2
モズアトラクション,1,6.1,3,4,4,492,-2,0,5,56.0,2,2,1,1700,103.3,0,14,8,2,56,10,10,9,6,36.3,494,0,0.0,2,4,1,1700,103.0,1,14,1,4,57,14,14,13,10,36.3,494,+4,1.0,8,2,1,1900,118.1,0,16,6,12,56,15,15,15,15,36.3,490,-6,0.0,9,11,1,2000,126.5,0,16,13,5,55,15,14,12,12,37.0,496,+4,0.8,8,6,1,1900,118.0,1,15,1,3,56,14,13,13,14,36.7,492,+2,0.4
モルトベーネ,9,215.5,4,5,3,472,-22,0,7,56.0,-1,1,1,1700,108.9,2,9,6,1,57,2,2,1,1,40.7,494,+16,-0.3,7,13,1,1800,114.2,0,13,8,11,56,4,4,3,5,40.0,478,+12,4.4,5,14,1,1600,96.6,1,16,14,12,56,5,5,0,0,37.3,466,0,1.9,5,6,1,1400,84.3,0,16,3,14,59,7,7,0,0,36.9,466,+8,0.9,1,9,1,1700,103.5,2,14,13,10,56,6,7,7,9,37.6,458,-18,1.5
サトノティターン,3,10.0,4,6,11,580,+10,0,6,57.0,8,9,1,1900,119.1,0,16,15,6,57,6,6,7,6,37.9,570,-2,1.0,6,1,1,1800,112.3,0,16,10,8,55,12,12,13,12,36.6,572,0,-0.2,5,1,1,2100,130.7,0,12,2,2,57,3,3,3,3,36.7,572,-4,-0.6,8,11,1,1900,119.1,0,16,16,1,56,4,5,4,3,38.1,576,-2,1.3,5,2,1,2100,131.8,0,11,2,1,57,1,1,1,1,36.9,578,+8,0.1
タイムフライヤー,6,12.2,5,7,25,484,+18,0,4,56.0,8,8,0,2200,135.2,0,12,11,5,55,1,1,1,1,35.5,466,+2,0.4,6,5,0,2000,119.4,0,16,12,2,56,14,14,4,4,35.3,464,+10,0.2,8,6,0,3000,186.7,0,18,13,13,57,11,11,12,12,34.1,454,+2,0.6,9,6,0,2400,146.5,0,10,5,8,56,4,4,5,5,35.1,452,+2,0.9,5,11,0,2400,144.4,0,18,2,14,57,11,10,9,9,34.7,450,-4,0.8
メイショウスミトモ,12,191.8,5,8,4,466,-4,0,8,57.0,2,4,1,1700,104.3,0,14,5,14,55,7,6,6,5,37.7,470,-18,1.0,8,15,1,1900,120.2,0,16,13,15,57,8,6,7,10,38.9,488,+2,2.1,9,9,1,1800,112.0,1,16,15,14,57,14,14,15,14,37.7,486,-4,1.2,9,13,1,2000,127.1,0,16,9,15,56,15,16,15,15,37.5,490,+1,1.4,-1,8,1,2000,129.7,2,11,9,6,58,6,7,7,7,40.9,489,-15,4.0
サングラス,10,102.7,6,9,4,502,0,0,8,56.0,2,5,1,1700,104.3,0,14,11,7,56,11,11,11,9,37.0,502,-2,1.0,5,5,1,1600,97.6,0,16,10,5,57,16,14,0,0,36.1,504,-6,0.9,9,5,1,1400,83.9,1,16,10,4,57,16,16,0,0,36.7,510,-2,0.6,5,1,1,1400,84.6,1,16,9,9,56,8,9,0,0,35.7,512,-10,0.0,8,3,1,1400,83.7,0,15,12,13,56,12,11,0,0,36.2,522,-2,0.9
リーゼントロック,13,198.8,6,10,4,528,+16,0,8,56.0,2,12,1,1700,105.9,0,14,2,3,56,6,7,6,6,39.2,512,-10,2.6,9,11,1,1800,112.4,1,16,8,8,56,4,4,3,2,39.1,522,+4,1.6,6,3,1,1800,112.5,0,16,11,12,56,3,3,3,2,37.7,518,-6,0.2,-1,2,1,2000,125.7,2,11,2,5,56,2,2,3,2,37.9,524,-8,0.0,8,4,1,1400,83.8,0,15,14,10,57,9,8,0,0,36.4,532,+15,1.0
レッドアトゥ,4,15.5,7,11,10,454,-4,1,5,54.0,8,1,1,1800,111.3,0,16,12,2,55,11,11,12,9,36.2,458,+2,-0.4,5,4,1,2100,132.0,1,12,11,2,55,3,5,4,2,38.5,456,+2,1.0,7,2,1,1900,118.7,1,11,5,2,53,6,6,7,6,37.3,454,-4,0.0,8,1,1,1800,111.9,0,16,12,1,55,13,13,10,2,37.6,458,-2,-0.3,6,2,1,1800,114.4,0,13,3,1,55,5,5,6,6,36.7,460,-2,0.0
グリム,7,2.1,7,12,3,506,-4,0,4,57.0,-1,1,1,2000,123.2,0,14,1,1,56,3,4,4,3,37.2,510,+4,-0.3,9,2,1,1800,110.9,1,16,4,2,57,6,6,3,2,37.6,506,-9,0.1,-1,1,1,1900,122.1,1,12,12,1,55,2,2,1,0,38.1,515,+3,-0.2,-1,3,1,2500,161.2,1,9,7,1,54,1,1,1,1,38.2,512,+10,0.5,-1,2,1,2000,126.3,0,11,9,1,54,3,3,1,2,38.1,502,-3,0.9
ハイランドピーク,2,31.4,8,13,6,464,-4,0,5,57.0,2,6,1,1700,103.1,1,14,5,3,57,7,6,5,5,36.9,468,+4,1.1,8,13,1,1900,120.0,0,16,10,8,57,9,9,5,8,38.8,464,-4,1.9,6,16,1,1800,114.8,0,16,13,4,57,1,1,1,1,40.2,468,-2,2.5,6,5,1,1800,112.6,2,14,5,1,57,8,8,1,1,38.8,470,+12,0.4,1,1,1,1700,102.0,2,14,8,2,56,3,3,2,2,36.7,458,-8,-0.2
リアンヴェリテ,5,6.6,8,14,4,488,-2,0,5,56.0,2,1,1,1700,103.3,0,14,3,1,57,1,1,1,1,37.3,490,+4,0.0,2,1,1,1700,102.0,1,14,10,2,56,1,1,1,1,36.4,486,0,-0.8,8,2,1,1400,82.9,0,14,13,7,54,1,1,0,0,36.6,486,+4,0.0,6,13,1,1800,114.3,2,14,1,3,56,1,1,2,4,40.5,482,-4,2.1,8,1,1,1800,111.8,1,15,9,1,57,1,1,1,1,38.1,486,+6,-0.5
