馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ワイルドゲーム,7,7.2,1,1,5,502,0,0,6,57.0,5,7,1,2100,133.6,1,16,5,8,57,16,16,15,11,38.3,502,+2,1.0,6,1,1,2400,159.0,0,16,11,2,57,12,12,6,1,38.9,500,0,-0.4,6,4,1,2500,162.3,0,16,14,3,57,16,16,15,13,38.9,500,+12,0.8,5,2,1,2100,132.3,1,15,4,8,57,8,9,8,9,38.1,488,+4,0.3,6,4,1,1800,114.3,0,12,2,9,57,9,9,9,8,38.3,484,0,0.6
フジマサクラウン,10,100.1,2,2,2,522,-6,0,8,57.0,6,11,-1,2880,208.6,-1,14,12,8,60,11,11,11,11,14.5,528,+22,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,1,1800,113.5,1,16,9,14,57,15,16,15,14,38.7,506,+2,3.0,3,7,1,1700,107.0,0,15,12,10,57,8,8,9,8,37.4,504,-10,1.3,4,10,1,1800,113.9,0,15,14,8,54,14,15,14,14,37.4,514,-6,1.4
イルフォーコン,3,2.6,3,3,5,466,-6,0,6,57.0,5,4,1,2100,133.4,1,16,8,4,57,15,15,15,13,37.9,472,-2,0.8,6,2,1,2400,157.0,0,13,5,5,57,12,12,11,11,37.3,474,+2,0.1,6,3,1,2400,155.5,0,15,9,14,57,12,11,12,11,39.0,472,-2,1.0,5,11,1,2100,135.0,0,13,2,13,54,9,8,7,8,40.8,474,+14,4.1,1,7,1,1700,105.9,0,14,14,14,57,13,13,12,13,36.5,460,0,0.8
エムオーグリッタ,5,7.3,4,4,9,500,+2,0,5,57.0,6,3,1,2400,157.3,0,13,4,7,57,1,1,1,1,38.7,498,0,0.4,6,14,1,2400,159.3,0,15,5,10,57,3,2,2,2,43.8,498,+2,4.8,5,9,1,2100,133.4,0,13,3,5,54,1,1,1,1,40.0,496,0,2.5,5,1,1,2100,133.4,0,10,10,3,57,2,2,2,2,37.1,496,-2,-0.8,5,3,1,2100,132.4,1,15,6,9,57,2,2,3,2,38.9,498,0,0.4
サノノカガヤキ,8,16.5,5,5,1,506,+2,0,6,54.0,7,11,1,1800,115.0,0,14,8,10,57,3,3,2,2,39.5,504,-8,2.2,5,14,1,1600,100.2,0,16,9,8,57,3,2,0,0,39.8,512,-2,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1900,119.5,0,16,13,6,57,1,1,1,1,37.3,504,0,-1.9,5,5,1,2100,132.7,1,13,2,9,54,2,2,4,4,37.8,504,0,0.4
オメガドラクロワ,1,6.2,6,6,9,464,+10,0,5,57.0,8,9,1,1900,121.0,0,15,11,5,57,8,7,6,8,39.7,454,-10,1.7,6,9,1,2400,156.4,0,15,3,4,57,8,8,8,8,40.4,464,+10,1.9,5,9,1,2100,132.6,0,14,7,5,57,6,7,6,8,38.7,454,0,1.3,6,2,1,2400,153.7,1,11,8,2,55,6,5,4,4,38.4,454,-4,0.2,2,1,1,2400,153.7,1,8,3,1,57,3,3,3,3,38.6,458,+6,-0.4
アバオアクー,6,10.2,7,7,5,526,-2,0,7,57.0,5,2,1,2100,132.8,1,16,6,13,57,13,14,11,8,38.0,528,+2,0.2,6,8,1,2400,157.9,0,13,7,9,57,13,13,13,13,37.9,526,+14,1.0,5,14,1,2100,133.6,0,16,14,12,57,16,15,16,15,38.2,512,+6,2.2,6,5,1,2400,154.8,1,11,10,8,54,8,8,7,6,39.2,506,0,1.3,5,8,1,2100,134.1,0,16,11,10,57,14,10,12,10,38.0,506,+4,2.1
スズカロング,4,5.7,7,8,4,490,+2,0,5,57.0,8,5,1,1900,120.1,0,9,3,6,57,3,2,2,2,38.5,488,+4,0.9,7,5,1,1900,121.8,0,14,14,10,57,10,11,7,5,39.7,484,+4,1.1,1,6,1,1700,105.9,0,14,9,7,57,10,10,10,10,36.7,480,-12,0.8,1,1,1,1700,105.7,2,13,8,6,57,7,6,5,2,36.9,492,+6,-0.3,1,6,1,2400,155.7,0,12,3,1,57,2,2,2,2,39.7,486,+6,1.5
カタヨクノテンシ,9,55.0,8,9,15,496,+10,0,6,57.0,9,8,1,1800,112.1,0,12,6,11,57,9,9,9,10,36.9,486,-2,1.4,8,11,1,1800,113.5,1,12,3,12,57,4,5,6,8,39.2,488,+2,2.5,8,7,1,1800,113.7,0,13,7,13,57,7,7,4,4,37.7,486,-8,1.2,8,7,-1,3170,220.7,-1,7,3,7,60,6,6,5,6,13.9,494,+6,4.2,4,13,-1,3290,225.0,-1,14,7,7,60,13,14,13,13,13.7,488,+4,6.2
ヴィジョンオブラヴ,2,11.8,8,10,3,486,-2,0,4,56.0,6,13,1,1800,115.9,0,15,15,6,56,14,14,14,14,39.0,488,-2,2.4,5,5,1,2100,133.5,0,11,10,9,56,10,10,10,10,37.7,490,-4,1.5,6,7,1,1800,114.9,0,16,9,12,55,15,15,15,13,37.6,494,+6,1.0,5,13,1,2100,144.5,0,13,10,10,53,12,12,13,13,46.0,488,+12,13.6,5,1,1,1600,98.7,0,12,10,5,55,5,5,0,0,35.8,476,-14,-0.1
