馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ハイカラコマチ,15,273.7,1,1,11,422,+4,1,3,51.0,4,15,0,1000,58.9,0,16,4,3,51,0,0,0,0,35.0,418,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ランランコハク,12,63.3,2,2,3,452,+10,1,3,54.0,3,8,1,1150,69.8,1,16,11,3,51,1,1,0,0,38.5,442,-10,1.3,5,7,1,1300,81.0,0,16,10,3,53,1,1,0,0,38.3,452,+2,1.5,4,13,1,1200,74.0,3,14,2,3,51,14,14,0,0,38.4,450,-2,2.7,5,11,1,1400,90.0,1,16,6,3,53,5,6,0,0,39.6,452,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
オスカーティアラ,14,73.5,2,3,3,464,+4,1,3,53.0,3,10,1,1150,70.6,1,16,16,3,51,6,7,0,0,38.7,460,-6,2.5,6,13,0,2000,124.0,0,17,6,3,54,4,3,5,8,37.8,466,-4,2.2,6,11,1,1800,119.8,1,16,14,3,54,4,4,5,6,41.8,470,-4,3.0,5,14,1,1600,103.9,0,16,1,3,54,7,8,0,0,41.6,474,+16,4.3,6,7,0,1800,113.9,0,14,11,3,54,1,2,2,1,36.1,458,0,0.7
プランタンヴェール,10,3.2,3,4,10,500,-2,1,3,54.0,5,2,1,1400,86.9,0,16,6,3,54,2,2,0,0,37.9,502,-2,0.2,5,3,1,1400,85.5,3,16,7,3,54,1,1,0,0,37.6,504,-2,0.9,3,6,1,1150,70.6,2,16,15,3,54,4,4,0,0,38.3,506,-2,0.9,5,6,1,1400,89.3,0,16,6,3,54,2,2,0,0,41.2,508,-2,1.3,6,9,1,1200,73.8,1,15,3,3,54,9,7,0,0,39.5,510,+2,2.1
ホウオウリフレイン,7,116.3,3,5,8,420,+6,1,3,54.0,5,14,1,1600,102.8,0,16,10,3,51,2,2,0,0,41.8,414,0,3.6,4,13,0,1400,85.0,0,15,2,3,54,15,15,0,0,37.3,414,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
チャンダナ,1,10.4,4,6,7,466,-2,1,3,51.0,5,8,1,1300,79.4,2,16,8,3,54,8,7,0,0,37.0,468,0,1.1,5,5,1,1300,81.0,0,15,16,3,54,5,5,0,0,38.1,468,-8,1.7,6,8,1,1200,74.1,0,16,10,3,54,5,6,0,0,39.2,476,-2,1.4,6,5,1,1200,73.6,0,16,13,3,54,5,4,0,0,38.6,478,+2,0.8,5,3,1,1300,81.0,2,16,6,3,54,1,1,0,0,37.7,476,-2,0.4
キアレッツァ,4,10.0,4,7,7,424,0,1,3,52.0,5,7,1,1400,85.5,2,16,11,3,54,2,2,0,0,37.9,424,-2,0.6,6,5,1,1200,72.9,1,16,2,3,54,7,8,0,0,38.0,426,+6,0.7,5,8,0,1400,82.5,0,16,3,3,54,3,3,0,0,35.5,420,-4,1.0,3,10,0,1200,71.0,0,16,12,3,54,14,13,0,0,35.5,424,+6,0.6,4,10,0,1600,98.1,1,11,10,3,54,6,6,0,0,35.3,418,-4,1.5
セイウンメラビリア,8,61.0,5,8,6,464,-6,1,3,54.0,5,7,1,1400,86.2,3,14,5,3,54,7,7,0,0,38.8,470,0,0.8,5,9,1,1400,85.6,2,16,13,3,54,14,14,0,0,37.1,470,-6,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,1,1200,74.5,0,16,14,3,54,5,7,0,0,38.7,476,+4,1.0,6,6,1,1200,73.5,1,16,13,3,54,10,10,0,0,38.6,472,+6,0.8
シークザトゥルース,2,13.2,5,9,1,470,-2,1,3,54.0,3,5,1,1700,108.5,1,15,3,3,54,2,1,1,1,40.3,472,0,1.0,3,5,1,1700,107.9,1,13,10,3,54,1,1,1,1,39.9,472,-2,1.0,5,8,1,1600,99.5,3,16,1,3,54,2,2,0,0,39.7,474,-4,1.3,6,4,1,1800,117.7,0,16,15,3,54,2,2,2,2,39.5,478,+4,1.1,3,12,1,1700,111.7,0,13,1,3,54,7,7,8,6,40.5,474,0,3.4
カーテンジュエル,6,9.8,6,10,16,418,0,1,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,1200,73.4,0,16,11,3,54,6,5,0,0,38.4,418,+4,0.6,6,5,1,1200,74.5,0,16,11,3,54,11,11,0,0,38.1,414,+2,1.8,6,11,0,1800,114.1,0,14,8,3,54,6,7,7,7,35.7,412,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
