馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
メイショウペルム,12,122.9,1,1,1,482,+6,1,3,51.0,3,14,1,1700,112.3,0,15,8,15,54,9,10,14,15,41.7,476,-8,5.0,9,14,1,1400,89.7,1,16,8,12,53,10,9,0,0,40.8,484,+2,3.1,9,11,0,1800,110.6,0,18,1,14,52,5,6,0,0,38.1,482,-6,2.6,9,12,1,1400,86.4,1,16,12,14,51,8,9,0,0,38.2,488,+6,1.4,8,9,1,1400,88.6,0,14,8,14,51,3,4,0,0,40.2,482,+2,1.8
ミオリパヤヤーム,9,57.5,2,2,4,420,-2,1,3,51.0,-1,5,1,1400,90.2,0,12,1,6,51,12,12,12,11,39.1,422,-8,0.7,-1,7,1,1400,90.9,0,12,1,9,54,9,9,9,7,38.7,430,+6,0.8,5,13,0,1400,85.0,0,18,7,13,51,12,14,0,0,35.4,424,+4,1.6,4,10,0,1400,83.2,0,17,3,16,54,16,16,0,0,35.7,420,-8,1.0,4,15,0,1400,85.3,0,18,12,14,54,18,17,0,0,35.4,428,0,2.9
マーブルサニー,7,4.7,3,3,6,482,-6,1,3,52.0,7,3,1,1800,117.0,1,12,9,4,54,7,7,4,4,39.7,488,+2,0.4,9,3,1,1800,116.3,0,15,10,9,54,7,7,2,4,39.0,486,0,1.5,8,6,1,1800,117.7,1,14,14,6,54,3,3,3,3,40.8,486,-2,1.3,8,9,1,1800,117.3,0,16,11,14,54,2,3,3,3,39.5,488,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シュペルブソワレ,10,122.2,4,4,2,504,-2,1,3,54.0,3,12,1,1700,112.6,1,15,13,14,53,11,14,12,14,42.2,506,-6,3.8,7,15,1,1400,91.6,1,16,12,16,54,16,16,0,0,41.7,512,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ジュディス,11,164.5,4,5,0,526,+14,1,3,51.0,8,14,1,1200,76.2,0,16,8,13,51,14,14,0,0,39.2,512,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
モンオール,1,2.3,5,6,11,440,+8,1,3,53.0,8,4,1,1800,114.9,1,10,9,1,54,7,7,2,2,37.8,432,+4,0.9,8,2,1,1800,115.2,1,13,9,1,54,8,8,5,2,39.1,428,+2,0.2,9,9,0,1600,97.6,1,15,14,5,54,12,10,0,0,35.0,426,0,1.0,8,3,0,1800,109.0,0,8,3,3,54,4,4,0,0,34.3,426,+12,0.6,1,4,0,1800,112.8,1,14,9,7,54,12,10,10,9,34.7,414,0,0.8
ジュリアヴィーナス,2,66.0,5,7,0,488,-8,1,3,53.0,8,12,1,1800,117.8,0,15,15,14,54,4,5,5,6,41.0,496,+2,2.7,3,8,1,1700,111.0,0,15,4,13,53,10,10,10,10,39.8,494,-10,1.0,5,15,0,1800,113.8,0,16,15,13,54,8,9,12,0,37.9,504,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ペイシャラメント,8,78.1,6,8,2,418,-4,1,3,51.0,3,6,1,1700,110.6,1,15,1,12,51,9,9,11,10,40.5,422,+4,1.8,7,10,1,1800,119.5,0,15,10,9,54,6,6,8,8,40.3,418,-10,2.4,6,6,1,1800,118.3,0,16,9,10,54,6,6,5,6,41.3,428,0,2.8,6,7,1,1800,118.2,1,15,5,11,54,5,5,8,6,40.9,428,-10,2.2,1,9,1,1700,108.1,3,13,4,9,54,10,10,9,8,39.4,438,0,2.9
パルスレート,3,7.8,6,9,2,452,-6,1,3,51.0,3,3,1,1700,109.6,1,15,6,7,51,4,5,5,3,40.5,458,0,0.8,5,7,1,1400,89.2,0,16,15,2,54,4,3,0,0,38.6,458,0,0.9,6,3,0,1600,94.9,0,16,4,4,54,4,3,3,0,36.7,458,+2,0.6,4,4,0,1600,96.5,1,10,5,1,54,5,5,0,0,34.5,456,-10,0.9,6,4,0,1600,96.9,0,16,13,3,54,7,9,9,0,34.7,466,0,0.3
ジュエルインザサン,4,5.4,7,10,9,474,-6,1,3,54.0,6,5,1,1800,117.6,0,16,7,5,54,5,5,6,6,40.3,480,+8,0.9,6,6,1,1800,117.2,0,16,13,7,54,16,16,14,11,40.2,472,+8,1.7,4,10,0,1600,97.6,0,18,15,4,54,15,15,0,0,35.3,464,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アレグレモエティー,5,18.2,7,11,3,452,-2,1,3,54.0,9,12,1,1400,88.0,0,16,5,13,54,9,9,0,0,39.1,454,-4,2.3,9,5,1,1400,87.4,1,16,11,5,54,10,5,0,0,37.8,458,-4,1.2,9,10,1,1400,89.0,0,16,5,5,54,13,14,0,0,39.9,462,+6,2.3,8,6,1,1400,88.5,0,14,7,5,54,8,8,0,0,38.0,456,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ダイヤレイジング,6,7.3,8,12,3,434,-4,1,3,53.0,9,5,1,1800,116.5,0,16,14,4,54,3,4,4,6,39.4,438,-4,1.0,9,2,1,1800,116.3,1,13,11,6,54,4,4,4,4,38.5,442,0,0.7,9,9,1,1200,74.0,1,16,5,8,54,12,11,0,0,37.1,442,-2,1.2,8,8,1,1400,88.6,1,16,2,6,54,8,8,0,0,39.8,444,+4,0.8,9,6,1,1400,85.7,1,16,9,9,54,3,5,0,0,38.1,440,-8,0.7
ソンリッサ,13,23.9,8,13,9,446,-4,1,3,51.0,9,11,0,2400,150.0,0,12,8,9,54,7,8,10,9,37.5,450,-12,3.7,8,11,1,1200,75.3,0,16,4,8,54,8,9,0,0,38.3,462,+8,1.6,3,9,1,1700,111.9,0,14,4,5,54,7,5,2,3,41.0,454,0,2.0,8,11,1,1200,76.4,0,11,2,2,54,7,9,0,0,39.4,454,+2,2.6,10,8,0,1200,69.5,0,14,12,1,54,6,4,0,0,35.9,452,+4,1.1
