馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
マスラオ,12,147.9,1,1,19,442,+8,2,5,57.0,6,4,0,2500,155.5,0,9,2,5,54,3,3,5,6,37.6,434,-10,0.6,6,5,0,2500,156.0,0,7,6,5,57,6,5,6,6,36.8,444,-4,1.2,5,10,0,2400,148.7,0,10,1,5,55,6,6,6,7,34.5,448,+8,1.1,6,5,0,2200,134.5,0,13,10,5,57,11,11,7,6,35.7,440,0,0.5,6,13,0,2500,157.3,0,15,16,5,55,10,10,10,11,35.8,440,-2,1.0
スクエアフォールド,6,26.1,2,2,17,474,-8,2,6,57.0,3,6,0,2600,161.5,0,16,6,6,57,15,15,11,9,36.7,482,+6,0.6,7,5,0,2200,133.3,0,12,5,6,57,9,9,11,10,35.0,476,-4,0.6,7,3,0,2000,119.4,0,9,7,6,56,8,8,7,8,34.3,480,+8,0.4,7,2,0,2200,135.4,0,10,9,6,57,9,8,10,10,33.7,472,-4,0.0,5,7,0,2000,121.4,0,10,8,6,57,7,7,5,0,34.3,476,0,1.4
ヴァンベールシチー,11,52.6,3,3,5,428,-8,0,5,57.0,3,6,0,2000,121.9,0,11,1,5,57,4,3,4,5,35.8,436,+10,0.3,3,1,0,2000,119.9,0,12,7,5,57,9,9,9,6,35.4,426,+4,0.0,7,7,0,2200,134.8,0,15,2,5,57,12,12,6,7,35.1,422,-4,1.0,7,4,0,2200,134.3,0,15,7,5,57,12,13,12,13,34.8,426,0,0.5,3,9,0,2000,121.2,0,16,5,5,57,16,16,16,15,35.2,426,-4,1.2
ブラックジェイド,13,13.3,4,4,4,536,+16,0,5,57.0,7,6,0,2000,122.8,2,10,10,5,57,1,1,2,1,38.3,520,-6,2.0,7,10,0,2200,137.6,2,12,2,5,57,1,1,1,1,39.8,526,0,2.9,7,1,0,2200,133.8,0,9,6,5,56,1,1,1,1,35.2,526,-2,-0.7,7,1,0,2000,120.9,1,17,3,5,57,1,1,1,1,36.5,528,0,-1.3,7,3,1,1800,114.0,1,15,15,5,53,1,1,1,1,38.7,528,+2,0.5
ホウオウサーベル,1,2.5,4,5,10,488,+6,0,3,54.0,5,1,0,2400,145.6,0,9,4,3,53,2,2,2,2,33.9,482,-6,-0.3,5,7,0,2000,121.4,0,8,4,3,56,6,6,6,0,34.5,488,+12,1.5,5,6,0,1800,107.1,0,16,12,3,55,15,14,14,0,34.1,476,+4,0.5,4,1,0,1800,108.4,0,14,13,3,54,3,3,0,0,33.8,472,0,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ナムラマル,7,38.2,5,6,19,526,-4,0,5,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,2500,155.8,0,9,9,5,55,8,9,2,3,38.3,530,+14,0.9,9,1,0,2600,161.1,1,17,5,5,57,1,1,1,1,36.5,516,+6,-0.3,7,4,0,2000,122.2,0,18,11,5,57,3,3,3,3,36.3,510,+2,0.8,5,2,0,2400,146.2,0,15,10,5,57,1,1,1,1,34.5,508,-4,0.2
ブラックプラチナム,5,6.3,5,7,40,502,+12,0,6,57.0,5,2,0,2400,145.1,0,7,7,6,57,5,5,5,5,34.3,490,-4,0.1,5,2,0,2400,147.7,0,9,7,6,57,3,3,3,3,33.6,494,+2,0.0,9,2,0,2400,145.9,0,8,1,6,57,3,2,3,4,34.0,492,-4,0.3,6,4,0,2000,122.3,1,10,6,6,57,3,3,4,4,37.0,496,0,0.6,5,2,0,2000,122.9,0,11,3,6,57,2,2,2,0,33.5,496,0,0.0
プランドラー,2,3.3,6,8,12,476,+2,0,3,54.0,8,1,0,2400,145.7,0,9,5,3,56,5,5,5,4,36.3,474,-8,-0.2,9,2,0,2400,147.2,1,9,4,3,56,3,2,3,3,35.5,482,+14,0.0,6,4,0,2000,122.8,0,12,6,3,56,2,2,2,2,35.4,468,-2,0.4,8,1,0,2000,121.3,0,10,10,3,55,3,3,2,2,35.6,470,+4,-0.1,9,2,0,1800,107.8,0,10,2,3,54,4,3,0,0,35.7,466,+2,1.0
プルンクザール,4,12.4,6,9,14,464,-2,0,4,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,2400,143.8,0,10,1,4,57,5,4,5,4,35.2,466,0,-0.1,9,2,0,2200,134.0,1,12,7,4,57,6,6,4,3,35.6,466,0,0.1,7,4,0,2200,132.3,0,8,4,4,56,6,6,5,6,35.6,466,+6,1.1,7,3,0,2200,134.5,0,18,17,4,55,10,10,10,10,34.9,460,0,0.3
ロードアルバータ,9,53.5,7,10,3,456,-2,2,5,57.0,3,11,0,1800,110.1,1,15,10,5,57,15,15,14,11,36.9,458,-2,1.0,5,8,0,1600,94.2,1,14,13,5,57,12,10,0,0,34.1,460,+12,0.9,7,6,-1,3000,201.2,-1,14,9,5,60,6,6,6,6,13.4,448,-10,2.6,8,5,-1,2910,0,-1,14,7,5,60,3,2,3,4,13.7,458,+2,2.7,9,10,0,1600,95.7,0,10,10,5,56,9,7,0,0,34.3,456,+2,0.9
