馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
サバイバルポケット,11,45.0,1,1,4,492,0,1,6,55.0,9,5,0,1400,0,0,17,1,6,53,5,3,0,0,36.1,492,0,0.6,5,9,0,1400,0,0,14,11,6,53,2,2,0,0,34.9,492,+6,0.4,4,9,0,1600,0,1,10,6,6,55,1,1,0,0,34.2,486,+4,0.6,4,8,0,1600,0,0,15,15,6,55,1,1,0,0,33.4,482,-4,0.6,5,15,0,1400,0,0,18,15,6,52,1,1,0,0,35.9,486,-2,1.5
スカルバン,9,19.7,2,2,2,506,+4,0,5,57.0,6,9,0,1600,0,0,16,11,5,55,1,1,1,0,35.9,502,+2,0.4,5,11,1,1400,0,0,15,15,5,57,5,6,0,0,38.4,500,+8,1.6,6,4,0,1600,0,0,13,4,5,55,6,3,3,0,33.8,492,-10,0.2,1,4,0,1500,0,1,13,8,5,57,3,3,3,0,36.2,502,-6,1.1,1,1,0,1500,0,0,14,2,5,57,4,4,2,0,35.1,508,+4,0.0
メイケイダイハード,6,48.4,3,3,4,550,+16,0,4,56.0,7,16,0,1200,0,0,18,11,4,56,11,10,0,0,34.3,534,+8,1.4,9,3,0,1200,0,2,16,8,4,55,7,10,0,0,34.7,526,-6,0.4,9,1,0,1200,0,0,16,6,4,53,7,7,0,0,33.9,532,+4,0.0,10,4,0,1200,0,0,18,3,4,52,5,5,0,0,34.0,528,+2,0.1,9,4,0,1200,0,0,12,2,4,54,8,7,0,0,34.2,526,-4,0.5
タイセイソニック,4,31.4,4,4,4,466,+8,0,4,56.0,7,14,0,1200,0,0,18,15,4,56,17,16,0,0,33.7,458,-4,1.2,1,4,0,1200,0,0,16,5,4,55,16,14,0,0,34.6,462,+8,0.2,1,6,0,1200,0,0,14,14,4,54,14,13,0,0,34.2,454,0,0.4,2,1,0,1200,0,0,11,3,4,54,11,11,0,0,33.4,454,0,-0.1,2,3,0,1200,0,0,16,4,4,54,16,15,0,0,33.4,454,-4,0.1
トゥザクラウン,3,3.8,5,5,7,534,+2,0,5,57.0,8,5,0,1600,0,0,14,12,5,57,2,2,0,0,34.4,532,-2,0.3,8,4,0,1600,0,0,9,4,5,57,4,4,0,0,34.5,534,+14,0.4,5,1,0,1600,0,0,11,4,5,57,1,1,0,0,33.1,520,-6,0.0,6,2,0,1600,0,0,8,6,5,57,4,4,4,0,34.9,526,+2,0.3,9,2,0,1600,0,0,11,2,5,57,7,4,0,0,33.2,524,-12,0.2
メイショウイサナ,5,12.5,6,6,4,524,+2,0,4,56.0,9,4,0,1400,0,0,17,14,4,56,16,15,0,0,34.9,522,+8,0.5,9,9,1,1400,0,2,15,8,4,55,9,9,0,0,36.7,514,0,1.2,1,6,1,1700,0,0,14,4,4,54,11,10,12,9,37.9,514,0,0.6,2,13,1,1700,0,1,14,7,4,54,5,5,6,9,39.2,514,+4,2.6,5,9,1,1600,0,1,12,7,4,56,2,2,0,0,37.8,510,-2,1.5
ワンダーレアリサル,10,168.2,6,7,1,478,-2,1,5,55.0,8,10,1,1400,0,0,16,8,5,55,6,6,0,0,36.9,480,-2,0.9,8,8,1,1800,0,1,13,7,5,55,4,4,6,5,37.4,482,0,0.6,9,9,1,1400,0,1,16,9,5,55,10,10,0,0,37.3,482,+2,0.9,7,1,1,1400,0,0,16,2,5,55,7,7,0,0,36.0,480,-6,-0.2,8,7,1,1400,0,0,16,9,5,55,5,4,0,0,38.1,486,0,1.0
グランドロワ,2,18.2,7,8,4,498,+10,0,5,57.0,9,17,0,1400,0,0,17,10,5,57,3,5,0,0,38.1,488,-4,2.5,6,9,0,1200,0,0,16,9,5,57,2,3,0,0,35.4,492,+4,0.5,8,4,0,1400,0,0,15,13,5,57,1,1,0,0,35.0,488,+4,0.6,9,1,0,1400,0,1,17,3,5,57,1,1,0,0,36.5,484,+6,-0.8,9,2,0,1400,0,0,17,12,5,57,1,1,0,0,34.9,478,-4,0.3
ディアボレット,8,99.1,7,9,1,460,-4,1,4,54.0,8,15,0,1200,0,0,16,16,4,54,4,4,0,0,36.4,464,+10,2.2,9,7,0,1400,0,0,17,12,4,54,14,14,0,0,35.3,454,-4,0.7,7,1,0,1400,0,0,18,6,4,52,2,2,0,0,34.3,458,+8,-0.2,4,8,0,1200,0,1,18,12,4,53,13,14,0,0,34.9,450,-8,0.6,1,6,0,1200,0,0,16,5,4,53,5,4,0,0,35.5,458,+8,0.4
オリエンタルポリス,7,324.8,8,10,0,496,-2,0,6,57.0,8,9,0,1600,0,0,13,5,6,57,12,12,0,0,35.3,498,+4,1.4,9,12,1,1800,0,0,15,15,6,57,15,15,15,12,39.0,494,+2,2.7,7,10,0,1600,0,0,15,1,6,57,9,12,8,0,34.6,492,+4,1.3,8,13,0,1400,0,0,15,7,6,57,12,12,0,0,34.7,488,+2,1.3,3,14,0,1200,0,0,16,2,6,57,14,15,0,0,34.6,486,-2,1.1
ダイアトニック,1,1.4,8,11,9,482,+6,0,4,56.0,5,2,0,1400,0,0,13,8,4,56,6,6,0,0,33.2,476,-4,0.0,6,3,0,1600,0,0,12,8,4,55,10,10,9,0,33.6,480,+8,0.4,4,2,0,1600,0,0,15,5,4,54,4,3,0,0,32.3,472,+4,0.0,8,1,0,1400,0,0,16,15,4,56,2,2,0,0,34.7,468,0,-0.5,5,4,0,1600,0,0,15,7,4,56,5,4,0,0,34.6,468,0,0.3
