馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
デュープロセス,1,6.5,1,1,4,464,-8,0,3,56.0,5,1,1,1400,0,1,11,1,3,56,2,2,0,0,37.3,472,0,0.0,9,1,1,1400,0,1,11,7,3,55,5,3,0,0,37.4,472,+6,-1.0,5,2,1,1400,0,0,16,6,3,55,3,3,0,0,36.3,466,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
イメル,6,29.8,2,2,2,472,+4,0,3,56.0,5,5,1,1600,0,0,10,10,3,56,2,2,0,0,37.1,468,-10,0.8,7,3,0,1400,0,0,13,13,3,56,3,3,0,0,34.2,478,+8,0.2,6,4,0,1200,0,0,14,1,3,55,5,4,0,0,35.0,470,-4,0.4,9,1,0,1200,0,0,16,8,3,55,2,2,0,0,35.0,474,+10,0.0,10,2,0,1200,0,1,17,11,3,54,10,9,0,0,35.1,464,-4,0.1
シャドウハンター,13,45.2,3,3,2,526,-10,0,3,56.0,8,1,1,1200,0,0,14,10,3,56,1,1,0,0,36.9,536,+2,-1.5,7,2,1,1400,0,0,16,2,3,56,1,1,0,0,37.2,534,+14,0.1,6,10,1,1800,0,0,14,11,3,54,9,10,10,11,40.8,520,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ケイアイターコイズ,12,2.6,4,4,5,514,-2,0,3,56.0,7,1,1,1400,0,0,16,12,3,56,1,1,0,0,38.7,516,-4,-0.7,7,2,1,1400,0,1,13,8,3,55,3,3,0,0,38.1,520,+12,0.2,5,1,1,1400,0,0,16,1,3,55,1,1,0,0,36.6,508,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ショウナンガナドル,7,51.5,4,5,11,482,+11,0,3,56.0,-1,10,1,1600,0,2,14,9,3,55,7,8,8,7,41.5,471,+5,2.4,6,1,1,1200,0,0,16,13,3,55,6,6,0,0,37.5,466,+4,-0.3,5,3,1,1400,0,1,16,6,3,55,5,5,0,0,36.0,462,0,0.4,6,1,1,1200,0,1,16,2,3,54,1,1,0,0,38.9,462,+4,0.0,4,8,0,1200,0,0,18,16,3,54,5,4,0,0,36.0,458,-2,1.0
ロンドンテソーロ,11,20.4,5,6,6,494,+4,0,3,56.0,6,1,1,1200,0,0,14,14,3,56,3,2,0,0,37.5,490,+6,-0.6,6,3,1,1200,0,0,16,11,3,55,4,4,0,0,38.4,484,+2,0.5,4,1,1,1200,0,1,14,12,3,55,3,2,0,0,36.7,482,+2,-0.2,8,5,0,1400,0,0,10,1,3,55,2,2,0,0,37.4,480,+2,1.0,6,5,0,1600,0,1,16,11,3,54,6,5,4,0,34.9,478,0,0.8
モンペルデュ,8,5.6,5,7,7,464,0,1,3,54.0,8,1,1,1200,0,0,16,13,3,54,1,1,0,0,37.2,464,-2,-0.6,8,1,1,1200,0,0,16,4,3,54,1,1,0,0,37.3,466,0,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アールロッソ,5,46.9,6,8,2,474,-6,1,3,54.0,5,7,1,1600,0,0,10,8,3,54,1,1,0,0,37.9,480,+6,1.5,9,1,1,1400,0,3,13,6,3,54,1,1,0,0,37.7,474,0,-0.1,7,1,1,1200,0,0,16,2,3,54,2,1,0,0,37.5,474,+6,-0.1,9,2,1,1200,0,0,15,14,3,54,2,2,0,0,38.2,468,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ニューモニュメント,2,25.3,6,9,3,466,-8,0,3,56.0,5,1,1,1600,0,0,14,7,3,56,13,13,0,0,37.2,474,0,-0.3,7,6,1,1400,0,0,16,4,3,56,15,14,0,0,37.9,474,0,1.4,8,5,1,1800,0,0,10,5,3,55,10,10,8,6,38.1,474,-6,1.8,8,1,1,1400,0,0,11,4,3,55,8,6,0,0,37.5,480,+6,0.0,9,6,1,1400,0,1,16,3,3,54,11,13,0,0,38.9,474,0,1.9
アスターペガサス,4,11.7,7,10,11,510,+12,0,3,57.0,9,7,0,1600,0,0,15,3,3,55,6,6,0,0,34.8,498,-4,1.5,5,5,0,1400,0,0,8,7,3,55,5,5,0,0,33.4,502,+12,0.4,2,1,0,1200,0,0,16,6,3,54,9,11,0,0,34.8,490,-6,0.0,2,1,0,1200,0,0,15,6,3,53,2,2,0,0,34.8,496,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
