馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
フィブロライト,9,14.6,1,1,17,418,+6,1,3,52.0,9,7,0,2000,122.0,0,9,8,7,54,3,2,2,2,36.3,412,-6,1.4,8,9,0,1600,96.5,0,10,3,7,54,6,6,0,0,34.9,418,+2,1.0,8,1,0,1400,83.4,0,18,16,3,54,11,10,0,0,35.4,416,0,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
デンセツノマジョ,2,17.3,2,2,19,460,+2,1,4,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,1400,82.4,0,17,10,6,55,15,15,0,0,34.0,458,-6,0.7,6,4,0,1600,95.0,0,16,4,8,54,15,14,14,0,34.2,464,+4,0.3,1,1,0,1200,71.3,1,16,11,3,54,9,9,0,0,36.1,460,+4,0.0,1,2,0,1200,70.2,1,16,16,2,54,13,10,0,0,34.9,456,+12,0.0
シャンデフレーズ,3,6.7,3,3,10,414,-6,1,3,52.0,5,1,0,1400,81.0,0,18,1,2,54,1,1,0,0,35.8,420,0,-0.4,4,2,0,1400,82.5,0,15,5,4,51,1,1,0,0,36.6,420,0,0.0,3,5,0,1200,70.8,0,16,13,1,51,3,2,0,0,37.2,420,+18,0.6,6,4,0,1200,69.9,0,16,5,1,54,1,2,0,0,36.6,402,0,0.3,5,2,0,1400,82.5,1,12,1,3,54,1,1,0,0,35.3,402,-2,0.4
ギンコイエレジー,7,15.5,3,4,14,476,+10,1,4,55.0,8,10,0,1400,81.7,0,13,12,12,55,13,12,0,0,33.3,466,0,0.4,8,7,0,1400,81.4,0,12,1,1,55,3,3,0,0,35.7,466,+2,0.7,7,4,0,1400,81.8,0,17,13,5,52,15,16,0,0,33.3,464,+16,0.1,10,5,0,1200,70.7,2,18,3,3,52,17,16,0,0,35.8,448,-2,0.4,10,6,0,1200,69.8,1,18,10,5,52,13,11,0,0,34.8,450,-12,0.3
ベラソヴラーノ,13,203.6,4,5,10,474,+4,1,4,55.0,5,16,0,1600,96.1,0,16,6,9,54,10,12,0,0,37.0,470,+8,3.5,4,13,0,1800,108.7,0,15,9,14,55,3,3,0,0,35.0,462,+4,1.4,3,12,0,2000,121.4,0,14,6,12,55,3,3,3,3,36.1,458,0,1.3,10,7,0,2000,124.9,2,13,10,12,55,1,1,1,1,38.8,458,-4,0.7,7,11,0,2000,125.1,0,11,7,10,54,2,2,3,4,35.0,462,+20,1.1
クリノアリエル,4,11.6,4,6,9,404,+6,1,4,55.0,9,2,0,1600,95.5,0,17,14,13,55,9,9,0,0,34.9,398,-18,0.2,-1,1,1,1870,124.2,1,12,8,1,54,2,2,2,2,39.2,416,-2,0.0,-1,1,1,1870,124.9,0,12,1,1,55,3,3,3,2,38.5,418,-1,-0.2,-1,1,1,1700,108.2,3,10,8,1,54,3,3,2,2,37.5,419,+1,-0.1,-1,1,1,1700,115.3,1,9,9,1,55,1,1,1,1,38.4,418,+2,-0.5
ギフトオブアート,6,3.6,5,7,1,476,0,1,3,52.0,1,1,1,1700,105.9,0,9,5,1,54,6,6,3,2,38.0,476,-4,-0.3,5,3,0,1600,93.9,1,18,17,4,54,7,6,0,0,34.7,480,-2,0.1,5,2,0,1600,93.8,0,17,10,3,54,8,6,0,0,34.0,482,-2,0.2,5,2,0,1600,93.9,0,18,6,3,54,8,7,0,0,34.1,484,0,0.1,6,2,0,1600,95.9,0,16,4,2,54,7,7,5,0,35.7,484,-6,0.2
アスカリアン,12,117.0,5,8,23,504,+32,1,4,55.0,9,16,1,1400,87.8,1,16,13,13,55,15,14,0,0,38.7,472,-12,2.9,7,9,1,1800,118.1,0,10,5,8,54,6,5,4,4,40.0,484,+4,3.0,8,15,1,1800,116.7,0,16,5,15,54,12,11,12,13,41.4,480,0,3.7,9,9,1,1800,117.2,0,10,3,5,54,8,8,3,6,39.8,480,-14,2.4,1,14,1,1700,110.1,3,14,13,8,52,5,5,13,14,42.3,494,+18,6.2
エピローグ,8,39.8,6,9,1,460,+2,1,3,52.0,1,5,0,1800,109.4,0,7,7,5,52,1,1,1,1,36.8,458,-8,1.0,2,10,0,2000,123.7,0,12,11,6,52,4,4,4,4,38.5,466,+16,1.8,8,4,0,2200,136.3,0,8,2,4,54,7,7,4,3,34.8,450,-2,1.2,6,2,0,1800,108.4,0,10,4,7,54,1,1,1,1,34.5,452,0,0.1,9,1,0,1600,96.9,1,16,12,6,54,4,2,0,0,34.9,452,-2,-0.1
スズカフェラリー,5,6.6,6,10,3,422,+4,1,4,55.0,2,2,0,1200,69.6,0,14,11,3,55,12,12,0,0,34.3,418,-2,0.2,2,4,0,1200,69.1,0,12,8,4,55,10,9,0,0,34.0,420,-2,0.3,2,4,0,1200,68.9,0,10,2,3,55,9,7,0,0,34.7,422,+2,0.3,8,7,0,1600,94.7,0,14,5,6,55,13,13,0,0,33.8,420,+8,0.6,9,9,0,1800,109.1,0,10,8,6,54,10,10,0,0,36.0,412,-8,2.1
