馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
シベリアンスパーブ,11,162.7,1,1,14,504,-10,0,1,56.0,4,9,0,1000,57.1,2,18,5,10,53,0,0,0,0,33.7,514,0,0.8,4,4,0,1400,80.9,0,18,1,10,53,10,10,0,0,35.3,514,0,0.2,4,10,0,1400,81.6,1,15,7,10,56,5,4,0,0,35.0,514,0,1.9,3,5,0,1200,68.9,0,11,10,10,54,7,4,0,0,34.0,514,+2,0.6,9,6,0,1600,93.1,0,12,6,10,56,6,7,0,0,35.1,512,+10,1.2
アサクサゲンキ,12,7.4,2,2,4,472,+2,0,4,56.0,8,16,0,1600,95.9,0,17,13,4,54,2,2,0,0,36.1,470,+6,1.0,9,2,0,1600,94.0,0,11,9,4,55,2,2,0,0,35.1,464,-4,0.7,8,16,0,1200,68.9,0,18,9,4,55,18,18,0,0,33.1,468,+2,0.9,9,12,0,1200,69.8,2,15,6,4,54,8,6,0,0,35.6,466,+8,1.0,10,6,0,1200,67.2,0,17,14,4,53,11,13,0,0,33.9,458,0,0.6
グァンチャーレ,1,2.9,3,3,4,480,+2,0,7,57.0,8,6,0,1600,95.2,0,17,4,7,56,3,3,0,0,35.2,478,+16,0.3,5,1,0,1600,92.6,0,14,5,7,56,5,4,0,0,32.9,462,-4,0.0,8,3,0,1400,81.6,0,11,5,7,56,5,4,0,0,35.1,466,-6,0.1,8,3,0,1800,105.1,0,14,4,7,56,3,3,0,0,34.7,472,+2,0.5,8,6,0,1600,92.3,0,14,14,7,56,4,3,0,0,34.9,470,0,1.0
コウエイタケル,9,102.4,4,4,3,504,+2,0,8,56.0,8,10,0,1200,69.7,0,12,9,8,56,4,4,0,0,35.3,502,-2,0.6,6,9,0,1200,67.9,0,16,10,8,56,10,12,0,0,34.3,504,-2,0.9,9,6,0,1200,69.0,0,15,8,8,55,6,6,0,0,34.9,506,+2,0.5,8,5,0,1200,68.4,0,18,5,8,56,7,6,0,0,33.7,504,0,0.4,8,5,0,1400,82.2,0,11,11,8,56,3,4,0,0,35.7,504,+2,0.7
キョウヘイ,5,7.1,5,5,8,450,+4,0,5,56.0,9,3,0,1600,94.0,0,11,2,5,56,7,9,0,0,34.6,446,+2,0.7,8,13,0,2000,121.3,0,15,4,5,55,14,14,14,15,34.2,444,+6,0.9,8,10,0,1800,108.6,0,12,11,5,56,9,10,0,0,34.5,438,+6,1.1,10,3,0,1800,106.6,0,8,2,5,56,7,7,7,7,34.3,432,-6,0.5,10,8,0,2000,117.8,0,12,1,5,55,7,7,7,6,33.8,438,+2,0.9
アドマイヤリアル,8,14.1,5,6,12,494,+14,0,6,56.0,5,10,0,1400,81.0,0,16,2,6,53,3,4,0,0,34.4,480,-4,0.8,4,8,0,1400,81.4,0,18,16,6,53,6,5,0,0,36.3,484,-2,0.7,4,1,0,1400,80.5,0,17,4,6,54,1,1,0,0,34.5,486,-2,-0.1,7,14,0,1400,82.9,2,15,5,6,57,7,7,0,0,37.3,488,+6,2.1,5,1,0,1600,94.4,0,10,9,6,57,2,2,0,0,33.3,482,+6,0.0
アイトーン,4,16.7,6,7,3,484,+4,0,4,56.0,8,14,0,2400,149.3,0,16,14,4,54,1,1,2,3,40.3,480,0,3.1,8,16,0,3000,189.6,0,18,1,4,57,7,7,8,10,37.2,480,+12,3.5,1,16,0,2000,124.5,1,16,16,4,54,2,2,4,16,40.4,468,-6,3.4,8,3,0,1800,106.4,0,9,5,4,57,2,2,0,0,34.8,474,+2,0.5,6,8,0,2000,121.8,1,16,6,4,57,1,1,1,1,38.3,472,-2,1.0
グリュイエール,2,6.5,6,8,8,494,0,0,7,56.0,9,7,0,1600,94.4,0,11,6,7,56,4,4,0,0,35.4,494,+10,1.1,8,2,0,1800,107.8,0,12,2,7,56,5,5,0,0,34.4,484,-6,0.3,4,10,0,2000,119.3,0,13,10,7,55,7,8,0,0,35.4,490,+4,1.8,5,3,0,1800,107.6,2,16,5,7,56,10,8,8,0,35.1,486,0,0.2,5,1,0,2000,118.8,0,12,2,7,57,2,3,3,0,33.7,486,-2,-0.1
ツーエムマイスター,7,56.2,7,9,4,466,-2,0,7,56.0,8,14,0,1600,95.5,0,17,16,7,52,1,1,0,0,35.8,468,+2,0.6,9,13,0,1200,69.5,0,15,10,7,53,2,2,0,0,36.0,466,+10,1.0,5,8,0,1400,80.9,0,16,11,7,53,2,2,0,0,34.6,456,-4,0.7,4,10,0,1400,81.6,0,18,4,7,53,3,3,0,0,36.9,460,+4,0.9,9,1,0,1400,80.3,0,13,8,7,53,1,1,0,0,34.3,456,+6,-0.3
カツジ,3,3.1,7,10,4,500,+6,0,4,57.0,8,8,0,1600,95.3,0,17,3,4,56,13,12,0,0,34.7,494,+6,0.4,8,4,0,1600,93.5,0,18,16,4,56,15,15,0,0,33.4,488,+6,0.2,5,12,0,1800,106.8,0,13,12,4,55,6,5,5,0,35.5,482,-2,2.3,5,8,0,1600,93.5,0,18,1,4,57,9,9,0,0,35.0,484,+6,0.7,6,1,0,1600,94.2,0,15,5,4,56,13,14,10,0,33.9,478,-12,0.0
