馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
クリムトゥ,5,36.1,1,1,1,510,-2,1,0,0,3,56.0,0,0,0,0,0,0,1,0,0,0,7,1,1900,125.7,1,0,0,0,13,4,3,56,12,13,12,12,37.8,512,-4,0.9,0,0,0,0,0,1,0,0,0,0,11,1,1800,119.7,1,0,0,0,16,1,3,56,15,15,15,15,39.3,516,+14,2.5,0,0,0,0,1,0,0,0,0,0,8,1,1600,102.2,1,0,0,0,11,7,3,55,8,8,0,0,40.0,502,-2,2.3,0,0,0,0,1,0,0,0,0,0,8,1,1600,102.2,1,0,0,0,11,2,3,55,9,9,0,0,39.2,504,+2,1.6,0,0,0,0,1,0,0,0,0,0,5,1,1600,101.9,1,0,0,0,16,13,3,55,10,8,0,0,38.4,502,+14,0.8
オトコマサリ,10,385.0,2,2,0,450,-2,0,1,0,3,53.0,0,0,0,0,0,0,1,0,0,0,10,1,1800,120.5,1,0,0,0,12,6,3,53,11,10,12,11,41.6,452,-4,3.0,0,0,0,0,0,1,0,0,0,0,11,1,1800,122.9,1,0,0,0,15,9,3,54,14,14,14,13,42.3,456,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
トゥールナージュ,2,5.7,2,3,5,440,-6,0,1,0,3,54.0,0,0,0,0,0,0,0,0,1,0,4,0,1600,96.8,0,1,0,0,16,13,3,54,13,10,0,0,35.4,446,+4,0.3,0,0,0,0,0,0,0,0,1,0,6,0,1600,97.3,1,0,0,0,13,6,3,54,13,11,0,0,34.0,442,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
フェリシタシオン,8,2.8,3,4,1,510,-6,1,0,0,3,54.0,0,0,0,0,0,0,0,1,0,0,4,1,1800,116.5,1,0,0,0,16,16,3,56,6,6,5,5,39.4,516,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
タマモパスクワ,12,144.3,3,5,5,462,+4,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,10,1,1800,115.3,0,1,0,0,13,6,3,55,6,6,9,10,40.2,458,0,4.2,0,0,0,0,0,0,0,0,1,0,8,1,1800,118.0,0,1,0,0,9,9,3,55,4,5,6,7,40.5,458,0,3.0,0,0,0,0,0,0,0,0,1,0,16,1,1400,89.6,1,0,0,0,16,1,3,54,13,16,0,0,39.9,458,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スターペスユキコ,7,24.2,4,6,1,460,-2,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,7,1,1400,88.5,1,0,0,0,16,10,3,54,6,7,0,0,38.1,462,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シゲルリシアキセキ,11,224.4,4,7,1,462,+6,0,1,0,3,53.0,0,0,0,0,0,0,1,0,0,0,12,1,1800,119.7,1,0,0,0,15,15,3,52,12,13,15,15,39.5,456,-4,2.6,0,0,0,0,0,0,0,0,1,0,11,1,1400,87.8,1,0,0,0,16,4,3,52,14,14,0,0,38.6,460,+2,2.1,0,0,0,0,0,1,0,0,0,0,7,1,1200,75.0,1,0,0,0,16,7,3,51,13,13,0,0,37.8,458,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイケイペガトップ,15,210.9,5,8,1,468,+6,1,0,0,3,56.0,0,0,0,0,0,0,1,0,0,0,15,1,1400,89.2,1,0,0,0,16,7,3,56,16,15,0,0,39.2,462,+12,1.7,0,0,0,0,0,0,0,0,1,0,11,0,1400,85.1,0,0,1,0,11,1,3,52,5,7,0,0,37.7,450,-2,3.0,0,0,0,0,0,0,0,0,1,0,7,0,1600,98.6,0,0,1,0,9,8,3,52,2,2,0,0,37.8,452,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サンタコマ,14,48.6,5,9,9,478,+16,1,0,0,3,56.0,0,0,0,0,1,0,0,0,0,0,10,1,1400,89.3,1,0,0,0,15,13,3,53,12,13,0,0,39.1,462,-2,2.0,0,0,0,0,1,0,0,0,0,0,5,1,1600,99.8,0,1,0,0,16,8,3,53,5,5,0,0,39.0,464,+2,0.9,0,0,0,0,1,0,0,0,0,0,10,0,1800,111.3,1,0,0,0,16,3,3,55,14,14,12,0,34.4,462,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
キュリオス,1,22.6,6,10,2,464,+8,1,0,0,3,53.0,0,0,0,0,0,1,0,0,0,0,6,1,1800,119.1,1,0,0,0,16,1,3,54,3,3,6,6,41.0,456,+6,0.9,0,0,0,0,0,0,1,0,0,0,13,0,2000,125.2,1,0,0,0,14,11,3,53,7,7,5,5,36.2,450,+6,1.1,0,0,0,0,1,0,0,0,0,0,8,1,1400,87.9,0,1,0,0,16,5,3,52,16,13,0,0,37.6,444,+2,2.1,0,0,0,1,0,0,0,0,0,0,13,1,1200,76.6,1,0,0,0,15,12,3,54,15,14,0,0,38.9,442,+8,3.0,0,0,1,0,0,0,0,0,0,0,5,0,1200,72.2,0,1,0,0,15,2,3,54,8,7,0,0,35.6,434,0,0.9
メイショウラスカル,6,10.2,6,11,1,494,-4,1,0,0,3,56.0,0,0,0,0,0,0,1,0,0,0,6,1,1800,117.7,1,0,0,0,14,2,3,56,13,13,13,12,37.4,498,-8,1.2,0,0,0,0,0,0,0,0,1,0,9,1,1800,119.7,1,0,0,0,12,2,3,55,10,10,12,9,38.6,506,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スピードボンバー,9,8.5,7,12,1,444,-2,1,0,0,3,55.0,0,0,0,0,0,0,1,0,0,0,14,0,2000,123.7,1,0,0,0,18,18,3,56,7,7,7,7,35.6,446,+12,1.3,0,0,1,0,0,0,0,0,0,0,12,0,1800,109.7,1,0,0,0,16,2,3,55,8,8,11,14,35.5,434,+4,1.0,0,0,0,1,0,0,0,0,0,0,4,0,2000,123.0,1,0,0,0,14,4,3,55,7,5,3,3,36.7,430,-4,0.7,1,0,0,0,0,0,0,0,0,0,3,0,1800,114.4,0,1,0,0,5,4,3,54,3,3,3,5,37.0,434,0,1.0,1,0,0,0,0,0,0,0,0,0,7,0,1200,71.8,1,0,0,0,12,12,3,54,12,11,0,0,35.4,434,0,1.5
ワンダーヴァレッタ,4,9.6,7,13,2,448,0,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,3,1,1800,118.6,1,0,0,0,16,13,3,53,12,13,10,7,39.9,448,+4,0.4,0,0,0,0,0,1,0,0,0,0,5,1,1800,118.0,1,0,0,0,16,10,3,52,11,11,10,9,39.2,444,-2,1.0,0,0,0,0,0,1,0,0,0,0,13,0,1800,110.7,1,0,0,0,16,2,3,55,7,7,10,12,36.6,446,0,2.1,0,0,0,0,1,0,0,0,0,0,10,1,1400,88.1,0,1,0,0,16,6,3,55,10,10,0,0,38.1,446,+2,2.3,0,0,0,0,1,0,0,0,0,0,4,1,1400,89.4,0,1,0,0,16,10,3,55,9,8,0,0,39.5,444,0,1.4
ローブドゥネージュ,13,9.3,8,14,7,452,-4,0,1,0,3,53.0,0,0,0,0,0,1,0,0,0,0,7,1,1800,120.3,1,0,0,0,15,10,3,54,12,12,11,10,40.9,456,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シゲルヒスイ,3,6.7,8,15,0,480,0,1,0,0,3,53.0,0,0,0,0,0,0,1,0,0,0,4,1,1800,117.3,1,0,0,0,15,9,3,56,3,2,2,2,39.8,480,+4,0.2,0,0,0,0,0,1,0,0,0,0,7,1,1800,117.6,1,0,0,0,16,3,3,55,6,6,4,3,40.3,476,0,1.7,0,0,1,0,0,0,0,0,0,0,10,1,1700,110.3,1,0,0,0,14,5,3,55,5,5,5,7,39.8,476,+6,1.4,0,0,0,1,0,0,0,0,0,0,5,1,1800,119.5,0,1,0,0,14,10,3,55,2,2,2,2,42.3,470,-6,1.3,0,0,0,0,0,1,0,0,0,0,8,1,1800,117.5,0,1,0,0,16,5,3,54,10,10,11,7,40.0,476,0,1.6
