馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
メイショウバンダイ,6,75.8,1,1,0,452,-4,0,6,56.0,8,6,1,1200,71.3,3,10,1,6,54,6,6,0,0,36.2,456,+10,0.7,9,8,1,1200,74.1,0,11,1,6,57,10,10,0,0,36.8,446,-8,2.2,7,12,1,1400,85.2,2,16,8,6,57,12,12,0,0,38.2,454,-7,1.7,-1,4,1,1400,89.6,0,12,10,6,56,3,2,3,3,40.5,461,-1,2.3,9,9,1,1200,73.6,0,16,3,6,57,10,11,0,0,37.1,462,0,1.7
サトノユニゾン,2,6.3,2,2,2,498,-6,2,4,55.0,6,4,1,1200,72.0,0,16,5,4,57,8,7,0,0,36.8,504,+8,0.9,6,3,1,1200,71.6,0,16,8,4,57,5,5,0,0,36.9,496,+2,0.9,4,3,1,1200,72.2,0,15,12,4,56,7,7,0,0,37.2,494,-2,0.5,3,2,1,1150,68.7,1,15,5,4,55,6,6,0,0,37.0,496,+4,0.8,5,13,1,1400,88.2,0,16,6,4,57,5,7,0,0,38.6,492,+2,1.9
クニノオーシャン,10,276.3,3,3,25,480,-2,0,4,57.0,3,12,1,1700,110.3,0,14,2,4,55,14,14,14,14,37.3,482,0,2.9,9,13,-1,2970,0,-1,14,4,4,59,13,13,13,13,15.3,482,0,25.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,1800,119.2,0,16,12,4,55,14,14,8,6,40.8,482,+2,1.5,5,4,1,1600,100.0,1,16,5,4,55,15,12,0,0,37.7,480,+6,1.6
コマノバルーガ,3,2.8,4,4,18,480,+6,0,3,55.0,9,1,1,1400,84.4,1,16,4,3,55,6,4,0,0,37.1,474,0,-0.8,9,3,1,1200,73.3,0,16,7,3,55,14,14,0,0,36.2,474,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
タイドオブハピネス,8,86.5,5,5,1,458,+4,0,3,52.0,8,4,1,1200,73.0,1,11,7,3,52,10,10,0,0,36.8,454,+2,0.8,6,9,1,1200,72.8,0,16,16,3,52,11,10,0,0,37.2,452,-12,1.6,1,9,1,1000,60.1,2,12,7,3,51,10,8,0,0,36.3,464,+4,1.2,2,13,1,1700,108.7,1,14,13,3,54,12,13,12,11,39.9,460,0,2.4,2,12,0,1200,71.0,0,12,4,3,54,10,10,0,0,36.4,460,0,1.5
ブルベアブロッコリ,11,87.2,5,6,30,504,-6,0,4,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,1,1400,91.6,1,16,6,4,56,1,3,0,0,44.5,510,+32,6.4,8,16,1,1400,88.3,0,16,16,4,55,14,15,0,0,38.6,478,+4,3.1,7,11,1,1200,74.5,0,12,4,4,56,9,10,0,0,37.9,474,-2,1.5,9,1,1,1400,86.1,1,15,6,4,54,1,1,0,0,38.2,476,0,0.0
トモジャドット,1,5.1,6,7,3,532,-4,0,3,52.0,6,4,1,1200,71.4,0,13,1,3,55,1,1,0,0,37.5,536,-10,0.6,6,8,1,1200,71.2,3,13,13,3,55,1,1,0,0,37.7,546,+6,0.6,3,14,1,1150,69.2,3,16,15,3,54,1,1,0,0,38.5,540,+8,1.2,6,1,1,1200,72.0,1,16,1,3,56,1,1,0,0,37.6,532,-2,-0.4,5,6,1,1300,82.4,0,16,1,3,56,1,1,0,0,39.7,534,0,0.7
タイセイトレンディ,12,13.9,6,8,2,458,0,2,4,56.0,9,7,1,1200,73.0,0,16,4,4,57,1,1,0,0,37.7,458,+2,0.5,10,7,0,1200,69.0,0,15,8,4,57,2,3,0,0,35.0,456,-4,0.6,10,5,0,1200,68.5,0,13,12,4,57,4,4,0,0,34.3,460,+14,0.5,7,5,0,1400,81.6,1,15,5,4,57,3,2,0,0,34.8,446,-28,0.5,9,15,0,1200,71.6,0,16,2,4,57,2,3,0,0,37.1,474,0,2.0
タガノブディーノ,9,27.0,7,9,12,476,+6,1,4,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,1,1400,85.4,1,15,13,4,55,15,15,0,0,37.7,470,0,1.2,9,4,1,1200,73.0,0,15,12,4,55,14,14,0,0,36.6,470,-10,0.6,8,9,1,1800,115.2,0,12,12,4,55,9,9,9,8,38.0,480,-6,1.6,8,15,0,1600,95.4,0,18,5,4,54,15,15,0,0,34.8,486,-4,1.7
ステイホット,7,7.0,7,10,2,466,0,1,3,50.0,6,5,1,1200,72.0,0,16,2,3,50,5,4,0,0,37.1,466,+2,0.9,6,3,1,1200,71.3,0,15,15,3,50,6,5,0,0,36.8,464,-6,0.3,4,13,1,1200,73.4,0,15,14,3,52,15,15,0,0,36.7,470,+6,1.7,5,9,0,1400,81.4,0,16,4,3,51,2,3,0,0,34.9,464,-10,0.7,5,8,0,1400,82.0,0,14,1,3,54,7,7,0,0,34.4,474,+10,1.0
メイショウドウドウ,4,51.3,8,11,45,470,-6,0,4,57.0,7,9,1,1400,85.6,0,16,11,4,56,10,10,0,0,37.2,476,+8,0.8,3,5,1,1150,69.5,0,16,5,4,56,13,12,0,0,36.4,468,+6,0.3,4,9,1,1800,116.4,1,11,9,4,55,7,3,2,2,41.0,462,0,3.1,9,16,0,1400,84.6,2,18,13,4,55,17,15,0,0,36.1,462,0,2.0,9,8,0,1600,96.6,0,9,9,4,56,3,3,0,0,36.5,462,-10,2.4
ヘルメット,5,4.1,8,12,2,494,-10,1,3,50.0,9,2,1,1200,72.5,0,16,12,3,50,2,2,0,0,37.0,504,-10,0.0,1,2,1,1000,58.8,0,12,12,3,49,2,2,0,0,35.8,514,+14,0.0,2,16,0,1200,70.4,0,16,9,3,52,3,5,0,0,37.0,500,-12,1.7,9,12,1,1200,74.2,0,15,5,3,52,7,6,0,0,38.5,512,+16,1.8,9,1,1,1200,73.4,0,15,6,3,54,3,5,0,0,37.3,496,-4,-0.1
