馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
キングラディウス,13,166.7,1,1,4,464,-14,0,6,57.0,1,13,0,2000,0,1,16,3,6,57,13,14,14,12,36.8,478,+6,1.3,1,11,1,1700,0,1,14,9,6,51,4,5,3,8,38.7,472,+2,1.3,2,4,1,1700,0,1,12,12,6,57,11,10,10,10,38.1,470,-8,1.2,2,7,1,1700,0,1,14,8,6,51,7,7,8,6,39.7,478,+6,0.5,5,12,1,1400,0,0,16,16,6,57,13,13,0,0,37.4,472,-2,1.8
ルプレジール,15,5.2,1,2,1,484,-8,1,3,50.0,9,1,1,1800,0,1,9,2,3,49,1,1,1,1,36.5,492,+12,0.0,4,1,1,1800,0,0,15,12,3,51,4,4,3,1,39.5,480,0,-0.1,8,3,1,1800,0,0,16,12,3,54,3,3,2,2,39.7,480,-2,0.5,7,2,1,1800,0,1,12,7,3,51,3,3,4,4,39.5,482,-2,0.2,9,4,1,1800,0,1,12,2,3,51,1,1,1,1,39.1,484,+10,0.4
コンクエストシチー,4,89.6,2,3,4,468,-6,2,7,57.0,10,9,1,1700,0,3,16,10,7,57,15,15,15,15,36.9,474,+8,0.7,7,12,1,1400,0,3,16,13,7,57,13,13,0,0,36.6,466,+2,1.3,8,8,1,1400,0,0,16,5,7,57,7,6,0,0,37.7,464,-10,1.0,8,14,1,1400,0,1,16,14,7,57,15,14,0,0,36.8,474,-8,2.3,8,3,1,1400,0,0,11,5,7,57,6,4,0,0,36.4,482,+16,0.3
オンザウェイ,7,15.1,2,4,15,520,0,0,3,55.0,5,12,1,1600,0,2,13,12,3,56,7,8,0,0,38.6,520,+2,2.2,5,1,1,1600,0,0,16,3,3,56,8,7,0,0,37.0,518,+4,-0.2,6,1,1,1800,0,1,16,2,3,56,2,2,1,1,38.9,514,-10,-0.4,5,8,1,1600,0,0,16,3,3,56,2,2,0,0,39.6,524,+2,0.9,5,3,1,1600,0,0,16,12,3,56,2,2,0,0,38.2,522,+8,0.1
ヴァイザー,11,15.3,3,5,7,456,-2,0,4,57.0,10,6,1,1700,0,0,15,6,4,57,4,4,4,3,37.5,458,+10,0.5,7,15,0,1600,0,1,15,13,4,54,4,5,5,0,36.3,448,-8,1.1,9,6,0,1800,0,0,14,13,4,57,3,3,0,0,34.6,456,0,0.5,6,8,0,1600,0,2,16,1,4,57,7,5,6,0,36.7,456,0,1.2,8,6,0,1600,0,0,13,8,4,55,7,9,0,0,35.2,456,-4,0.9
バトルスピリッツ,1,5.5,3,6,55,514,0,2,5,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,1800,0,0,15,11,5,57,10,10,10,9,36.6,514,0,0.2,2,1,1,1700,0,0,14,11,5,57,13,13,8,5,36.9,514,+6,-0.2,5,5,1,1600,0,2,16,7,5,54,6,4,0,0,36.8,508,0,0.6,5,6,0,1600,0,0,18,6,5,54,13,14,0,0,34.3,508,-12,0.5
サイモンジルバ,8,77.5,4,7,5,458,+8,1,4,54.0,4,6,1,1800,0,1,12,12,4,55,6,6,5,3,38.3,450,-4,0.7,5,12,1,1600,0,2,16,1,4,55,12,13,0,0,37.2,454,-1,2.2,-1,11,1,1200,0,0,16,15,4,55,14,14,0,0,38.0,455,+3,1.3,5,11,1,1600,0,0,16,9,4,52,14,13,0,0,37.7,452,+12,2.0,9,13,1,1800,0,1,14,9,4,55,10,10,9,9,38.2,440,-16,1.7
ヨンク,3,42.7,4,8,10,488,+10,0,3,54.0,7,15,1,1800,0,2,15,8,3,54,8,7,8,9,39.1,478,-7,2.8,-1,1,1,1600,0,2,12,10,3,56,8,8,3,1,39.1,485,+7,-2.4,5,8,1,1400,0,0,16,8,3,55,15,13,0,0,37.6,478,-8,1.2,5,5,1,1400,0,1,16,7,3,55,15,15,0,0,35.9,486,+2,0.7,-1,1,1,1500,0,0,14,12,3,56,3,3,3,3,39.6,484,-2,-0.1
ダイワエトワール,14,10.4,5,9,18,506,-14,1,5,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,1,1600,0,0,15,8,5,55,1,1,0,0,38.6,520,0,1.6,6,15,1,1800,0,1,16,5,5,55,2,5,4,4,41.3,520,+2,2.0,5,1,1,1600,0,0,16,14,5,55,2,1,0,0,36.2,518,+8,-0.2,5,2,1,1600,0,0,14,8,5,55,1,1,0,0,36.9,510,+6,0.1
ロジヒューズ,10,11.1,5,10,15,494,+14,1,4,55.0,5,1,1,1600,0,2,14,13,4,55,2,2,0,0,37.1,480,0,0.0,5,2,1,1600,0,0,16,14,4,55,2,2,0,0,37.8,480,+2,0.0,5,10,0,1600,0,1,11,10,4,55,2,2,0,0,35.0,478,+2,1.2,6,12,1,1800,0,0,14,1,4,55,7,7,7,8,39.9,476,+2,2.3,6,9,1,1800,0,0,16,6,4,54,2,2,2,2,39.7,474,-6,1.1
