馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ワタシノロザリオ,9,23.2,1,1,3,448,-2,1,5,55.0,9,5,1,1800,113.6,0,16,6,5,55,15,16,16,15,36.8,450,0,0.6,9,1,1,1800,113.0,1,9,6,5,55,6,6,5,3,38.4,450,+6,-0.1,10,6,1,1700,106.9,1,16,14,5,55,7,7,5,6,38.1,444,-4,0.6,8,3,1,1800,113.1,1,10,7,5,55,8,8,8,5,38.0,448,+4,0.4,1,5,1,1700,107.1,1,13,2,5,55,11,11,10,8,38.2,444,+2,1.2
マッカートニー,15,82.6,1,2,1,472,-4,0,6,56.0,-1,1,1,1500,97.4,0,9,6,6,56,2,2,1,1,39.2,476,-8,-0.6,3,7,1,1700,107.1,0,15,9,6,56,6,6,7,8,37.9,484,0,0.9,4,2,1,1800,115.3,1,14,5,6,56,3,2,3,3,36.6,484,+12,0.0,7,3,1,1400,83.7,0,16,12,6,57,7,5,0,0,36.3,472,-4,0.7,7,3,1,1400,84.1,0,16,16,6,57,11,10,0,0,36.1,476,-2,0.3
ドゥリトル,14,53.4,2,3,8,500,-4,0,4,57.0,9,7,1,1800,113.0,1,14,9,4,57,5,5,5,4,38.2,504,+2,0.8,8,7,1,1900,120.8,0,9,8,4,56,6,7,6,4,38.7,502,+8,1.6,8,8,1,1800,113.5,0,16,5,4,56,11,11,10,9,39.3,494,0,1.6,7,3,1,1800,114.0,0,16,8,4,56,5,5,5,5,38.7,494,-2,0.6,8,7,1,1800,113.0,0,12,10,4,55,2,2,2,2,37.7,496,+10,1.1
アポロテネシー,4,6.1,2,4,3,514,+4,0,4,57.0,3,8,1,1700,108.1,0,15,8,4,56,4,4,9,6,39.4,510,0,0.9,10,5,1,1700,105.4,1,16,11,4,56,5,5,5,4,38.3,510,-4,1.1,8,2,1,1800,111.6,0,14,8,4,55,1,1,1,1,37.5,514,+4,0.2,4,1,1,1800,113.1,1,10,4,4,55,2,2,2,2,37.5,510,+6,-0.7,9,9,1,2000,125.0,3,16,12,4,52,2,2,2,2,39.5,504,+2,1.6
カフジキング,2,3.5,3,5,9,474,0,0,6,57.0,9,3,1,1800,112.7,0,8,2,6,57,5,5,4,4,37.1,474,+4,0.1,8,2,1,1800,112.4,1,12,10,6,57,6,6,7,5,37.1,470,+4,0.1,8,3,1,1900,119.5,0,15,15,6,57,5,5,3,5,38.4,466,+2,0.2,9,5,1,1800,111.2,1,16,16,6,55,5,5,3,3,35.7,464,+6,0.3,9,3,1,2000,128.0,0,7,2,6,57,3,3,4,4,37.0,458,+8,0.2
ダノンプレシャス,3,34.7,3,6,3,472,+6,0,6,57.0,3,7,1,1700,108.0,0,15,1,6,54,12,11,11,8,39.2,466,0,0.8,10,1,1,1700,105.4,0,15,2,6,57,2,2,2,2,37.3,466,+2,-0.1,3,7,1,1700,107.9,0,14,6,6,57,6,5,5,3,39.7,464,-2,1.2,3,2,1,1700,107.6,0,15,13,6,57,8,8,6,6,38.6,466,+4,0.6,3,5,1,1700,107.1,0,15,6,6,57,6,5,4,3,38.2,462,-8,0.2
ナムラキヌ,16,91.0,4,7,2,478,0,1,4,54.0,9,8,1,2000,127.3,0,15,4,4,55,8,8,8,11,39.0,478,-8,1.9,8,5,1,1800,114.1,0,13,8,4,54,3,3,3,3,38.0,486,+4,1.2,8,1,1,1800,113.4,1,10,1,4,54,4,4,4,4,37.9,482,+2,-0.5,8,3,1,1800,114.2,0,16,9,4,54,3,4,4,3,37.4,480,+8,0.6,9,4,1,2000,123.3,1,16,6,4,54,8,6,7,7,37.6,472,-2,0.6
クルスデルスール,7,61.8,4,8,2,512,0,0,4,57.0,9,13,1,2000,128.2,0,15,1,4,57,6,5,4,4,40.3,512,+6,2.8,9,12,1,2000,128.5,1,13,5,4,57,4,3,8,11,39.0,506,-12,2.8,8,5,1,1800,112.7,0,16,10,4,56,5,5,5,4,38.4,518,+6,0.3,9,1,1,1800,113.6,0,16,12,4,56,3,2,2,2,38.2,512,+4,-0.1,9,1,1,2000,128.0,0,14,11,4,56,2,2,2,1,37.5,508,-6,0.0
ナムラヘラクレス,5,11.8,5,9,1,486,+2,0,5,57.0,8,13,1,1800,114.6,0,16,16,5,57,5,5,5,4,40.7,484,-4,2.9,9,4,1,1800,112.7,0,13,13,5,57,1,1,1,1,39.5,488,+4,0.7,9,2,1,1800,112.2,1,14,11,5,57,2,2,2,1,37.7,484,+2,0.0,9,6,1,1800,112.1,0,12,12,5,57,1,1,1,1,38.1,482,-2,1.4,8,3,1,1800,111.9,0,12,6,5,57,1,1,1,1,36.8,484,-6,0.0
パキュートハート,1,10.0,5,10,3,524,-4,0,4,57.0,9,1,1,1800,113.9,0,10,5,4,57,2,2,2,2,36.8,528,+10,-0.6,9,2,1,1800,115.3,1,10,8,4,57,1,1,1,1,37.5,518,-2,1.1,8,6,1,1900,120.8,0,16,13,4,55,5,6,3,4,39.7,520,-8,1.4,8,3,1,1800,113.1,0,13,2,4,55,10,10,9,7,37.7,528,-2,1.2,9,5,1,1800,114.6,1,16,10,4,54,12,12,11,7,38.2,530,+16,0.8
