馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
スーパーブレイク,10,63.1,1,1,11,470,-4,0,5,57.0,4,4,0,2000,120.7,0,9,9,7,56,4,4,0,0,34.4,474,+6,0.9,3,10,0,1800,109.1,0,13,8,8,57,13,13,8,7,35.0,468,0,0.7,7,7,0,2000,120.5,0,10,8,5,57,8,7,6,6,35.2,468,-2,0.7,6,8,0,2000,122.2,0,16,1,11,57,11,11,14,15,34.5,470,+8,0.9,4,5,0,1800,106.9,0,10,1,3,57,6,8,0,0,33.7,462,-2,1.2
クイーンズトゥルー,13,25.3,2,2,4,416,-12,1,4,52.0,-1,1,1,1400,88.2,1,8,8,1,54,3,1,1,0,38.7,428,+4,-1.3,-1,10,1,1800,119.9,2,12,8,2,54,4,5,7,7,42.7,424,-20,4.1,-1,9,1,1500,98.6,0,12,2,1,54,1,1,1,3,41.9,444,+14,2.0,-1,2,1,1400,88.4,1,12,5,1,54,2,2,2,2,38.8,430,-11,0.4,-1,2,1,2000,131.9,0,12,8,1,55,1,1,1,1,38.8,441,+13,0.2
ブラゾンダムール,11,21.7,3,3,2,486,0,0,4,56.0,4,5,0,1800,108.2,0,9,6,6,57,1,1,0,0,35.0,486,+6,0.7,7,10,0,1600,95.5,2,15,7,10,57,14,14,13,0,34.9,480,0,2.1,4,6,0,1600,95.6,0,16,13,5,54,13,12,0,0,33.3,480,+2,0.4,7,5,0,2200,132.8,0,8,8,5,53,2,2,2,1,36.7,478,-4,1.6,7,4,0,1600,94.9,0,14,6,5,57,12,12,12,0,34.1,482,+2,0.6
ペガーズ,7,16.3,4,4,28,502,-2,0,5,57.0,3,3,0,1800,107.8,0,16,13,9,57,5,5,3,1,36.3,504,+4,0.1,10,3,0,1800,109.9,0,14,6,8,54,6,6,7,7,34.7,500,+4,0.1,10,6,0,1800,108.8,1,16,6,15,54,6,7,9,9,35.7,496,+8,0.6,8,17,0,1800,108.3,0,17,15,14,57,16,16,0,0,34.9,488,+6,2.1,9,17,0,1600,96.9,0,18,4,10,57,16,16,0,0,35.4,482,+4,3.5
ショウナンバビアナ,1,4.4,4,5,2,478,+2,1,3,50.0,4,3,0,2000,119.3,1,12,6,3,53,1,1,0,0,36.6,476,0,0.6,6,5,0,1800,108.4,0,14,14,3,52,4,5,4,2,35.0,476,-4,0.7,4,1,0,1800,106.0,0,14,2,3,54,3,3,0,0,34.9,480,-2,-0.1,5,5,0,2000,121.6,0,14,10,2,54,12,12,12,0,33.7,482,-8,0.9,6,5,0,1800,111.5,0,16,16,4,54,11,11,9,6,35.9,490,0,0.8
エフティイーリス,8,4.3,5,6,31,456,+8,1,3,53.0,6,9,0,1800,108.8,0,13,3,4,54,3,3,3,4,35.4,448,+2,1.4,6,4,0,1600,96.2,0,16,3,2,54,11,11,10,0,34.7,446,+2,0.2,5,1,0,1800,109.7,0,10,4,1,54,3,4,3,0,34.1,444,+22,-0.1,5,2,0,1400,83.7,0,18,8,4,54,3,4,0,0,33.4,422,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
パルフェクォーツ,4,15.0,5,7,7,538,+14,0,5,54.0,10,8,0,1800,110.5,2,16,8,4,57,1,1,1,2,36.9,524,-10,1.2,10,3,0,1800,108.0,0,10,8,6,57,1,1,1,1,35.0,534,+2,0.4,8,10,0,1600,94.3,0,15,14,3,57,2,2,0,0,36.2,532,-1,1.1,-1,1,1,1400,92.2,1,12,4,1,56,4,3,3,3,39.7,533,-1,-0.2,-1,2,1,1400,90.0,2,10,8,2,56,2,2,2,2,39.6,534,0,0.0
アウステルリッツ,2,4.5,6,8,8,470,+2,2,5,56.0,4,4,0,1800,106.9,0,14,5,4,57,5,4,0,0,34.5,468,-18,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,2000,122.4,0,13,12,1,57,8,9,6,8,35.9,486,-8,1.2,8,6,0,1800,108.5,0,9,1,2,57,9,7,0,0,34.6,494,+8,0.4,9,3,0,1800,107.0,0,14,2,2,56,12,12,0,0,34.0,486,+8,0.3
ノストラダムス,6,7.5,6,9,20,490,0,0,4,57.0,9,10,0,2000,122.6,0,11,3,1,57,10,10,3,4,37.1,490,0,0.6,8,4,0,1600,93.4,0,9,2,4,57,4,4,0,0,34.5,490,0,0.8,9,3,0,1800,107.2,0,14,12,7,57,2,1,0,0,34.8,490,0,0.1,8,10,0,1800,107.4,0,17,3,2,55,15,14,0,0,34.3,490,0,1.2,4,3,0,1800,109.0,2,17,6,2,55,12,10,0,0,35.1,490,+6,0.4
モレッキ,9,5.7,7,10,8,472,-2,2,5,57.0,4,2,0,1800,106.4,0,14,11,5,57,2,2,0,0,34.3,474,+2,0.3,4,5,0,1600,94.3,0,15,11,8,57,10,10,0,0,33.5,472,-4,0.7,3,10,0,1800,109.2,0,16,9,5,57,7,7,6,6,37.4,476,-8,1.5,3,10,0,1800,109.9,0,16,12,5,57,9,10,11,14,36.3,484,+2,1.2,1,7,0,1800,110.5,0,13,6,4,57,9,10,9,9,36.2,482,+4,0.6
