馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
サクラパルジファル,11,19.5,1,1,1,522,0,0,3,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ショーペイシャンス,13,83.5,2,2,0,554,0,0,3,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ホワイトストーム,6,15.5,3,3,2,464,+4,0,3,56.0,6,4,1,1800,118.4,0,12,2,2,56,4,4,4,5,39.4,460,+2,1.1,7,3,1,1900,123.1,0,11,2,8,56,5,5,5,5,39.0,458,-4,0.1,9,6,1,1800,115.5,1,14,7,11,56,12,11,14,13,38.7,462,-6,1.8,5,6,1,2100,138.2,0,16,5,12,56,7,7,7,7,39.2,468,-4,0.7,6,7,1,1800,119.9,0,16,6,10,56,13,13,13,12,40.7,472,0,3.0
フィールオーケー,5,114.3,4,4,1,470,-10,0,3,55.0,6,7,1,1800,117.1,0,14,10,11,56,9,9,9,7,40.0,480,0,1.7,6,6,1,1800,118.7,0,12,5,8,55,7,7,7,7,39.6,480,-6,1.4,6,7,1,1800,117.7,1,16,2,12,55,16,16,16,14,39.9,486,-10,1.5,6,13,1,1800,126.2,0,16,9,11,55,9,15,15,14,44.5,496,0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ケイティクラウン,3,18.5,4,5,1,476,-4,2,3,54.0,6,5,1,1800,116.7,1,12,1,7,54,11,11,10,9,39.6,480,0,1.2,6,3,1,1800,117.1,0,16,12,8,54,4,5,5,5,40.3,480,-2,0.7,6,8,1,1800,120.2,0,16,7,8,56,4,3,9,8,42.1,482,+2,2.2,6,6,1,1800,117.1,0,16,3,10,55,4,4,4,4,41.4,480,+2,1.2,6,7,1,1800,118.0,1,14,11,11,55,4,3,3,3,40.9,478,+2,0.8
シントーキング,7,18.2,5,6,1,528,+4,0,3,56.0,3,5,1,1700,109.4,1,15,9,8,56,14,14,13,13,39.0,524,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ローガンテソーロ,12,81.0,5,7,1,512,0,0,3,56.0,3,7,1,1700,109.3,2,15,6,12,53,13,13,13,12,40.0,512,+10,2.2,4,8,1,1800,117.7,2,10,9,8,55,9,8,7,6,38.8,502,-10,2.8,6,11,1,1800,118.8,1,16,13,4,54,13,14,7,7,41.5,512,+4,2.9,4,7,0,1800,110.3,0,14,1,6,54,10,10,0,0,35.0,508,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
トゥービーシック,9,35.6,6,8,2,444,+18,1,3,54.0,3,6,1,1700,110.9,0,15,15,8,54,3,4,3,4,41.1,426,-2,0.9,6,5,1,1800,117.7,0,15,6,8,54,4,3,3,2,40.5,428,+2,0.4,10,7,1,1700,108.3,1,16,11,9,54,14,13,12,10,39.0,426,-4,1.2,5,8,1,1600,101.0,1,15,4,9,54,13,13,0,0,37.7,430,+2,1.0,6,4,1,1800,118.2,0,16,15,15,54,6,5,4,3,41.1,428,-6,0.3
クロヒョウ,8,6.9,6,9,2,478,+4,0,3,56.0,6,2,1,1800,116.4,0,13,12,9,56,13,13,13,10,38.2,474,0,0.0,6,12,1,1800,118.6,0,16,8,10,55,10,10,11,12,41.2,474,+2,2.2,6,10,1,1800,117.9,1,16,11,10,54,12,12,12,12,39.9,472,-2,2.5,6,6,1,1800,119.8,0,16,1,10,56,14,14,15,14,40.5,474,+2,1.8,6,8,1,1800,119.0,0,16,7,5,55,6,6,4,5,42.3,472,0,2.3
タイセイシャトル,4,5.6,7,10,1,470,-2,0,3,56.0,6,4,1,1800,116.2,0,14,9,2,56,11,11,2,2,39.7,472,-6,0.8,6,2,1,1800,117.2,0,16,11,8,56,10,10,9,5,39.3,478,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
フェイスフルベン,10,243.6,7,11,1,490,0,0,3,53.0,6,9,1,1800,119.0,1,12,6,8,56,11,11,10,10,41.9,490,0,3.5,5,12,0,2400,152.1,0,14,3,12,56,14,14,14,13,35.5,490,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ベルウッドカザン,2,35.5,8,12,1,488,0,0,3,56.0,6,3,1,1800,116.3,1,12,9,9,56,6,6,5,5,40.7,488,+4,0.8,6,8,1,1800,118.1,1,16,9,11,56,9,9,12,10,40.1,484,-14,1.3,6,5,1,1800,119.0,1,16,13,11,55,9,8,5,2,40.1,498,+10,1.1,7,7,1,1800,118.0,0,16,10,16,55,6,8,11,10,40.5,488,0,2.3,5,9,1,1600,101.8,1,16,14,8,53,5,5,0,0,38.9,488,0,2.6
タマノカイザー,1,1.6,8,13,7,508,+2,0,3,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,2100,133.7,1,16,8,1,56,8,8,7,6,38.1,500,0,0.2,6,2,1,1800,118.4,0,16,7,3,56,2,2,2,2,40.1,500,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
