馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
オスカーティアラ,14,39.2,1,1,9,474,+16,0,1,0,3,54.0,0,0,0,0,0,1,0,0,0,0,7,0,1800,113.9,1,0,0,0,14,11,3,54,1,2,2,1,36.1,458,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ツキノサバク,9,37.0,1,2,10,436,-6,0,1,0,3,52.0,0,0,0,0,0,1,0,0,0,0,5,1,1200,73.9,1,0,0,0,16,5,3,54,7,6,0,0,38.1,442,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
トゥーフラッシー,3,3.2,2,3,2,460,0,0,1,0,3,54.0,0,0,0,0,1,0,0,0,0,0,2,1,1600,99.9,1,0,0,0,16,1,3,54,8,8,0,0,37.6,460,+2,0.0,0,0,0,0,0,1,0,0,0,0,3,1,1800,117.7,1,0,0,0,16,2,3,54,1,1,1,1,39.5,458,-2,0.5,0,0,0,0,0,1,0,0,0,0,9,0,2000,123.1,1,0,0,0,18,16,3,54,13,13,11,9,37.3,460,+4,1.6,0,0,0,0,0,0,1,0,0,0,5,0,2000,123.8,1,0,0,0,10,8,3,54,7,7,7,5,35.1,456,+2,0.8,0,0,0,0,1,0,0,0,0,0,4,0,1800,110.2,1,0,0,0,15,13,3,54,7,8,8,0,33.8,454,+4,0.4
ゴールドビーム,15,173.6,2,4,0,432,0,0,1,0,3,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ベターハーフ,8,27.4,3,5,0,464,0,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
グラディート,16,480.2,3,6,8,416,+8,0,1,0,3,54.0,0,0,0,0,0,0,1,0,0,0,16,0,1600,98.2,1,0,0,0,16,9,3,54,15,16,16,0,36.8,408,+2,3.5,0,0,0,0,0,1,0,0,0,0,16,1,1200,76.1,1,0,0,0,16,7,3,54,12,13,0,0,40.4,406,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エンドーツダ,1,5.0,4,7,0,448,0,0,1,0,3,54.0,0,0,0,0,1,0,0,0,0,0,3,1,1400,87.8,0,0,1,0,15,4,3,54,9,12,0,0,36.9,448,+10,0.1,0,0,0,0,1,0,0,0,0,0,3,0,1600,94.2,1,0,0,0,14,8,3,54,6,6,0,0,34.4,438,0,0.4,0,0,0,0,0,1,0,0,0,0,4,0,1600,97.6,1,0,0,0,15,7,3,54,7,6,7,0,34.5,438,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ウジラーサン,11,83.2,4,8,11,430,0,0,1,0,3,53.0,0,0,0,0,1,0,0,0,0,0,17,0,1800,111.8,1,0,0,0,18,16,3,54,10,8,7,0,35.9,430,+4,2.2,0,0,0,0,1,0,0,0,0,0,6,0,1400,84.7,1,0,0,0,17,13,3,54,5,5,0,0,34.6,426,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クリキンツバ,13,413.0,5,9,8,470,+4,0,1,0,3,54.0,0,0,0,0,0,1,0,0,0,0,14,1,1800,122.3,0,1,0,0,16,8,3,54,9,12,14,14,42.4,466,0,4.4,0,0,0,0,0,1,0,0,0,0,12,1,1200,75.1,0,1,0,0,16,14,3,54,14,14,0,0,37.9,466,-10,3.1,0,0,0,0,1,0,0,0,0,0,15,1,1600,105.1,0,1,0,0,16,10,3,54,15,15,0,0,40.3,476,0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サクラクリスタル,10,61.3,5,10,17,454,+2,0,1,0,3,54.0,0,0,0,0,1,0,0,0,0,0,12,0,1600,97.7,1,0,0,0,18,1,3,54,17,17,0,0,34.3,452,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
トゥインクルリーフ,6,10.7,6,11,15,450,-2,0,1,0,3,54.0,0,0,0,0,1,0,0,0,0,0,5,0,1400,83.6,1,0,0,0,18,16,3,54,12,11,0,0,33.8,452,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
レトロフィット,2,6.6,6,12,9,488,+2,0,1,0,3,54.0,0,0,0,0,0,1,0,0,0,0,3,1,1800,117.4,0,1,0,0,14,7,3,54,11,9,8,7,39.9,486,+4,0.2,0,0,0,0,1,0,0,0,0,0,7,1,1400,88.3,1,0,0,0,16,15,3,54,12,11,0,0,38.0,482,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ワンダーマンボ,7,8.8,7,13,1,462,0,0,1,0,3,54.0,0,0,0,0,1,0,0,0,0,0,3,1,1600,100.2,0,1,0,0,15,7,3,54,6,6,0,0,37.6,462,0,0.2,0,0,0,0,0,1,0,0,0,0,3,1,1800,119.7,1,0,0,0,15,2,3,53,5,5,6,4,40.4,462,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ストラトフォード,4,23.4,7,14,3,470,+14,0,1,0,3,54.0,0,0,0,0,0,0,1,0,0,0,5,1,1900,125.4,1,0,0,0,13,10,3,54,3,4,5,5,38.8,456,-12,0.6,0,0,0,0,0,1,0,0,0,0,5,1,1800,118.3,1,0,0,0,16,13,3,54,4,4,3,3,41.6,468,0,2.8,0,0,0,0,0,1,0,0,0,0,4,1,1800,117.5,1,0,0,0,15,5,3,54,3,3,7,6,39.3,468,0,0.7,0,0,0,1,0,0,0,0,0,0,6,1,1800,117.4,0,0,1,0,10,4,3,53,9,10,9,9,38.4,468,+2,2.5,0,0,0,0,0,1,0,0,0,0,3,1,1800,114.5,0,0,1,0,15,10,3,53,8,7,8,7,39.4,466,+12,1.2
ジーナアイリス,5,5.0,8,15,8,526,+6,0,1,0,3,54.0,0,0,0,0,0,1,0,0,0,0,4,1,1800,117.4,1,0,0,0,16,15,3,54,2,2,2,2,41.7,520,-6,0.3,0,0,0,0,0,1,0,0,0,0,3,1,1800,116.2,1,0,0,0,14,10,3,54,3,3,2,2,39.4,526,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
パルティアーモ,12,48.2,8,16,13,484,+12,0,1,0,3,54.0,0,0,0,0,1,0,0,0,0,0,8,0,2000,122.7,0,1,0,0,10,6,3,54,9,10,10,0,34.5,472,+4,1.6,1,0,0,0,0,0,0,0,0,0,10,0,1800,113.7,0,1,0,0,14,4,3,54,10,12,13,13,35.2,468,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
