馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ケイアイノーテック,7,64.5,1,1,5,466,-4,0,4,58.0,8,6,0,1600,1:33.2,0,10,9,6,58,7,7,0,0,32.1,470,+2,0.6,5,10,1,1400,1:24.7,0,16,4,7,58,11,10,0,0,36.3,468,-8,1.2,9,6,0,1400,1:21.9,1,16,13,3,56,8,8,0,0,35.1,476,-2,0.8,8,11,0,1600,1:33.8,0,18,18,9,56,4,4,0,0,34.6,478,+12,0.5,5,5,0,1800,1:44.9,0,13,2,4,56,8,6,5,0,33.6,466,+10,0.4
アエロリット,2,12.5,1,2,2,516,+4,1,5,56.0,5,5,0,1600,1:30.9,0,18,11,2,55,1,1,0,0,34.8,512,0,0.4,-1,9,0,1900,0:00.0,2,10,4,5,50,0,0,0,0,0.0,0,0,0.0,8,12,0,1600,1:33.8,0,18,15,2,55,1,1,0,0,35.0,516,+8,0.5,5,1,0,1800,1:44.5,0,13,9,1,55,1,1,1,0,33.8,508,+6,-0.2,5,2,0,1600,1:31.3,0,16,4,5,56,3,3,0,0,34.0,502,-2,0.0
サクラアンプルール,11,203.5,2,3,9,486,+2,0,8,58.0,6,3,0,2500,2:34.6,1,12,4,4,56,5,5,7,5,35.2,484,-4,0.4,6,5,0,2200,2:14.3,0,11,11,4,56,7,8,9,8,34.4,488,+2,0.6,6,7,0,2500,2:32.9,1,16,16,15,57,13,14,14,12,35.6,486,+18,0.7,5,6,0,2000,1:57.6,0,12,12,10,58,9,8,8,0,33.8,468,-12,0.8,1,6,0,2000,2:01.5,1,16,9,7,57,9,9,9,3,37.1,480,+2,0.4
サングレーザー,5,26.9,2,4,8,486,-2,0,5,58.0,9,12,0,2000,2:02.1,0,14,8,7,57,13,13,11,11,35.8,488,+10,1.1,-1,4,0,2000,2:02.1,0,9,1,2,57,0,0,0,0,0.0,0,0,0.0,5,2,0,2000,1:57.0,0,12,9,4,58,7,7,7,0,33.4,476,-12,0.2,1,1,0,2000,2:01.1,1,16,2,2,57,7,7,7,9,36.8,488,+2,0.0,5,5,0,1600,1:31.5,0,16,15,3,58,7,7,0,0,33.7,486,+4,0.2
インディチャンプ,1,19.2,3,5,5,470,0,0,4,58.0,8,4,0,1600,1:32.8,0,10,3,2,56,3,3,0,0,32.1,470,+10,0.2,5,1,0,1600,1:31.9,0,15,2,1,56,7,6,0,0,33.5,460,0,-0.1,9,1,0,1600,1:34.6,0,11,3,1,56,9,9,0,0,33.2,460,+8,-0.5,7,1,0,1600,1:34.2,1,13,1,1,54,3,5,5,0,35.2,452,-8,-0.3,9,2,0,1600,1:32.0,0,9,8,1,54,6,4,0,0,33.2,460,+6,0.0
グァンチャーレ,4,103.3,3,6,5,472,0,0,7,58.0,8,2,0,1600,1:32.8,0,10,8,5,56,1,1,0,0,32.5,472,-8,0.2,8,1,0,1600,1:35.2,0,12,3,1,57,4,3,0,0,34.5,480,+2,-0.1,8,6,0,1600,1:35.2,0,17,4,4,56,3,3,0,0,35.2,478,+16,0.3,5,1,0,1600,1:32.6,0,14,5,6,56,5,4,0,0,32.9,462,-4,0.0,8,3,0,1400,1:21.6,0,11,5,8,56,5,4,0,0,35.1,466,-6,0.1
モズアスコット,6,35.4,4,7,5,488,-8,0,5,58.0,8,7,0,1600,1:33.6,0,10,4,3,58,6,6,0,0,32.8,496,+15,1.0,-1,7,0,1600,1:34.3,0,14,4,3,57,0,0,0,0,0.0,0,0,0.0,8,13,0,1600,1:33.8,0,18,8,1,57,12,12,0,0,33.9,494,+2,0.5,8,2,0,1400,1:21.5,0,11,10,1,58,7,8,0,0,34.5,492,+10,0.0,5,1,0,1600,1:31.3,0,16,10,9,58,11,12,0,0,33.3,482,-6,0.0
ステルヴィオ,8,21.4,4,8,8,486,+8,0,4,58.0,9,14,0,2000,2:02.5,0,14,12,6,57,4,5,6,4,36.7,478,-12,1.5,6,3,0,1800,1:45.5,0,11,7,2,57,5,5,6,6,33.5,490,+12,0.0,8,1,0,1600,1:33.3,0,18,1,5,56,4,5,0,0,34.1,478,+10,0.0,5,2,0,1800,1:44.7,0,13,5,3,55,6,8,8,0,33.2,468,+6,0.2,5,8,0,2400,2:24.0,0,18,15,6,57,15,16,13,12,33.9,462,+2,0.4
スマートオーディン,13,73.7,5,9,2,500,-4,0,6,58.0,5,7,0,1400,1:19.7,0,15,16,4,56,15,15,0,0,32.6,504,+4,0.3,9,1,0,1400,1:20.3,0,18,17,11,56,18,15,0,0,33.4,500,-6,-0.2,8,10,0,1600,1:35.3,0,17,9,14,57,16,17,0,0,34.3,506,-8,0.4,9,9,0,1600,1:34.9,0,11,11,6,57,8,2,0,0,36.1,514,+22,1.6,7,15,0,1600,1:34.8,0,16,1,8,57,11,5,5,0,37.2,492,-2,2.5
フィアーノロマーノ,14,39.3,5,10,8,544,+4,0,5,58.0,6,1,0,1600,1:31.7,0,16,2,2,55,3,4,3,0,34.8,540,-4,0.0,9,1,0,1400,1:21.4,0,18,7,1,57,3,3,0,0,35.7,544,+2,-0.2,8,4,0,1400,1:21.3,0,14,12,3,57,13,13,0,0,32.9,542,+4,0.3,5,18,0,1400,1:22.3,0,18,18,12,55,4,6,0,0,36.4,538,+4,2.8,6,1,0,1600,1:34.6,1,10,1,2,54,8,8,2,0,33.7,534,+2,-0.1
