馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ナンヨーマーズ,6,19.1,1,1,0,448,+2,0,5,57.0,10,9,0,1800,110.4,0,14,14,5,57,12,12,10,11,34.9,446,-8,0.6,8,6,0,1600,95.3,0,16,14,5,56,16,14,0,0,34.6,454,+2,0.7,7,5,0,1600,94.9,0,14,13,5,57,14,14,14,0,33.8,452,-8,0.6,8,5,0,1600,95.7,0,16,11,5,57,13,10,0,0,36.0,460,0,0.6,8,12,0,1600,95.1,0,18,1,5,57,14,13,0,0,34.8,460,+10,1.4
ヤマニンルネッタ,10,223.1,2,2,1,442,+2,1,4,54.0,10,13,1,1000,61.3,1,14,13,4,54,8,10,0,0,37.6,440,-16,2.4,7,7,0,1200,69.6,0,15,10,4,54,1,1,0,0,35.2,456,+12,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,1200,68.9,0,18,4,4,50,7,6,0,0,34.8,416,-8,1.1,7,11,0,1600,96.3,2,16,1,4,50,12,12,10,0,37.0,424,-4,1.9
ダイシンフォルテ,14,296.9,3,3,0,560,+2,0,5,56.0,10,15,0,1200,71.8,2,18,6,5,56,11,15,0,0,37.4,558,+2,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,1,1200,73.5,0,16,13,5,56,8,7,0,0,37.6,556,0,1.7,8,10,1,1400,86.9,0,16,6,5,56,13,14,0,0,37.9,556,-11,1.6,-1,1,1,1230,81.7,0,12,1,5,56,10,11,3,3,39.6,567,-4,-0.1
ラグナグ,5,43.9,3,4,2,486,+6,1,6,55.0,8,7,0,1600,95.3,0,16,2,6,55,6,7,0,0,35.3,480,-6,0.7,8,10,1,1400,86.4,1,14,12,6,55,10,11,0,0,38.5,486,-2,2.2,9,7,0,1400,81.4,2,15,9,6,55,14,14,0,0,34.6,488,+2,0.6,10,10,0,1200,67.6,0,18,14,6,55,16,13,0,0,33.6,486,+6,0.5,9,15,0,1400,81.9,0,17,2,6,55,17,17,0,0,34.3,480,-4,1.4
モハー,8,39.6,4,5,2,486,-4,1,5,55.0,10,11,0,2000,121.4,0,17,8,5,55,1,1,1,1,37.0,490,-6,1.3,7,6,0,1400,81.5,0,18,2,5,54,4,2,0,0,34.9,496,+4,0.6,3,8,1,1700,107.0,0,15,10,5,54,6,5,8,7,38.2,492,-2,0.8,8,8,1,1800,113.6,0,13,5,5,55,6,6,6,6,38.6,494,+4,1.7,8,14,1,1800,115.9,0,14,5,5,55,7,7,8,10,40.2,490,0,2.7
カタトゥンボ,11,148.3,4,6,0,488,+2,0,4,57.0,9,12,1,1400,86.4,1,16,12,4,57,10,9,0,0,37.9,486,0,1.4,5,13,1,1600,99.9,0,16,8,4,56,16,15,0,0,37.9,486,-2,2.7,8,14,1,1400,87.7,0,16,5,4,55,16,16,0,0,38.3,488,+10,2.5,9,7,1,1800,114.1,3,11,7,4,56,10,10,8,7,40.1,478,-10,1.2,9,11,1,1800,114.4,2,12,6,4,55,9,10,11,11,39.1,488,+10,2.1
ドラグーンシチー,1,2.1,5,7,2,490,+2,0,4,57.0,8,2,0,1600,94.7,0,16,6,4,57,4,4,0,0,35.0,488,+4,0.1,8,2,0,1800,108.4,0,9,2,4,56,3,2,0,0,35.3,484,+10,0.3,4,6,0,1600,94.4,0,18,15,4,55,10,11,0,0,33.6,474,0,0.5,7,7,0,1600,93.5,0,16,3,4,54,3,4,4,0,34.6,474,-2,0.4,5,3,0,1600,95.5,1,15,14,4,54,8,8,0,0,33.4,476,-4,0.1
ジョーアラビカ,3,8.9,5,8,1,512,+6,0,5,57.0,10,5,0,1800,108.1,0,8,5,5,57,3,2,3,3,36.0,506,-4,0.7,10,8,0,1800,109.0,1,16,15,5,57,6,6,6,3,36.4,510,-4,0.8,8,2,0,1800,109.5,1,15,12,5,57,2,1,0,0,37.2,514,+12,0.5,7,12,0,1600,93.7,0,16,1,5,57,6,7,7,0,34.5,502,0,0.6,9,2,0,1800,106.8,0,9,2,5,57,3,2,0,0,33.5,502,-8,0.1
エアマスカーニ,7,13.1,6,9,27,446,+8,0,4,57.0,1,12,0,1500,92.4,1,13,4,4,54,10,11,11,0,38.0,438,0,2.1,1,5,0,1800,108.6,0,8,7,4,54,5,5,5,4,35.0,438,-8,0.9,9,1,0,1600,95.9,0,16,5,4,56,10,6,0,0,34.5,446,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
デクレアラー,4,3.6,6,10,2,476,+6,0,4,57.0,10,2,0,1800,107.9,0,15,11,4,56,8,8,7,5,36.3,470,-4,0.4,8,3,0,1800,109.5,1,15,13,4,54,8,9,0,0,36.8,474,+6,0.5,9,6,0,1600,95.4,0,17,10,4,55,8,8,0,0,35.6,468,+2,0.3,9,4,0,1800,107.2,0,14,4,4,56,5,6,0,0,34.5,466,+4,0.5,6,5,0,2000,121.7,1,16,13,4,54,12,12,12,10,33.7,462,-2,0.3
ロードイヒラニ,2,18.7,7,11,6,472,+12,0,4,57.0,7,12,1,1400,86.8,0,16,12,4,56,9,9,0,0,38.3,460,+2,1.6,5,7,0,1600,95.1,0,14,3,4,56,7,6,0,0,35.0,458,-4,1.5,8,2,0,1600,94.0,0,11,3,4,56,9,8,0,0,34.7,462,-4,0.2,6,4,0,1600,96.7,1,9,3,4,56,8,6,5,0,35.2,466,-4,0.1,8,9,0,1600,98.0,1,14,8,4,56,5,6,0,0,38.9,470,+6,2.3
バックドアルート,9,13.6,7,12,2,518,-4,0,5,57.0,8,7,1,1400,86.3,0,16,2,5,57,4,4,0,0,37.5,522,+10,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,1,1800,116.6,1,11,10,5,56,1,1,1,2,41.9,512,-14,4.5,-1,1,1,1200,76.4,1,12,8,5,56,11,5,4,0,37.9,526,-12,-0.6,-1,1,1,1200,75.3,0,12,2,5,56,1,1,1,0,38.8,538,-16,-1.6
