馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ボンベール,4,11.5,1,1,1,454,0,0,3,56.0,4,6,0,1800,108.6,0,16,15,3,53,10,11,0,0,33.8,454,-2,0.5,8,7,0,1800,107.8,0,14,14,3,56,13,13,0,0,34.7,456,-2,0.9,8,11,0,1600,96.2,0,18,11,3,56,18,17,0,0,35.5,458,0,1.8,9,10,0,1400,83.2,0,18,9,3,55,12,11,0,0,34.8,458,-2,0.6,8,16,1,1800,118.8,0,16,16,3,55,4,5,4,6,41.4,460,0,3.9
レーヴナイト,11,70.6,2,2,2,486,-12,0,3,56.0,8,10,0,1800,109.5,0,13,2,3,56,9,9,0,0,35.2,498,+10,1.4,9,14,0,2000,125.8,0,16,14,3,56,14,14,13,14,38.3,488,-14,3.3,8,14,1,1800,122.0,1,16,16,3,56,8,8,11,14,42.0,502,0,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ビップモーリー,9,25.3,3,3,10,452,-2,0,3,53.0,9,8,0,2000,124.5,1,13,9,3,56,3,3,2,3,37.4,454,-2,1.2,9,7,0,2200,135.4,0,13,5,3,56,8,8,10,9,36.2,456,-2,1.4,9,10,0,1600,97.2,1,16,1,3,55,10,10,0,0,35.9,458,-2,0.7,9,7,0,2000,123.8,0,11,6,3,55,10,9,8,9,36.7,460,+4,1.0,9,8,1,1800,117.6,0,10,1,3,55,6,6,7,6,39.9,456,+6,2.1
シャイニープレット,1,2.6,4,4,2,474,-4,0,3,56.0,4,3,0,2400,152.2,0,11,8,3,55,7,7,5,5,34.7,478,-4,0.2,8,4,0,2400,149.0,0,9,4,3,56,4,5,5,5,35.1,482,-4,0.6,9,2,0,2200,135.7,0,18,5,3,56,11,11,12,10,36.1,486,-2,0.1,8,4,0,2200,137.0,0,15,3,3,56,15,15,13,12,36.7,488,0,0.4,9,7,0,2000,124.0,0,10,10,3,55,7,7,9,9,36.6,488,0,2.8
マテラブレス,10,28.7,4,5,2,488,-2,0,3,56.0,8,5,0,2200,135.0,0,9,4,3,56,3,3,4,4,36.1,490,0,1.4,8,11,0,2000,122.8,0,18,7,3,53,7,7,11,10,37.2,490,0,2.2,8,13,1,1800,119.7,1,16,2,3,56,8,8,10,12,40.0,490,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シングインザレイン,6,7.1,5,6,13,428,-8,0,3,53.0,9,7,0,1800,108.7,0,14,4,3,56,5,5,0,0,35.5,436,+2,0.3,8,11,0,1600,97.9,0,16,12,3,56,9,9,0,0,36.2,434,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイショウテッペキ,8,10.0,5,7,2,510,-4,0,3,55.0,8,5,0,1800,108.6,0,13,4,3,56,11,12,0,0,34.0,514,0,0.5,3,6,0,1800,110.0,0,16,7,3,55,9,9,10,10,36.3,514,-2,1.8,8,7,1,1800,117.5,0,16,8,3,53,6,6,7,7,41.0,516,0,2.6,9,4,1,1800,116.4,0,15,12,3,53,7,6,5,5,39.6,516,+4,0.6,7,7,1,1400,88.2,0,16,6,3,53,12,11,0,0,39.4,512,-6,1.6
モズアンジェラ,12,51.6,6,8,2,426,-8,1,3,54.0,8,8,0,2000,122.0,0,12,8,3,54,12,12,11,11,34.7,434,+4,1.2,8,8,0,2000,122.7,0,13,2,3,54,10,10,10,9,36.2,430,-10,1.7,9,11,0,2200,137.6,0,18,11,3,51,13,16,18,16,37.3,440,-6,2.0,9,11,0,1800,109.4,0,18,16,3,54,18,18,0,0,36.0,446,-6,2.0,9,9,1,1800,118.0,1,15,3,3,54,5,6,10,10,38.5,452,0,2.3
プロンジョン,13,261.3,6,9,7,512,+6,1,3,51.0,9,13,1,1800,120.0,0,16,10,3,54,13,14,14,14,41.7,506,+6,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,0,1800,115.4,0,16,9,3,53,10,10,0,0,37.6,500,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アイアムレジェンド,3,3.5,7,10,1,480,-4,0,3,56.0,5,4,0,2400,147.2,0,11,9,3,56,8,8,9,9,34.6,484,-6,1.2,8,5,0,2400,149.4,0,9,9,3,56,2,2,2,2,35.8,490,+6,1.0,3,4,0,2600,164.2,0,16,7,3,55,13,13,11,11,36.3,484,-8,1.3,7,3,0,2000,123.4,0,14,8,3,56,13,13,14,14,35.2,492,-2,0.4,10,9,0,2000,124.4,0,18,11,3,56,14,14,14,14,35.6,494,0,1.1
