馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
シゲルジルコン,16,100.2,1,1,11,490,+8,1,3,54.0,6,8,1,1200,0,0,16,4,3,53,5,5,0,0,37.6,482,-2,1.6,4,12,0,1000,0,0,18,10,3,52,0,0,0,0,33.4,484,-4,0.8,4,10,1,1200,0,0,15,3,3,52,4,4,0,0,38.1,488,+6,1.2,3,5,1,1150,0,2,16,8,3,52,4,4,0,0,36.9,482,+6,0.5,3,1,1,1150,0,0,16,4,3,54,1,1,0,0,38.4,476,+2,-0.3
アクティーボミノル,15,98.9,1,2,28,448,+10,0,3,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,1000,0,0,16,13,3,56,0,0,0,0,33.9,438,0,1.4,3,1,0,1200,0,0,16,2,3,56,1,1,0,0,35.5,438,-6,-0.4,10,11,1,1000,0,1,14,12,3,56,4,6,0,0,38.0,444,+6,0.7,9,15,1,1400,0,0,16,4,3,55,4,5,0,0,41.5,438,-2,3.1
ハーキーステップ,1,22.7,2,3,2,480,-2,0,3,56.0,3,3,0,1200,0,0,15,12,3,56,12,9,0,0,35.4,482,+4,0.2,4,17,0,1200,0,1,18,10,3,55,12,12,0,0,35.2,478,+4,1.6,-1,9,1,1400,0,1,12,11,3,56,3,3,5,6,43.1,474,+4,2.5,8,5,0,1200,0,0,16,3,3,56,8,8,0,0,33.7,470,-7,0.6,-1,1,1,1400,0,1,8,1,3,56,1,1,1,1,40.2,477,+7,-0.7
シトラスノキセキ,12,17.2,2,4,2,442,+4,1,3,54.0,3,4,0,1200,0,0,16,15,3,54,8,6,0,0,35.1,438,-2,0.2,2,9,0,1200,0,0,11,10,3,52,9,9,0,0,35.0,440,0,0.9,5,6,0,1400,0,2,15,7,3,52,3,5,0,0,35.5,440,+10,0.5,6,7,0,1800,0,0,10,6,3,54,6,7,9,8,34.6,430,-6,1.0,5,6,0,1400,0,0,15,10,3,54,11,10,0,0,33.5,436,-2,0.5
シエルブラン,6,16.3,3,5,1,468,+6,1,5,55.0,3,3,0,1200,0,0,16,8,5,54,7,7,0,0,34.7,462,+4,0.1,9,7,1,1200,0,0,15,1,5,52,6,8,0,0,37.4,458,-4,0.8,10,8,0,1200,0,2,18,7,5,55,10,12,0,0,36.5,462,+4,0.7,10,8,0,1200,0,0,12,3,5,52,7,7,0,0,35.0,458,+8,0.7,4,12,0,1200,0,0,16,10,5,55,8,8,0,0,34.9,450,-4,0.8
ブラウンローズ,8,19.1,3,6,13,478,-2,1,5,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,1200,0,1,16,7,5,55,6,7,0,0,36.1,480,-6,0.8,1,10,0,1200,0,0,15,9,5,55,6,6,0,0,35.8,486,+6,0.8,1,4,0,1200,0,0,11,1,5,55,4,4,0,0,34.7,480,-2,0.1,2,8,0,1200,0,0,14,9,5,55,6,8,0,0,35.3,482,0,0.8
ピュアドリーマー,10,41.8,4,7,15,450,0,1,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1200,0,0,16,10,3,51,1,1,0,0,36.0,450,-6,0.9,2,12,1,1000,0,0,12,8,3,52,4,4,0,0,37.6,456,0,2.2,2,8,0,1200,0,1,14,12,3,52,4,4,0,0,35.6,456,+6,0.8,10,12,0,1200,0,0,16,6,3,54,3,3,0,0,35.9,450,+4,1.0
スマイルスター,3,4.5,4,8,3,510,+10,1,3,54.0,3,3,0,1200,0,0,16,4,3,51,1,1,0,0,35.4,500,-2,0.3,1,8,0,1500,0,1,14,5,3,52,1,1,1,0,37.8,502,+6,1.2,5,6,0,1400,0,0,16,15,3,54,9,8,0,0,34.1,496,+2,0.4,5,2,0,1400,0,1,9,1,3,54,2,2,0,0,35.0,494,-6,0.2,6,4,0,1600,0,0,16,11,3,54,3,3,2,0,35.8,500,-4,0.7
スキップ,5,17.5,5,9,2,470,+6,0,3,56.0,3,5,0,1200,0,0,16,3,3,55,7,7,0,0,34.6,464,+2,0.2,9,7,0,1200,0,0,16,12,3,55,9,10,0,0,33.8,462,-6,0.4,10,5,0,1200,0,0,15,11,3,54,10,9,0,0,34.2,468,0,0.4,10,10,0,1200,0,0,13,8,3,53,1,1,0,0,34.8,468,+14,0.8,9,12,0,1400,0,1,18,18,3,54,11,7,0,0,36.3,454,-2,1.1
サンキューユウガ,2,3.1,5,10,14,518,+14,0,3,56.0,10,1,0,1200,0,0,17,15,3,56,11,10,0,0,34.8,504,0,0.0,10,5,0,1200,0,0,17,10,3,56,16,14,0,0,34.3,504,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
