馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
カイザースクルーン,10,36.6,1,1,5,496,-4,0,3,56.0,6,5,0,2000,120.1,0,13,2,3,55,2,2,3,3,35.6,500,+14,0.5,6,3,0,2000,121.4,0,8,3,3,54,7,6,5,3,35.0,486,+6,0.1,3,1,0,1800,111.1,0,15,7,3,54,2,2,1,1,36.2,480,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ヒンドゥタイムズ,3,23.6,2,2,5,454,0,0,3,56.0,9,1,0,2000,122.7,0,8,4,3,55,3,3,3,3,34.6,454,0,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クリスタルバローズ,8,164.6,3,3,18,480,+16,0,3,56.0,1,6,0,1800,111.4,0,14,11,3,54,10,9,8,5,38.3,464,+4,1.3,3,1,0,1800,113.2,0,10,8,3,54,2,2,2,1,35.4,460,0,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
マードレヴォイス,7,216.4,4,4,1,460,0,0,3,56.0,6,10,0,2000,122.9,0,13,10,3,55,11,11,9,10,36.2,460,0,1.3,6,6,0,1600,94.8,0,15,5,3,55,11,9,8,0,36.4,460,0,1.1,5,4,0,1600,95.0,0,8,6,3,55,8,5,0,0,33.4,460,+2,0.3,5,1,0,1600,94.8,0,10,1,3,55,6,5,0,0,34.0,458,0,0.0,1,3,0,1500,92.6,0,14,13,3,54,3,3,3,0,36.5,458,-4,1.6
ランフォザローゼス,2,3.7,5,5,5,494,+6,0,3,56.0,6,2,0,2000,119.8,0,13,6,3,55,5,5,5,6,35.2,488,+6,0.2,5,1,0,2000,122.1,0,18,5,3,55,2,2,2,0,33.6,482,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
カテドラル,11,11.0,5,6,7,486,+18,0,3,56.0,5,11,0,1800,107.5,0,16,3,3,55,4,6,5,0,35.1,468,-6,0.9,9,1,0,1800,108.1,0,6,2,3,54,1,1,0,0,34.1,474,+10,-0.1,7,1,0,2000,126.1,2,10,2,3,54,2,2,3,3,34.3,464,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ラストドラフト,1,5.1,6,7,6,456,+2,0,3,56.0,5,1,0,1800,109.6,0,11,2,3,55,5,5,5,0,33.1,454,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
カフジジュピター,9,63.4,6,8,4,458,-2,0,3,56.0,9,5,0,2000,122.2,0,7,8,3,55,4,3,3,2,35.8,460,+2,0.8,8,1,0,2000,121.3,0,9,1,3,55,2,2,2,2,34.3,458,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シークレットラン,4,3.3,7,9,5,500,+12,0,3,56.0,6,1,0,2000,119.6,0,13,8,3,55,12,12,8,6,34.5,488,+10,-0.2,6,1,0,1800,110.1,1,10,10,3,54,4,6,2,5,35.3,478,+14,-0.1,5,2,0,1800,111.6,0,16,8,3,54,1,2,2,0,34.7,464,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ナイママ,6,27.3,7,10,7,450,-2,0,3,56.0,5,13,0,1800,107.8,0,16,11,3,55,4,2,3,0,35.6,452,+10,1.2,1,2,0,1800,110.1,0,14,14,3,54,8,8,4,1,37.3,442,+6,0.0,1,1,0,1800,110.2,1,10,9,3,54,5,5,2,2,37.5,436,-10,-0.2,-1,2,1,1700,111.1,0,10,5,3,54,5,6,4,4,39.4,446,-2,0.1,-1,1,1,1500,98.2,2,7,3,3,54,5,5,2,1,39.0,448,0,-2.2
