馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ラドミュージシャン,8,21.8,1,1,25,474,-20,0,3,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,1600,101.2,0,16,10,3,56,8,8,0,0,39.0,494,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
リヴィエラ,1,4.5,2,2,3,494,-6,0,3,56.0,7,7,1,1800,113.0,3,16,14,3,56,8,7,5,6,38.4,500,-6,0.9,9,4,1,1800,114.8,1,13,9,3,56,6,8,7,7,39.0,506,0,0.4,9,5,1,2000,129.3,0,14,5,3,56,3,3,4,4,39.9,506,0,1.2,7,3,1,1900,123.2,0,16,13,3,55,5,5,3,3,38.9,506,-4,0.7,7,2,1,1900,123.0,0,11,9,3,56,4,3,3,2,39.1,510,+4,0.0
サングリーンベイ,9,11.5,3,3,0,486,0,0,3,56.0,2,3,1,1700,108.0,0,12,11,3,56,11,11,3,3,39.0,486,+4,0.3,2,8,0,2000,124.7,1,11,2,3,56,9,10,11,11,37.4,482,-2,2.0,2,8,0,2600,165.6,0,8,6,3,56,5,5,7,8,36.8,484,+2,2.0,5,10,1,2100,137.2,0,16,13,3,56,10,12,7,11,41.1,482,-4,3.3,4,7,1,1800,116.7,0,15,7,3,56,7,8,6,7,39.1,486,+6,0.7
シナリオライン,6,57.6,4,4,5,500,-2,0,3,56.0,2,12,0,2000,122.5,0,14,10,3,53,6,7,11,13,37.7,502,+4,2.0,3,10,1,1700,111.0,0,15,7,3,55,8,9,10,11,41.2,498,-4,2.9,6,7,1,1800,117.9,1,13,1,3,55,3,3,3,3,40.2,502,+4,1.2,5,11,1,2100,137.3,1,16,6,3,55,3,4,5,6,41.7,498,-4,3.8,6,4,1,1800,118.9,0,16,16,3,55,3,3,3,3,41.1,502,+6,0.7
スキンズマッチ,5,6.4,5,5,1,432,-2,0,3,56.0,2,3,1,1700,106.9,1,11,1,3,55,8,6,9,6,38.1,434,-6,0.4,2,13,0,1200,71.0,0,16,1,3,55,15,15,0,0,34.9,440,0,1.1,2,8,0,1200,70.8,2,16,3,3,56,16,12,0,0,35.6,440,-4,0.5,8,10,1,1400,87.5,0,15,8,3,55,11,11,0,0,38.4,444,+10,1.9,3,5,1,1150,71.4,0,16,12,3,55,9,6,0,0,38.7,434,-12,1.1
オウケンランボー,2,3.6,6,6,3,518,+3,0,3,56.0,-1,2,1,1800,118.2,2,15,10,3,56,15,14,13,12,41.5,515,+19,1.3,5,4,1,2100,135.5,0,12,3,3,56,11,11,9,10,38.2,496,-6,0.7,6,3,1,1800,117.1,0,14,12,3,56,9,9,5,6,38.9,502,-12,1.3,5,3,1,2100,136.9,0,15,14,3,56,10,10,10,12,39.6,514,+4,1.0,5,4,1,2100,138.4,0,15,9,3,56,14,14,12,10,38.6,510,+4,1.3
トラインコンパス,7,9.2,6,7,1,424,-4,0,3,55.0,3,6,1,1700,108.7,2,15,14,3,56,3,2,3,5,39.4,428,0,1.6,3,3,1,1700,108.2,1,11,11,3,56,2,4,3,3,38.9,428,-2,1.5,6,3,1,1800,116.2,0,14,8,3,56,4,5,7,5,39.3,430,-2,0.8,6,6,1,1800,116.0,0,16,6,3,55,7,7,7,7,39.7,432,-4,1.2,6,5,1,1800,119.3,0,16,4,3,55,9,10,7,6,41.5,436,+2,1.3
デルマシャンティ,11,4.1,7,8,4,516,-4,0,3,56.0,9,8,1,1800,115.7,0,16,12,3,56,14,14,14,12,37.9,520,0,1.6,9,3,1,1800,117.5,0,13,4,3,56,8,8,9,8,38.2,520,+8,0.9,5,6,1,2100,137.1,0,14,11,3,56,3,3,3,5,37.9,512,-6,0.9,8,4,1,1900,122.6,0,16,4,3,56,11,11,6,6,39.0,518,0,0.3,9,2,1,1800,115.5,0,16,4,3,56,11,11,11,11,38.5,518,+6,0.2
アオイハヤブサ,10,53.3,7,9,3,446,-14,1,3,54.0,7,10,1,1800,115.0,3,15,8,3,54,6,5,7,8,40.1,460,+4,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,0,2000,123.7,0,16,14,3,54,1,1,1,1,38.6,456,-4,2.6,8,11,1,1800,117.6,0,16,14,3,54,5,7,9,10,39.1,460,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ロズ,4,59.1,8,10,1,432,-4,1,3,54.0,2,7,1,1700,108.8,1,11,2,3,54,11,11,10,10,39.1,436,0,2.3,2,15,0,1800,111.2,0,16,9,3,54,12,14,12,15,36.3,436,+8,1.5,7,8,1,1800,117.3,0,16,11,3,51,14,14,14,12,38.4,428,+2,1.6,10,7,1,1700,110.7,1,10,6,3,53,9,9,9,8,39.3,426,-12,1.6,7,7,1,1800,119.1,0,15,4,3,54,14,13,14,13,39.1,438,0,2.0
エイシンフォーラン,3,14.0,8,11,1,484,+2,0,3,56.0,7,13,0,2200,140.0,1,17,3,3,56,10,10,11,11,34.4,482,-6,0.8,9,6,0,1800,108.1,0,18,9,3,56,13,11,0,0,36.0,488,+8,0.6,8,9,0,1800,108.9,0,13,8,3,56,12,11,0,0,35.7,480,0,2.2,9,3,0,1800,107.9,0,18,4,3,56,8,6,0,0,35.8,480,-24,0.5,10,9,1,1700,110.1,0,16,3,3,55,15,16,15,13,38.4,504,+8,1.9
