馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ナムラヒューマン,11,107.8,1,1,5,484,0,1,0,0,7,57.0,0,0,0,0,0,0,0,0,1,0,11,1,1200,72.2,1,0,0,0,16,11,7,57,14,14,0,0,36.0,484,+4,1.1,0,0,0,0,1,0,0,0,0,0,6,1,1300,78.0,0,1,0,0,16,10,7,57,8,8,0,0,35.8,480,+8,0.4,0,0,0,0,0,0,0,0,1,0,13,1,1200,72.7,1,0,0,0,16,5,7,57,11,11,0,0,36.7,472,+4,1.1,0,0,0,0,0,0,0,1,0,0,14,1,1200,73.4,0,1,0,0,16,1,7,57,13,14,0,0,36.9,468,0,1.4,0,0,0,0,0,1,0,0,0,0,4,1,1200,71.8,1,0,0,0,16,16,7,57,12,12,0,0,36.1,468,-2,0.6
ヒロシゲゴールド,1,2.9,1,2,1,470,-4,1,0,0,4,56.0,0,0,0,0,0,0,0,1,0,0,1,1,1200,70.6,1,0,0,0,16,3,4,56,1,1,0,0,35.6,474,+2,-0.9,0,0,0,0,0,0,0,0,1,0,3,1,1200,71.9,1,0,0,0,16,6,4,56,1,1,0,0,37.0,472,+18,0.6,0,0,0,0,0,0,0,1,0,0,13,1,1400,86.8,1,0,0,0,16,3,4,56,11,12,0,0,38.1,454,-2,1.3,0,0,0,0,0,0,0,0,1,0,10,0,1200,69.8,1,0,0,0,16,15,4,56,16,16,0,0,34.4,456,-6,1.1,0,0,0,0,0,0,0,0,1,0,11,1,1400,87.6,1,0,0,0,13,3,4,56,10,10,0,0,38.9,462,0,1.9
ファビラスヒーロー,8,77.0,2,3,5,486,-4,0,0,1,6,57.0,0,0,0,0,0,0,1,0,0,0,1,1,1200,73.0,1,0,0,0,16,8,6,56,8,9,0,0,37.6,490,+12,0.0,0,0,0,1,0,0,0,0,0,0,5,1,1200,72.2,0,1,0,0,13,12,6,56,8,7,0,0,37.2,478,0,0.5,0,0,0,0,0,0,0,0,1,0,5,1,1200,71.3,0,0,0,1,16,10,6,56,5,5,0,0,35.9,478,+4,0.5,0,0,0,0,0,0,1,0,0,0,8,1,1400,85.4,1,0,0,0,16,15,6,56,10,7,0,0,38.7,474,-4,1.2,0,0,0,1,0,0,0,0,0,0,2,1,1200,71.7,0,0,0,1,15,6,6,56,5,6,0,0,36.6,478,+12,0.3
ブロンズテーラー,9,46.8,2,4,3,470,+6,0,1,0,8,55.0,0,0,0,0,0,0,0,0,1,0,9,1,1200,70.6,0,1,0,0,16,7,8,55,11,10,0,0,35.5,464,-8,1.6,0,0,0,0,0,0,0,1,0,0,9,1,1200,71.8,1,0,0,0,16,3,8,55,12,11,0,0,35.8,472,0,0.5,0,0,0,0,0,0,0,1,0,0,2,1,1200,72.2,1,0,0,0,16,6,8,55,14,11,0,0,36.2,472,+4,0.3,0,0,0,0,0,0,0,1,0,0,4,1,1200,71.9,1,0,0,0,15,1,8,55,8,6,0,0,36.2,468,+10,0.6,0,0,0,0,0,0,1,0,0,0,8,0,1200,68.9,1,0,0,0,10,6,8,55,9,10,0,0,33.9,458,-2,0.8
クリノダイスーシー,15,258.7,3,5,3,518,+6,1,0,0,7,57.0,0,0,0,0,0,1,0,0,0,0,16,0,1200,70.6,0,1,0,0,16,5,7,57,9,8,0,0,36.1,512,+8,1.3,0,0,0,0,1,0,0,0,0,0,15,1,1400,87.0,1,0,0,0,15,4,7,57,11,11,0,0,38.4,504,-6,2.7,0,1,0,0,0,0,0,0,0,0,11,1,1000,60.3,1,0,0,0,11,8,7,57,11,11,0,0,35.9,510,0,2.5,0,1,0,0,0,0,0,0,0,0,14,0,1200,69.2,1,0,0,0,15,3,7,52,9,8,0,0,34.5,510,+10,0.8,0,0,0,0,0,0,0,1,0,0,13,1,1200,73.0,1,0,0,0,16,6,7,54,16,15,0,0,37.3,500,-6,1.3
ハニージェイド,2,4.5,3,6,8,460,+4,0,1,0,5,55.0,0,0,0,0,1,0,0,0,0,0,4,1,1400,85.6,1,0,0,0,16,8,5,55,9,7,0,0,36.2,456,-18,0.2,0,0,0,0,0,0,0,1,0,0,3,1,1200,71.5,1,0,0,0,15,11,5,55,8,8,0,0,35.7,474,+2,0.2,0,0,0,0,0,0,0,0,1,0,2,1,1200,71.1,0,1,0,0,16,5,5,55,11,13,0,0,36.0,472,0,0.0,0,0,0,1,0,0,0,0,0,0,4,1,1200,71.5,0,1,0,0,15,1,5,55,3,3,0,0,36.7,472,+10,0.6,0,0,0,0,0,0,0,1,0,0,6,1,1200,71.2,0,1,0,0,15,5,5,55,8,9,0,0,36.1,462,+6,0.3
ペルペトゥオ,5,15.5,4,7,6,464,+4,0,1,0,4,54.0,0,0,0,0,0,0,1,0,0,0,15,1,1200,72.7,1,0,0,0,16,8,4,54,16,16,0,0,36.1,460,-14,2.2,0,0,0,1,0,0,0,0,0,0,9,1,1200,72.2,0,0,1,0,15,6,4,53,2,2,0,0,37.4,474,+6,0.8,0,0,0,0,0,0,1,0,0,0,1,1,1200,70.3,0,0,1,0,16,5,4,52,1,1,0,0,36.2,468,+2,-0.2,0,0,0,0,0,0,0,0,1,0,5,1,1200,72.6,1,0,0,0,15,13,4,51,1,1,0,0,37.9,466,0,0.5,0,0,0,0,0,0,0,1,0,0,3,1,1200,73.2,0,1,0,0,15,5,4,54,2,2,0,0,38.2,466,0,0.1
スターカットダイヤ,13,37.1,4,8,6,468,+12,1,0,0,5,57.0,0,0,0,0,0,0,1,0,0,0,9,1,1200,71.9,1,0,0,0,16,16,5,57,2,2,0,0,37.3,456,+4,1.4,0,0,0,0,0,0,0,0,1,0,1,1,1200,71.8,1,0,0,0,16,4,5,57,1,1,0,0,36.8,452,-8,0.0,0,0,0,0,0,0,0,0,0,1,2,1,1000,58.3,1,0,0,0,14,2,5,57,1,1,0,0,35.7,460,+2,0.2,0,0,0,0,0,0,1,0,0,0,3,1,1200,72.1,1,0,0,0,16,2,5,57,2,2,0,0,37.5,458,+6,0.6,0,0,0,0,0,0,0,1,0,0,6,1,1200,72.4,1,0,0,0,16,7,5,57,3,3,0,0,37.1,452,+2,0.6
タマモコーラス,7,46.1,5,9,10,460,+6,0,1,0,5,55.0,0,0,0,0,0,0,0,1,0,0,13,1,1200,72.6,1,0,0,0,16,7,5,55,10,11,0,0,36.7,454,+2,1.3,0,0,0,0,0,0,0,1,0,0,3,1,1200,72.2,1,0,0,0,16,15,5,55,9,7,0,0,36.6,452,-8,0.3,1,0,0,0,0,0,0,0,0,0,6,1,1000,59.3,0,1,0,0,12,7,5,55,8,7,0,0,35.2,460,+2,1.7,0,1,0,0,0,0,0,0,0,0,2,1,1000,58.6,0,0,1,0,12,10,5,55,4,4,0,0,35.3,458,-2,0.4,0,1,0,0,0,0,0,0,0,0,1,1,1000,58.6,1,0,0,0,12,2,5,55,7,6,0,0,35.0,460,+18,-0.2
カレンガリアード,10,7.0,5,10,11,472,+4,1,0,0,4,56.0,0,0,0,1,0,0,0,0,0,0,1,1,1200,69.9,0,0,0,1,15,5,4,55,1,1,0,0,36.1,468,+4,-1.4,0,0,0,1,0,0,0,0,0,0,2,1,1200,72.8,0,1,0,0,11,1,4,55,5,4,0,0,36.2,464,+8,0.0,0,0,0,0,0,0,1,0,0,0,5,1,1400,84.7,1,0,0,0,16,13,4,54,8,7,0,0,38.2,456,+2,0.5,0,0,0,1,0,0,0,0,0,0,9,1,1800,118.7,0,1,0,0,10,2,4,56,4,4,4,6,43.8,454,-6,4.7,0,0,0,0,0,0,0,0,1,0,5,1,1400,84.1,0,0,1,0,15,5,4,56,5,6,0,0,37.9,460,-6,0.6
