馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
シャイントレイル,1,13.7,1,1,2,452,+4,1,5,55.0,6,3,0,1800,107.9,0,12,1,5,55,9,9,7,7,33.9,448,-2,0.2,10,1,0,1800,108.0,0,12,9,5,54,10,10,8,5,34.5,450,0,-0.1,7,3,0,2000,124.0,0,11,10,5,55,4,4,3,2,34.0,450,+8,0.0,3,11,0,1800,107.4,0,16,11,5,55,14,14,14,14,34.8,442,-4,0.9,4,4,0,1800,106.4,0,17,15,5,55,15,15,0,0,33.5,446,+4,0.2
ブライトムーン,6,2.8,2,2,7,436,+6,1,5,55.0,10,2,0,1800,110.8,2,15,10,5,55,14,14,13,8,36.0,430,-4,0.0,10,1,0,2000,120.1,0,17,15,5,55,8,8,8,5,34.9,434,0,-0.1,8,2,0,2400,148.3,0,10,6,5,55,8,8,9,8,34.4,434,-2,0.2,8,5,0,2200,135.4,0,11,5,5,55,7,7,5,6,35.5,436,+6,0.6,10,2,0,2000,119.4,0,13,12,5,55,6,6,4,2,34.8,430,0,0.0
スカイソング,9,122.8,3,3,1,470,+4,1,5,55.0,3,1,1,1700,106.3,2,15,15,5,55,9,10,2,3,37.9,466,+2,-0.4,10,6,1,1700,107.8,1,14,2,5,55,9,10,12,11,39.0,464,-6,1.8,5,10,1,1600,100.1,0,16,15,5,55,16,16,0,0,37.2,470,+10,1.4,6,9,1,1200,73.2,0,16,3,5,55,13,15,0,0,37.6,460,-16,1.0,5,13,1,1300,81.0,0,16,5,5,55,15,16,0,0,36.4,476,+2,1.5
サトノガーネット,7,5.0,4,4,16,432,+8,1,4,55.0,9,6,0,1800,107.5,0,11,6,4,54,11,10,0,0,34.6,424,-8,0.6,8,3,0,1800,105.9,0,14,14,4,51,13,11,0,0,33.8,432,-2,0.2,8,10,0,2000,119.4,0,17,9,4,55,16,17,15,12,34.3,434,-4,0.9,9,1,0,1800,107.0,0,18,6,4,52,8,3,0,0,34.6,438,+22,-0.4,9,4,0,1800,107.4,0,9,1,4,52,7,7,0,0,33.4,416,-8,0.7
トーホウアイレス,4,8.3,5,5,2,472,-6,1,5,55.0,6,2,0,1800,107.7,0,12,3,5,55,11,11,11,11,33.4,478,0,0.0,6,6,0,1800,109.8,0,15,1,5,55,13,12,12,13,34.3,478,-2,0.2,6,9,0,1600,94.2,0,13,6,5,55,12,10,11,0,35.5,480,+2,1.1,5,7,0,1600,95.6,0,8,3,5,55,6,6,0,0,33.4,478,+8,1.0,5,5,0,1800,108.7,0,10,4,5,55,4,5,6,0,33.5,470,-2,0.4
ラテュロス,2,5.2,6,6,2,420,0,1,4,55.0,6,4,0,1800,107.9,0,12,10,4,55,3,4,5,3,34.1,420,-14,0.2,8,6,0,2000,122.1,0,10,3,4,54,3,4,5,3,35.9,434,+2,0.5,8,4,0,1800,108.3,0,13,2,4,54,3,4,0,0,35.8,432,+14,0.3,8,5,0,2000,119.0,0,17,1,4,55,6,6,5,5,34.9,418,0,0.5,9,3,0,1800,106.0,0,15,4,4,54,5,7,0,0,33.6,418,-12,0.3
サウンドマジック,10,50.7,6,7,7,438,-8,1,5,55.0,10,15,1,1700,107.2,1,16,4,5,51,2,2,2,4,40.5,446,-4,2.9,3,14,1,1700,109.3,0,15,8,5,55,2,2,9,14,41.6,450,+12,3.7,4,13,1,1800,115.3,0,15,9,5,52,1,1,1,1,38.9,438,-4,1.6,3,1,1,1700,106.9,0,14,12,5,53,1,1,1,1,38.2,442,+8,-0.3,3,1,1,1700,107.6,0,15,14,5,52,1,1,1,1,38.7,434,-2,0.0
レッドランディーニ,3,7.8,7,8,14,450,-4,1,4,55.0,8,5,0,1800,108.5,0,13,6,4,54,8,8,0,0,35.3,454,-2,0.5,9,6,0,2000,121.3,0,9,7,4,54,4,4,4,4,36.1,456,+8,0.8,4,1,0,1800,106.0,0,14,9,4,52,12,13,0,0,33.6,448,0,-0.2,9,8,0,1800,106.5,0,15,1,4,54,9,10,0,0,33.8,448,+12,0.8,9,3,0,1800,105.0,0,13,3,4,52,12,10,0,0,34.4,436,-2,0.3
レオコックブルー,5,8.3,7,9,4,434,+2,1,4,55.0,9,4,0,2000,121.8,0,8,6,4,55,5,5,4,4,34.9,432,-2,0.3,10,6,0,2000,121.6,1,18,5,4,54,12,12,13,13,35.8,434,-6,0.5,8,2,0,1800,108.0,0,13,8,4,54,3,2,0,0,35.6,440,+2,0.0,9,14,0,1800,107.2,0,15,15,4,54,11,10,0,0,34.5,438,-6,1.5,10,4,0,2000,119.8,0,8,2,4,52,3,3,5,4,34.2,444,+6,0.1
フェルトベルク,11,37.6,8,10,2,436,-2,1,5,55.0,3,1,1,1700,107.6,0,15,10,5,52,1,1,1,1,39.3,438,-8,-0.8,9,3,1,1400,85.7,0,15,9,5,55,2,2,0,0,39.0,446,+10,0.4,7,11,1,1200,73.6,1,14,14,5,55,5,7,0,0,37.8,436,+4,1.1,9,4,1,1400,85.1,0,15,12,5,55,2,2,0,0,38.4,432,-4,0.5,8,10,1,1400,86.1,0,16,14,5,55,3,3,0,0,38.2,436,+2,1.5
ウインルチル,8,43.7,8,11,11,434,+2,1,4,55.0,7,1,0,2000,124.0,0,11,4,4,54,5,5,5,6,33.8,432,-4,0.0,8,5,0,1800,109.7,1,15,8,4,54,12,13,0,0,36.5,436,-2,0.7,8,15,0,2000,124.3,0,16,13,4,54,5,5,4,5,38.0,438,+10,2.3,7,6,0,2000,122.3,0,18,7,4,54,9,9,13,15,35.4,428,-4,0.9,8,1,0,2000,122.8,1,16,13,4,54,12,13,11,11,35.6,432,-2,-0.2
