馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
メイショウササユリ,1,7.3,1,1,9,506,-2,1,5,55.0,10,5,1,1700,104.3,3,16,2,9,55,3,3,2,2,37.6,508,+2,0.5,5,11,1,2100,130.8,2,16,6,10,52,2,2,3,4,37.9,506,+8,2.0,4,4,1,1800,114.1,0,14,3,7,52,7,7,8,7,36.9,498,-6,0.6,10,1,1,1700,106.0,1,14,9,1,55,4,3,3,2,38.1,504,-4,-0.1,10,2,1,1700,107.2,1,10,9,1,54,4,4,3,3,36.3,508,-2,0.4
バーンスター,6,7.7,2,2,18,480,0,0,3,55.0,7,1,1,1800,112.2,2,16,2,8,54,9,10,12,11,36.6,480,-2,-0.2,8,8,1,1800,113.6,0,16,5,9,56,14,14,12,10,37.5,482,-2,2.2,8,9,1,1800,114.3,0,15,10,3,56,6,5,6,6,39.6,484,-2,2.3,3,1,1,1700,108.1,0,15,2,5,56,5,3,2,2,39.1,486,+8,-0.2,3,7,0,1800,109.9,0,16,1,8,55,7,6,7,7,35.6,478,-2,0.7
スワーヴノートン,9,13.5,2,3,9,478,-2,0,5,57.0,1,8,0,2000,123.6,1,16,2,11,57,5,7,11,12,36.4,480,-6,0.6,2,9,0,2000,122.3,0,11,9,4,57,6,6,6,6,35.5,486,-2,0.6,2,1,0,1800,107.9,0,12,9,6,57,3,3,4,3,35.6,488,+14,-0.2,7,9,0,1600,94.8,0,16,16,7,57,5,4,4,0,34.9,474,-2,1.0,10,4,0,1800,107.6,0,8,2,4,57,7,5,5,5,35.2,476,-2,0.2
ララメダイユドール,2,51.5,3,4,30,512,-2,0,5,57.0,9,16,1,1400,87.3,0,16,16,12,57,9,9,0,0,38.2,514,+16,3.0,5,8,1,1600,99.1,0,16,1,12,57,5,5,0,0,38.4,498,-24,1.2,8,11,1,1800,114.9,0,13,7,10,57,6,6,7,9,40.7,522,+10,4.8,9,7,1,1800,113.7,0,10,7,7,57,4,5,4,6,37.7,512,0,0.9,10,1,1,1700,106.3,0,16,3,8,57,3,3,4,4,36.9,512,+10,0.0
シゲルポインター,15,52.4,3,5,18,474,+4,0,5,57.0,3,7,1,1700,105.7,3,9,9,7,57,4,6,7,7,38.8,470,-4,2.6,4,1,1,1800,112.8,0,15,13,4,57,2,2,2,1,37.5,474,-2,0.0,4,3,1,1800,114.1,0,9,4,4,57,1,1,1,1,37.6,476,+8,0.2,3,5,1,1700,108.3,0,14,13,7,54,3,3,2,2,38.9,468,-2,0.9,3,7,1,1700,108.4,0,15,14,12,54,2,2,2,1,41.5,470,-20,0.5
データヴァリュー,3,8.7,4,6,21,482,+16,0,5,57.0,5,1,1,1600,96.6,2,16,15,3,57,6,5,0,0,36.2,466,-14,0.0,4,3,1,1800,112.9,0,15,9,9,55,4,5,4,4,37.4,480,0,0.1,7,13,-1,3000,203.2,-1,14,4,10,60,9,9,11,12,13.5,480,+10,5.4,3,7,1,1700,107.3,0,14,8,9,57,7,8,6,5,38.4,470,-6,1.1,5,14,1,1600,101.0,0,16,4,12,57,8,10,0,0,39.6,476,+4,2.3
ヘニッヒ,7,46.4,4,7,12,454,-2,2,3,55.0,10,14,1,1700,108.4,0,15,1,7,54,12,14,15,15,37.4,456,-10,2.1,2,1,1,1700,105.7,1,12,2,9,54,3,4,4,3,38.7,466,+2,0.0,5,10,1,1400,86.6,0,16,16,8,54,6,8,0,0,38.0,464,-12,1.8,5,15,1,1400,90.1,0,15,6,8,56,12,12,0,0,40.1,476,-2,3.6,5,7,1,1400,84.9,1,11,2,10,56,11,11,0,0,36.8,478,-4,0.6
カフェアトラス,11,12.9,5,8,6,520,+2,0,4,57.0,6,15,1,1800,115.1,0,16,16,9,57,5,4,6,10,40.1,518,-2,2.1,3,4,1,1700,106.5,1,12,1,8,57,9,11,12,11,38.2,520,0,1.2,6,4,1,1800,113.5,0,15,13,8,57,3,3,3,3,39.6,520,-4,2.0,6,10,1,1800,114.9,0,15,5,9,57,12,12,13,14,38.8,524,+8,1.5,6,9,1,2400,158.1,0,13,11,2,56,3,3,3,2,39.2,516,+8,1.2
ヴィーグリーズ,10,37.1,5,9,9,462,-6,0,5,57.0,1,6,1,1700,105.0,0,14,4,13,57,12,12,13,13,37.5,468,0,0.8,1,1,1,1700,106.1,1,14,5,10,57,6,6,5,5,38.8,468,-2,-0.1,5,10,1,1600,99.0,0,16,5,16,55,12,11,0,0,37.8,470,0,1.0,5,11,1,1600,97.6,2,15,5,12,55,6,6,0,0,37.9,470,+2,2.3,6,7,1,1800,116.0,0,11,3,10,55,6,6,7,8,38.3,468,-2,1.8
シゲノブ,5,6.3,6,10,8,512,+8,0,4,57.0,6,8,1,1800,114.9,0,15,8,4,57,3,4,4,4,38.9,504,-6,1.5,3,5,1,1700,105.8,1,15,4,3,57,4,5,5,5,38.4,510,0,0.3,3,1,1,1700,105.8,1,15,13,3,57,5,5,2,1,38.0,510,-4,-0.5,5,3,1,1600,98.2,0,16,10,5,57,3,3,0,0,37.7,514,+2,0.2,4,4,1,1800,114.2,0,15,14,5,57,3,4,2,3,38.1,512,-2,0.6
