馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ナガラスワロー,5,19.5,1,1,3,404,0,1,3,51.0,8,5,1,1200,0,0,13,10,3,54,3,3,0,0,38.9,404,-10,0.8,9,7,0,1400,0,0,18,5,3,54,2,2,0,0,35.9,414,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サルトアトランテ,3,3.7,1,2,10,444,+4,1,3,54.0,7,4,1,1400,0,0,16,13,3,53,2,2,0,0,40.3,440,0,1.0,8,4,1,1400,0,0,14,11,3,54,6,4,0,0,38.3,440,0,0.3,4,6,0,1400,0,0,17,4,3,54,12,11,0,0,35.4,440,-4,0.3,4,3,0,1600,0,0,14,5,3,54,4,3,0,0,34.4,444,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シャンテ,11,32.3,2,3,0,434,0,1,3,54.0,10,4,1,1700,0,1,16,15,3,54,5,5,6,5,40.8,434,-2,1.0,6,8,1,1200,0,0,16,16,3,53,11,10,0,0,39.3,436,0,0.9,5,8,0,1400,0,0,18,4,3,54,2,2,0,0,35.3,436,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
リネンリボン,14,90.9,2,4,1,446,-2,1,3,53.0,10,10,1,1000,0,1,13,10,3,53,2,3,0,0,39.2,448,-2,2.3,9,11,1,1200,0,2,12,5,3,54,1,1,0,0,40.3,450,-8,3.2,10,11,0,1200,0,1,17,9,3,54,2,2,0,0,36.8,458,+8,1.0,10,9,0,1200,0,0,14,14,3,54,3,4,0,0,37.4,450,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サフランビーナス,16,368.9,3,5,2,416,-2,1,3,51.0,8,15,1,1200,0,1,15,2,3,51,13,15,0,0,40.1,418,-2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,1400,0,0,12,3,3,54,11,12,0,0,35.6,420,-2,3.4,6,16,0,1200,0,2,16,4,3,54,14,16,0,0,36.6,422,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
リップグロス,6,108.2,3,6,15,430,0,1,3,54.0,8,12,0,1800,0,0,15,8,3,54,9,11,0,0,35.5,430,-2,1.1,8,10,1,1400,0,0,11,11,3,54,5,9,0,0,41.4,432,+10,3.6,7,11,0,1400,0,0,13,6,3,54,13,12,0,0,35.7,422,-8,1.8,9,5,0,1200,0,0,10,3,3,54,8,7,0,0,34.7,430,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アイトマコト,8,23.3,4,7,5,470,0,1,3,54.0,8,6,1,1800,0,0,16,7,3,54,13,12,11,10,39.1,470,0,0.6,7,7,1,1800,0,0,12,10,3,54,5,5,7,7,40.8,470,+2,2.1,3,11,1,1700,0,0,15,9,3,54,10,10,8,14,40.6,468,+6,2.2,10,9,0,1800,0,0,12,9,3,54,6,6,5,7,36.8,462,+2,1.6,4,7,0,1400,0,0,18,13,3,54,10,10,0,0,34.5,460,0,1.0
ハッシュゴーゴー,4,3.5,4,8,1,438,-4,1,3,54.0,10,2,1,1700,0,1,10,5,3,54,4,5,6,3,38.2,442,-2,0.0,8,4,1,1200,0,0,16,12,3,51,14,13,0,0,36.8,444,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ビオレイメル,1,9.1,5,9,6,458,-8,1,3,53.0,8,11,1,1800,0,0,16,11,3,54,9,9,7,7,39.5,466,+14,2.7,7,2,1,1800,0,0,12,2,3,54,3,3,4,5,40.1,452,+2,0.7,8,3,1,1800,0,0,13,4,3,54,4,4,4,3,38.9,450,0,1.1,3,4,1,1700,0,0,14,9,3,54,11,9,6,5,39.2,450,-6,0.5,9,4,1,1400,0,1,12,10,3,54,8,5,0,0,39.2,456,-4,1.0
ショウサンシルエラ,9,4.3,5,10,1,464,+2,1,3,53.0,10,3,1,1700,0,1,10,10,3,53,1,1,1,1,38.8,462,0,0.0,8,6,0,1600,0,0,18,11,3,54,4,5,0,0,35.4,462,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
トゥービーシック,7,24.1,6,11,2,426,-4,1,3,54.0,5,8,1,1600,0,1,15,4,3,54,13,13,0,0,37.7,430,+2,1.0,6,4,1,1800,0,0,16,15,3,54,6,5,4,3,41.1,428,-6,0.3,5,12,0,1600,0,0,18,5,3,54,15,15,0,0,35.1,434,-4,2.1,5,9,0,1400,0,0,17,1,3,54,13,14,0,0,34.1,438,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ダイヤーズブルーム,2,12.4,6,12,2,468,-4,1,3,54.0,8,5,1,1800,0,1,14,8,3,53,3,3,3,5,40.5,472,-4,1.0,8,4,1,1800,0,0,16,1,3,53,6,7,9,7,39.1,476,+2,0.2,8,6,1,1800,0,1,9,4,3,54,5,5,5,3,40.1,474,-2,1.6,8,11,0,1600,0,0,13,12,3,54,12,13,0,0,34.6,476,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
