馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ヴィーヴァバッカス,12,71.4,1,1,20,462,+4,1,0,0,4,57.0,0,0,0,1,0,0,0,0,0,0,10,1,1800,115.6,0,1,0,0,11,11,4,55,3,3,5,9,40.3,458,-2,2.7,1,0,0,0,0,0,0,0,0,0,8,1,1700,106.7,1,0,0,0,14,2,4,54,7,7,8,8,38.5,460,-4,1.0,0,1,0,0,0,0,0,0,0,0,3,1,1700,107.0,1,0,0,0,14,7,4,54,12,12,4,4,37.6,464,+4,0.5,0,1,0,0,0,0,0,0,0,0,1,1,1700,106.6,0,0,1,0,11,11,4,56,4,4,3,3,38.4,460,+4,0.0,0,0,0,0,0,0,0,0,1,0,4,1,2000,129.1,1,0,0,0,14,5,4,56,5,5,7,7,38.0,456,0,1.1
プエルタデルソル,2,9.1,2,2,1,470,-4,1,0,0,5,57.0,0,0,0,0,0,0,0,0,1,0,5,1,1800,114.1,0,1,0,0,9,8,5,57,9,9,8,8,37.9,474,0,0.8,0,0,0,0,0,0,1,0,0,0,5,1,1800,114.9,0,1,0,0,12,7,5,57,9,7,5,5,37.0,474,0,0.6,0,0,0,0,0,0,1,0,0,0,4,1,1900,121.2,1,0,0,0,12,4,5,57,6,6,6,6,37.5,474,+2,0.5,0,0,0,0,0,0,1,0,0,0,3,1,1800,114.7,1,0,0,0,16,2,5,57,8,8,10,9,36.9,472,+6,1.0,0,0,0,0,0,0,0,0,1,0,2,1,1800,113.1,0,1,0,0,16,5,5,57,8,7,10,7,38.0,466,-8,0.6
エンパイアミライ,1,2.4,3,3,13,504,+4,1,0,0,4,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1800,114.1,1,0,0,0,15,1,4,56,3,2,3,3,38.9,500,-8,0.3,0,0,0,0,0,0,0,1,0,0,5,1,1800,113.1,0,1,0,0,16,15,4,55,6,5,5,4,39.3,508,+10,1.4,0,0,0,1,0,0,0,0,0,0,2,1,1800,112.9,0,1,0,0,9,1,4,55,1,1,1,1,39.0,498,+6,0.1,0,0,0,0,0,0,0,1,0,0,6,1,1800,113.8,1,0,0,0,16,14,4,56,2,2,2,1,39.7,492,0,1.0
セレブレイトソング,5,27.3,4,4,11,504,+14,0,0,1,7,54.0,0,0,0,0,0,0,1,0,0,0,5,1,1900,121.5,1,0,0,0,12,1,7,57,8,7,9,9,37.3,490,-10,0.8,0,0,0,0,0,0,1,0,0,0,3,1,1900,121.5,1,0,0,0,16,11,7,57,13,13,14,11,38.1,500,+10,2.0,0,0,0,1,0,0,0,0,0,0,13,1,2500,165.3,0,1,0,0,15,13,7,56,9,9,9,8,39.2,490,-6,2.1,0,0,0,1,0,0,0,0,0,0,4,1,2500,163.1,0,0,1,0,12,3,7,56,5,5,3,3,39.8,496,+6,1.1,0,0,0,0,0,0,0,0,0,1,6,1,1700,106.4,1,0,0,0,15,12,7,57,14,13,11,9,38.3,490,+4,1.6
ランドヘルメース,8,47.3,4,5,2,482,+4,1,0,0,4,56.0,0,0,0,0,0,0,0,0,0,1,5,1,1700,108.2,1,0,0,0,11,4,4,55,10,9,9,8,38.1,478,-3,1.9,0,0,0,0,0,0,0,0,0,0,1,1,1870,124.4,1,0,0,0,12,4,4,56,6,6,2,1,39.6,481,+1,-0.1,0,0,0,0,0,0,0,0,0,0,1,1,1400,91.3,1,0,0,0,10,3,4,57,6,6,2,2,38.7,480,-6,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1400,90.8,1,0,0,0,10,1,4,56,5,5,1,1,40.0,486,-2,-0.8,0,0,0,0,0,0,0,0,1,0,4,1,1800,114.9,0,1,0,0,16,7,4,56,13,13,8,4,38.6,488,-6,1.1
ライデンバローズ,3,2.9,5,6,4,536,0,1,0,0,5,57.0,0,0,0,0,0,0,1,0,0,0,2,1,1800,114.3,0,1,0,0,12,8,5,57,2,2,2,2,36.9,536,-4,0.0,0,0,0,0,0,0,1,0,0,0,2,1,1900,121.3,1,0,0,0,16,3,5,57,2,2,3,2,39.2,540,+6,0.3,0,0,0,0,0,0,1,0,0,0,7,1,1900,121.7,1,0,0,0,12,8,5,57,2,2,2,2,39.6,534,+16,1.0,0,0,0,0,0,0,0,1,0,0,7,1,1800,113.7,1,0,0,0,16,6,5,57,1,1,1,1,39.6,518,-8,1.0,0,0,0,1,0,0,0,0,0,0,2,1,1800,112.4,0,0,1,0,15,7,5,57,2,2,2,2,38.9,526,+6,0.2
トウシンタイガー,11,87.2,5,7,1,514,+4,0,0,1,6,54.0,0,0,0,0,0,0,0,0,0,1,9,1,1700,107.4,0,1,0,0,11,9,6,54,10,10,9,11,38.1,510,+2,0.9,0,0,0,0,0,0,0,0,0,1,4,1,1700,108.0,0,1,0,0,11,3,6,54,11,11,11,9,38.1,508,+18,0.8,0,0,1,0,0,0,0,0,0,0,11,1,1700,107.3,1,0,0,0,15,13,6,57,15,15,14,12,37.8,490,+2,1.1,0,0,0,0,0,0,0,0,1,0,7,1,1800,114.9,0,1,0,0,13,6,6,57,10,10,10,11,39.1,488,-14,1.9,1,0,0,0,0,0,0,0,0,0,9,1,1700,108.1,0,1,0,0,14,5,6,54,13,13,13,12,37.9,502,+4,2.0
フラッグアドミラル,7,24.9,6,8,7,472,-4,1,0,0,5,56.0,0,0,0,0,0,1,0,0,0,0,14,1,1800,117.8,1,0,0,0,16,12,5,54,2,2,2,2,42.3,476,+20,2.4,0,0,0,0,0,0,1,0,0,0,5,1,1800,114.6,1,0,0,0,15,11,5,55,3,3,2,2,39.9,456,-4,1.8,0,0,1,0,0,0,0,0,0,0,14,1,1700,108.1,1,0,0,0,15,10,5,55,6,6,8,9,39.4,460,+10,2.8,0,0,1,0,0,0,0,0,0,0,2,1,1700,107.0,1,0,0,0,13,6,5,55,1,1,1,1,38.3,450,-6,0.2,0,0,1,0,0,0,0,0,0,0,4,1,1700,105.4,0,0,1,0,15,7,5,54,2,2,2,2,36.6,456,-4,0.3
フッカツノノロシ,6,85.9,6,9,4,516,0,1,0,0,6,54.0,0,0,0,0,0,0,1,0,0,0,9,1,1800,115.9,0,1,0,0,12,4,6,56,7,9,8,9,37.8,516,-2,1.6,0,0,0,0,0,0,1,0,0,0,6,1,1800,116.1,1,0,0,0,10,10,6,54,9,10,10,9,38.9,518,-2,1.7,0,0,0,0,0,0,1,0,0,0,9,1,1800,115.6,1,0,0,0,14,10,6,56,13,13,12,12,38.6,520,+4,2.8,0,0,0,0,0,0,1,0,0,0,6,1,1900,121.6,1,0,0,0,12,7,6,54,8,7,7,7,37.7,516,+2,0.9,0,0,0,0,0,0,1,0,0,0,6,1,1900,122.4,1,0,0,0,12,12,6,54,7,5,7,7,38.6,514,+6,1.1
ダイヤクリーガー,9,59.2,7,10,2,526,-4,1,0,0,4,54.0,0,0,0,0,1,0,0,0,0,0,7,1,1600,100.1,1,0,0,0,15,4,4,54,2,2,0,0,38.0,530,+18,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,1,1700,106.0,0,0,0,1,14,6,4,54,11,10,11,12,38.6,512,+1,2.1,0,0,0,0,0,0,0,0,0,0,1,1,1800,116.5,1,0,0,0,12,5,4,56,2,2,1,1,38.7,511,+5,-0.4,0,0,0,0,1,0,0,0,0,0,9,1,2100,136.5,0,1,0,0,16,3,4,56,5,4,8,12,39.5,506,+2,2.3
