馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
トップギア,10,229.1,1,1,1,462,+10,0,4,57.0,1,10,1,1000,59.9,0,12,2,4,57,10,12,0,0,35.5,452,+10,1.3,4,15,0,1600,96.5,0,16,12,4,57,13,16,0,0,34.0,442,0,1.3,5,15,1,1600,98.9,2,15,1,4,57,8,7,0,0,39.0,442,+4,3.6,3,10,1,1700,109.5,0,13,9,4,54,8,10,11,12,39.3,438,-6,2.3,6,16,1,1200,74.2,0,16,15,4,57,13,15,0,0,37.2,444,+2,2.0
サンウェーコ,11,194.4,2,2,1,490,+14,0,3,54.0,1,7,1,1700,107.8,0,14,9,3,54,8,7,12,7,38.9,476,-13,2.3,-1,7,1,1600,105.4,2,14,11,3,53,11,11,11,10,40.7,489,+7,1.5,5,10,1,1600,100.0,0,16,14,3,54,4,4,0,0,38.5,482,+6,1.2,5,11,1,1400,86.2,1,16,2,3,54,13,12,0,0,37.2,476,0,1.6,-1,1,1,1400,89.5,0,12,2,3,56,11,11,8,1,38.8,476,-14,-0.2
バンクショット,8,2.7,3,3,4,468,+10,0,3,51.0,2,1,1,1700,106.5,1,9,4,3,53,1,1,1,1,39.7,458,-4,-1.0,2,2,1,1700,106.8,1,14,1,3,56,1,1,1,1,39.1,462,+2,0.7,3,2,1,1700,108.2,0,15,14,3,54,2,2,1,1,38.9,460,-10,0.2,9,6,0,1600,97.6,1,16,7,3,56,2,2,0,0,35.7,470,-2,0.7,9,16,0,1800,111.4,0,18,6,3,55,3,4,0,0,39.0,472,+6,3.4
エイカイキング,12,26.8,3,4,17,480,0,0,4,57.0,3,11,1,1700,108.2,2,14,14,4,54,5,8,7,8,40.7,480,0,2.3,7,10,1,1900,122.0,0,16,12,4,56,4,4,5,4,39.4,480,+8,1.0,8,1,1,1800,116.4,2,15,12,4,56,7,9,2,2,39.2,472,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ヴィーグリーズ,1,90.7,4,5,10,468,-2,0,5,57.0,5,10,1,1600,99.0,0,16,5,5,55,12,11,0,0,37.8,470,0,1.0,5,11,1,1600,97.6,2,15,5,5,55,6,6,0,0,37.9,470,+2,2.3,6,7,1,1800,116.0,0,11,3,5,55,6,6,7,8,38.3,468,-2,1.8,6,10,1,1800,117.3,0,15,15,5,55,14,14,15,13,39.5,470,-2,1.4,6,10,1,1800,116.2,0,14,13,5,55,8,10,13,13,38.8,472,0,1.5
ヤンチャヒメ,4,13.1,4,6,12,484,-14,1,3,52.0,8,1,1,1800,114.8,0,16,1,3,54,4,4,3,3,39.2,498,+4,-0.1,8,4,1,1900,122.4,0,10,5,3,54,3,3,4,4,40.5,494,0,0.3,7,5,1,1800,118.6,0,15,1,3,54,9,9,12,10,39.0,494,+2,1.5,9,7,1,1800,118.4,0,12,4,3,54,7,8,7,8,37.7,492,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ブロッコリー,5,3.9,5,7,1,480,+4,0,4,57.0,1,2,1,1700,106.1,0,14,5,4,57,4,4,5,2,38.0,476,-6,0.6,-1,1,1,1600,103.9,2,14,5,4,56,7,8,8,4,40.4,482,-1,-0.2,-1,1,1,1600,103.0,3,16,13,4,56,6,4,3,3,40.3,483,-1,-1.2,-1,1,1,1400,88.7,2,14,13,4,56,3,3,2,0,38.1,484,-3,-0.2,-1,1,1,1400,88.1,0,15,7,4,56,1,1,1,0,39.0,487,+13,-1.5
ブラックアウト,9,16.7,5,8,8,476,0,0,3,54.0,5,6,1,1400,84.9,3,15,15,3,51,12,13,0,0,36.8,476,+4,0.8,5,12,1,1400,86.3,1,16,9,3,56,4,4,0,0,38.5,472,+2,1.7,6,1,1,1200,72.7,1,16,9,3,56,5,4,0,0,38.5,470,-4,0.0,6,8,1,1200,73.9,0,15,12,3,55,2,2,0,0,39.4,474,+4,0.5,6,2,1,1200,72.8,0,16,14,3,54,2,2,0,0,38.0,470,+2,1.2
クリノカポネ,2,40.8,6,9,1,438,+2,2,4,57.0,1,9,1,1700,108.0,0,14,1,4,57,4,4,5,9,39.8,436,+10,2.5,2,4,1,1700,106.9,1,14,10,4,57,8,8,7,6,38.6,426,-10,0.6,9,8,1,2000,128.0,0,14,14,4,57,11,9,8,7,38.6,436,-2,0.6,8,7,1,1800,113.4,0,16,13,4,57,12,12,11,11,37.9,438,-10,0.6,8,10,1,1900,123.1,0,16,16,4,56,15,13,15,14,37.2,448,+2,1.3
ゴルディアス,14,339.4,6,10,4,436,-14,0,3,54.0,-1,8,1,1400,90.9,2,10,1,3,53,6,6,7,8,40.7,450,-7,2.2,-1,11,1,1400,93.7,0,12,8,3,55,10,10,8,11,41.1,457,+7,2.8,-1,9,1,1400,93.7,0,12,7,3,56,12,12,12,10,40.8,450,-6,2.6,-1,1,1,1400,93.1,1,9,7,3,55,5,5,1,1,41.5,456,+1,0.0,-1,1,1,1400,92.0,0,10,4,3,55,1,1,1,1,39.6,455,+5,-0.5
ボルンカズマ,7,11.9,7,11,2,496,+8,0,3,53.0,1,6,1,1700,106.6,0,12,11,3,53,4,5,2,5,39.0,488,-6,2.1,2,1,1,1700,106.3,1,11,9,3,55,1,1,1,1,38.5,494,-2,-0.6,2,6,1,1700,107.5,2,13,12,3,55,11,10,8,8,38.2,496,0,1.2,4,6,1,1800,116.2,0,10,6,3,55,9,10,8,8,39.4,496,-4,2.5,3,9,1,1700,110.3,0,15,2,3,55,5,5,6,9,39.8,500,+18,1.1
ジャックナイフ,3,59.5,7,12,1,456,-6,0,5,57.0,1,6,1,1700,107.8,0,14,10,5,57,9,10,9,9,39.2,462,-2,2.3,7,8,1,1400,86.4,0,16,14,5,54,6,4,0,0,39.4,464,-4,0.7,7,8,1,1400,86.1,0,16,9,5,57,13,13,0,0,37.7,468,+2,1.0,8,12,1,1400,86.0,0,16,12,5,57,11,10,0,0,37.3,466,+2,0.8,-1,1,1,1400,91.0,0,11,1,5,56,7,7,6,5,39.1,464,-6,-0.2
グトルフォス,6,3.2,8,13,6,510,+2,0,3,54.0,7,8,1,1800,113.0,2,16,12,3,54,7,6,5,5,38.1,508,-6,0.8,8,7,1,1800,113.5,0,16,7,3,56,13,13,8,8,37.6,514,+8,2.1,4,2,1,1800,113.7,0,13,1,3,56,10,9,4,4,38.5,506,0,0.1,10,2,1,1700,106.0,1,16,6,3,56,15,13,8,8,37.4,506,-6,0.1,5,6,1,1600,99.8,0,14,3,3,56,12,12,0,0,37.0,512,+2,0.4
サイモンルチアーノ,13,359.5,8,14,2,500,+8,0,4,57.0,1,6,0,1800,109.9,0,7,3,4,57,6,6,6,7,36.3,492,+6,1.5,5,14,1,1600,101.4,3,14,8,4,54,6,6,0,0,40.4,486,-18,4.1,-1,1,1,1400,92.0,3,10,8,4,56,2,1,2,0,39.7,504,+1,-0.2,-1,3,1,1400,92.7,0,10,7,4,56,2,2,2,0,39.4,503,-5,1.5,-1,4,1,1600,107.7,2,10,6,4,56,3,3,3,0,42.8,508,0,2.9
