馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
フォリオール,2,11.9,1,1,3,528,-2,1,0,0,3,53.0,0,0,0,0,0,0,1,0,0,0,3,1,1200,72.1,0,0,1,0,16,10,3,53,6,6,0,0,36.9,530,+6,0.7,0,0,0,0,0,0,1,0,0,0,4,1,1400,84.7,0,0,1,0,16,14,3,56,3,3,0,0,37.6,524,-6,0.9,0,0,0,0,0,0,0,1,0,0,3,1,1400,86.3,1,0,0,0,16,15,3,56,2,2,0,0,38.9,530,+2,0.8,0,0,0,0,0,0,0,1,0,0,2,1,1400,85.9,1,0,0,0,16,3,3,56,1,1,0,0,38.1,528,-2,0.1,0,0,0,0,0,0,0,0,1,0,2,1,1400,86.3,0,1,0,0,16,1,3,56,4,3,0,0,38.9,530,+4,0.2
ヴェイパライズ,8,280.6,1,2,11,450,+2,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,15,1,1800,118.4,1,0,0,0,16,14,3,56,6,8,11,12,41.6,448,+4,3.6,0,0,0,1,0,0,0,0,0,0,11,1,1800,117.4,1,0,0,0,14,9,3,55,3,3,3,5,41.5,444,-8,2.9,0,0,0,0,0,0,0,0,1,0,5,1,1800,116.8,1,0,0,0,16,2,3,56,5,5,5,5,39.5,452,0,1.4,0,0,0,0,0,0,0,0,1,0,6,1,1800,117.8,0,1,0,0,10,4,3,55,6,6,6,7,39.4,452,0,2.9,0,0,0,0,0,0,0,0,1,0,4,1,1800,115.8,0,1,0,0,15,8,3,55,3,3,3,3,38.3,452,-2,0.4
エイシンボールディ,7,3.6,2,3,2,436,0,1,0,0,3,56.0,0,0,0,0,0,0,1,0,0,0,2,1,1800,113.2,0,1,0,0,15,13,3,55,5,6,4,4,38.1,436,-2,0.2,0,0,0,0,0,0,1,0,0,0,2,1,1800,113.1,0,0,1,0,16,3,3,55,4,4,5,4,37.6,438,+2,0.2,0,0,0,0,0,0,0,0,1,0,3,1,1800,114.5,0,1,0,0,13,4,3,55,3,2,2,2,40.2,436,0,0.1,0,0,0,0,0,0,0,1,0,0,9,0,2400,148.5,1,0,0,0,14,3,3,55,6,6,10,10,35.4,436,0,1.5,0,0,0,0,0,0,1,0,0,0,7,0,2000,123.9,1,0,0,0,14,12,3,55,9,10,9,8,36.2,436,+6,0.9
メテオスウォーム,15,8.7,2,4,1,488,0,1,0,0,3,53.0,0,0,0,0,0,0,0,0,0,1,3,1,1700,107.5,1,0,0,0,16,15,3,56,2,2,2,2,38.7,488,+6,0.0,0,0,0,0,0,0,0,0,1,0,8,1,2000,130.1,1,0,0,0,14,2,3,56,3,3,5,4,40.1,482,0,1.1,0,0,0,0,0,0,0,1,0,0,4,0,2000,121.4,1,0,0,0,15,1,3,56,1,1,1,1,37.0,482,-6,0.8,0,0,0,1,0,0,0,0,0,0,8,0,2000,122.9,1,0,0,0,14,9,3,56,2,2,2,2,36.9,488,+6,1.2,0,0,0,0,0,0,0,0,0,1,6,0,2000,122.2,1,0,0,0,18,5,3,55,6,6,8,9,36.7,482,0,1.3
スーパーアロイ,5,4.3,3,5,2,492,0,1,0,0,3,56.0,0,0,0,0,0,0,1,0,0,0,4,1,1800,113.3,0,1,0,0,15,14,3,56,3,3,3,2,38.4,492,-4,0.3,0,0,0,0,0,0,1,0,0,0,4,1,1900,120.7,0,0,1,0,15,13,3,56,5,5,2,3,38.7,496,-4,1.8,0,0,0,0,0,0,0,1,0,0,2,1,1800,115.0,1,0,0,0,16,10,3,55,4,4,2,2,38.1,500,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
タイセイスキャット,6,22.6,3,6,1,454,+12,1,0,0,3,56.0,0,0,0,0,0,0,0,0,0,1,3,1,1700,107.6,1,0,0,0,16,12,3,56,6,7,5,2,38.6,442,-2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,1,1900,124.4,1,0,0,0,16,8,3,56,8,7,8,9,39.4,444,-8,1.9,0,0,0,0,0,0,1,0,0,0,4,1,1800,115.9,0,1,0,0,12,7,3,56,4,4,3,3,38.3,452,-8,0.3,0,0,0,0,0,0,0,0,0,1,8,1,1700,110.0,1,0,0,0,16,9,3,56,9,8,7,9,39.2,460,+12,1.8
スペースコロニー,3,19.5,4,7,2,456,0,1,0,0,3,56.0,0,0,0,0,0,0,1,0,0,0,5,1,1800,113.9,0,1,0,0,15,8,3,56,1,1,1,1,40.2,456,+2,0.9,0,0,0,0,0,0,0,0,0,0,3,1,1400,86.1,0,0,1,0,10,7,3,56,1,1,1,0,38.5,454,+4,0.5,0,0,0,0,0,0,0,1,0,0,4,1,1800,114.8,1,0,0,0,13,12,3,56,1,1,1,1,39.9,450,+8,0.7,0,0,0,1,0,0,0,0,0,0,4,1,1800,114.8,1,0,0,0,10,3,3,56,1,1,1,1,39.4,442,-2,1.1,0,0,0,0,0,0,0,1,0,0,5,1,1800,115.6,1,0,0,0,16,1,3,56,1,1,1,1,39.5,444,0,0.7
セデックカズマ,11,23.1,4,8,3,482,+10,1,0,0,3,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1400,84.7,0,0,1,0,16,2,3,56,9,8,0,0,36.8,472,-6,0.9,0,0,0,0,0,0,0,1,0,0,5,1,1200,73.6,1,0,0,0,16,15,3,56,7,7,0,0,37.5,478,-2,1.3,0,0,0,0,0,0,0,0,1,0,3,1,1200,74.0,1,0,0,0,16,16,3,56,7,6,0,0,37.2,480,+2,0.1,0,0,0,0,0,0,0,0,1,0,4,1,1200,73.5,0,1,0,0,16,10,3,56,5,5,0,0,37.5,478,0,0.4
リーガルマインド,10,89.2,5,9,15,460,-10,1,0,0,3,55.0,0,0,0,0,0,0,0,1,0,0,11,1,1900,123.9,1,0,0,0,16,15,3,56,5,6,9,8,39.9,470,+2,1.6,0,0,0,0,0,0,0,0,1,0,4,1,1800,117.5,0,1,0,0,15,1,3,56,3,4,4,4,40.0,468,+14,0.9,1,0,0,0,0,0,0,0,0,0,8,0,1500,95.9,1,0,0,0,8,8,3,54,7,8,8,0,37.7,454,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アラタマピサ,16,314.8,5,10,8,440,-10,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,10,1,1400,87.6,0,1,0,0,16,13,3,56,13,13,0,0,39.3,450,-4,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,1800,109.6,1,0,0,0,16,6,3,56,9,9,11,8,37.1,454,-8,1.2,0,0,0,0,0,0,0,0,0,1,5,0,1800,113.4,0,1,0,0,13,9,3,56,7,7,5,5,35.3,462,-2,0.8,0,0,0,0,0,0,1,0,0,0,9,0,2000,124.6,1,0,0,0,18,13,3,56,13,13,12,10,35.3,464,0,1.4
