馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ボルンタード,3,10.6,1,1,3,460,-4,0,3,56.0,5,5,1,1400,1:27.7,0,16,5,5,53,2,2,0,0,40.1,464,-2,2.2,3,6,1,1150,1:11.3,0,16,10,7,53,2,2,0,0,38.4,466,-2,1.2,6,13,1,1200,1:14.5,0,16,7,6,56,1,2,0,0,40.1,468,+4,1.6,6,4,1,1200,1:13.2,1,16,2,7,55,5,4,0,0,38.7,464,+8,1.0,9,4,1,1400,1:26.8,0,13,11,8,52,4,5,0,0,38.9,456,-2,0.6
ホシフルドヒョウ,2,7.5,1,2,5,488,+2,0,3,56.0,5,8,1,1400,1:27.3,0,16,9,9,55,2,2,0,0,38.9,486,-2,1.2,3,9,1,1700,1:50.3,2,15,2,11,55,1,1,2,3,42.5,488,-6,3.2,5,14,1,1400,1:30.7,0,16,4,7,55,5,5,0,0,41.4,494,+4,3.8,6,13,0,1800,1:51.9,2,14,3,11,54,1,1,1,1,37.9,490,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
リゼ,4,3.5,2,3,5,440,-2,1,3,54.0,4,7,1,1200,1:14.0,0,15,4,4,51,3,5,0,0,38.3,442,-4,1.8,5,14,1,1300,1:24.5,0,16,12,2,54,9,9,0,0,40.5,446,+2,4.0,6,2,1,1200,1:13.5,0,16,16,3,52,2,2,0,0,39.0,444,-4,0.0,6,2,1,1200,1:13.0,0,16,14,11,52,3,3,0,0,38.3,448,+10,0.1,6,4,1,1200,1:13.9,0,16,5,11,54,9,6,0,0,39.2,438,-2,1.6
タイセイアルディ,16,21.1,2,4,9,454,+13,1,3,54.0,-1,5,1,1200,1:16.1,0,8,5,3,54,8,7,0,0,39.5,441,-7,1.8,6,8,1,1200,1:15.0,0,16,10,6,52,4,4,0,0,40.2,448,-4,1.4,5,7,1,1300,1:21.9,2,16,13,7,54,3,3,0,0,38.3,452,-2,1.3,6,4,1,1200,1:14.4,0,16,2,7,54,6,6,0,0,39.1,454,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エイカイリバティ,15,84.1,3,5,13,418,+5,0,3,53.0,-1,9,1,1400,1:30.9,0,12,1,7,56,10,10,11,10,37.7,413,-3,1.6,5,15,1,1600,1:43.9,1,16,5,13,56,10,9,0,0,40.7,416,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ハルワタート,5,7.3,3,6,1,464,-14,1,3,54.0,5,9,1,1400,1:26.9,3,14,6,3,54,3,2,0,0,40.0,478,-4,1.5,3,13,0,1800,1:51.4,0,16,15,4,51,3,4,5,6,37.5,482,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
セドゥ,9,59.7,4,7,17,440,+6,1,3,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,1,1200,1:16.1,0,16,15,13,52,5,5,0,0,39.4,434,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
マリノオークション,1,27.5,4,8,11,480,-4,1,3,53.0,6,14,1,1800,2:01.0,0,15,11,11,54,2,2,2,3,42.7,484,+2,4.5,6,12,1,1800,1:59.6,0,15,2,9,53,1,1,1,1,42.5,482,0,2.3,6,6,1,1800,1:58.5,1,16,11,9,53,3,3,3,2,40.9,482,+2,1.1,5,11,1,2100,2:20.8,0,15,14,6,53,4,5,5,5,41.8,480,0,3.7,6,13,0,2000,2:05.2,0,16,5,12,54,5,5,6,9,38.0,480,+4,2.7
マリノリヴィエール,8,9.1,5,9,2,466,+2,1,3,54.0,5,7,1,1300,1:19.1,2,16,12,11,53,5,5,0,0,36.8,464,+6,0.8,4,12,1,1200,1:15.5,0,15,11,5,54,8,10,0,0,39.2,458,-2,2.4,6,3,1,1200,1:12.9,1,16,11,11,54,6,5,0,0,37.3,460,+4,0.2,6,13,1,1200,1:14.9,0,16,3,12,54,15,15,0,0,38.0,456,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
オールドロマン,7,38.9,5,10,7,434,-8,1,3,54.0,5,12,1,1400,1:27.1,3,16,3,11,54,11,8,0,0,38.4,442,0,2.5,6,6,1,1200,1:13.6,0,16,3,14,54,11,10,0,0,38.1,442,+4,1.1,6,8,1,1200,1:15.0,0,16,2,14,54,13,13,0,0,38.3,438,+4,2.3,7,15,1,1200,1:17.6,0,16,11,9,54,4,7,0,0,41.5,434,-12,4.1,6,7,1,1200,1:14.6,0,16,8,13,53,3,3,0,0,40.0,446,+4,2.1
