馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
アビエルト,4,6.2,1,1,2,470,-8,0,2,52.0,9,4,1,1200,0,1,8,6,2,51,2,2,0,0,38.2,478,+8,1.7,10,3,0,1200,0,2,13,6,2,51,2,1,0,0,37.8,470,+4,0.9,3,5,0,1800,0,0,10,4,2,54,10,9,8,8,36.0,466,-8,0.9,2,6,0,1200,0,1,10,8,2,54,10,10,0,0,35.1,474,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
キリシマコテツ,16,384.4,1,2,8,422,0,0,2,52.0,10,13,0,1200,0,0,16,14,2,54,7,8,0,0,38.9,422,+8,3.6,10,16,0,1200,0,0,18,18,2,54,16,15,0,0,37.8,414,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
パトローナム,11,62.9,2,3,11,436,+12,0,2,55.0,2,6,0,1200,0,0,6,1,2,53,1,2,0,0,39.4,424,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エスケイサムソン,12,288.0,2,4,10,440,-2,0,2,55.0,3,16,1,1150,0,1,16,7,2,54,16,16,0,0,39.8,442,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
パスカル,8,17.6,3,5,5,408,-4,1,2,53.0,4,4,0,1000,0,1,14,10,2,53,0,0,0,0,34.9,412,0,0.4,4,9,0,1400,0,0,18,7,2,53,4,3,0,0,37.5,412,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ユアオーダー,15,265.8,3,6,2,454,+2,1,2,54.0,6,15,0,1200,0,0,15,9,2,54,14,15,0,0,36.6,452,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サノチナ,14,17.5,4,7,2,400,-2,1,2,51.0,6,12,0,1200,0,0,16,2,2,54,4,3,0,0,36.2,402,+2,1.4,4,11,1,1200,0,1,15,7,2,54,5,7,0,0,40.5,400,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
マイファンキー,9,9.4,4,8,3,450,0,1,2,51.0,9,11,0,1600,0,0,12,3,2,54,2,2,0,0,36.1,450,-4,2.3,10,8,0,1200,0,0,15,12,2,54,4,2,0,0,36.0,454,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アスピラシオン,10,100.5,5,9,3,366,-6,1,2,51.0,6,14,0,1200,0,0,16,2,2,51,6,6,0,0,36.0,372,+4,2.0,4,12,0,1200,0,0,16,7,2,51,6,6,0,0,36.1,368,+8,0.8,3,8,0,1200,0,1,16,5,2,51,1,1,0,0,38.1,360,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
リーディングレディ,5,19.9,5,10,2,446,+8,1,2,54.0,9,7,0,1200,0,0,9,8,2,54,2,2,0,0,35.6,438,-6,0.7,4,10,1,1200,0,2,15,12,2,54,4,4,0,0,38.9,444,-2,1.2,4,11,0,1600,0,0,16,2,2,54,4,3,0,0,35.3,446,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
