馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
アスコットチャンプ,12,127.5,1,1,15,466,-2,2,6,57.0,6,7,0,2200,134.5,0,14,7,6,57,11,11,13,12,36.4,468,0,1.5,3,16,0,1800,111.0,0,16,7,6,57,9,9,13,15,37.4,468,-2,2.1,5,11,0,1800,110.1,1,12,4,6,57,2,1,1,0,37.2,470,+6,2.0,5,5,0,2400,146.1,0,15,5,6,57,3,3,3,3,36.8,464,-4,1.1,6,11,0,2500,159.4,1,14,2,6,57,1,1,5,5,39.4,468,+6,2.4
ヴァンベールシチー,7,17.5,2,2,5,422,-4,0,5,57.0,7,4,0,2200,134.3,0,15,7,5,57,12,13,12,13,34.8,426,0,0.5,3,9,0,2000,121.2,0,16,5,5,57,16,16,16,15,35.2,426,-4,1.2,6,11,0,2200,134.7,0,14,1,5,57,14,14,2,1,37.5,430,0,1.7,3,3,0,2000,122.6,0,12,11,5,57,12,12,4,3,36.3,430,+4,0.8,4,10,0,1800,110.2,1,15,1,5,57,5,5,0,0,34.3,426,-2,1.0
ワタシヲマッテル,9,64.1,2,3,4,464,+6,1,4,54.0,7,10,0,2200,135.1,0,18,12,4,51,1,1,1,1,36.8,458,-2,0.9,5,15,0,2400,148.3,0,15,4,4,53,10,10,11,11,35.5,460,+6,2.3,3,15,0,2000,121.9,0,16,11,4,53,11,11,9,12,36.5,454,-12,1.9,6,11,0,2000,121.3,0,13,3,4,52,8,8,8,8,35.1,466,+10,2.1,4,3,0,2200,134.4,1,13,11,4,52,11,11,12,11,35.4,456,0,0.1
ミッキーロイヤル,15,132.8,3,4,15,488,+2,0,5,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,0,1800,112.1,0,18,4,5,57,5,3,0,0,39.7,486,-6,5.1,9,6,0,2000,121.6,2,8,5,5,57,3,3,2,3,37.3,492,-6,1.7,10,16,0,1800,108.9,0,16,16,5,57,4,5,3,7,38.6,498,+10,2.9,5,10,0,2400,148.7,0,11,2,5,57,10,9,11,8,34.8,488,-3,1.1
ガールズバンド,11,27.7,3,5,1,474,-6,1,4,54.0,8,6,0,2000,122.8,0,16,2,4,54,8,8,13,13,35.8,480,+30,0.8,8,7,0,2200,135.8,0,12,11,4,54,6,7,4,4,35.0,450,-4,0.8,9,6,0,1800,108.1,0,10,1,4,54,1,1,0,0,35.8,454,+4,1.1,6,5,0,1800,110.4,0,14,2,4,54,4,4,4,3,35.8,450,-6,0.6,8,1,0,2000,122.8,0,6,1,4,54,1,1,1,1,35.2,456,+4,0.0
ベルウッドミライ,14,148.5,4,6,1,474,-8,0,5,57.0,6,14,0,2000,122.4,0,16,11,5,57,15,15,11,11,35.1,482,+12,1.1,4,8,0,2200,137.6,0,9,8,5,57,3,3,3,3,35.7,470,+12,1.2,5,7,0,2000,121.1,0,15,11,5,57,9,10,10,0,33.8,458,-6,0.4,3,8,1,1700,108.6,0,15,12,5,57,7,6,4,4,39.2,464,0,1.0,5,10,1,1300,80.7,0,16,1,5,54,8,8,0,0,37.6,464,-2,1.7
コールストーム,8,20.8,4,7,5,506,+2,0,5,57.0,7,11,0,2200,135.2,0,15,11,5,57,1,1,1,1,36.5,504,+6,1.4,7,4,0,2200,135.1,1,12,5,5,57,1,1,1,1,36.8,498,0,0.7,9,8,0,2000,120.7,0,11,11,5,57,2,2,2,2,36.6,498,-2,1.5,5,10,0,2400,144.4,0,14,5,5,57,1,1,1,1,36.8,500,+2,1.5,8,12,0,2400,154.0,1,12,2,5,56,3,3,3,6,40.7,498,0,3.9
ピスカデーラ,13,19.8,5,8,10,464,0,1,5,55.0,3,5,0,2000,119.8,0,11,9,5,54,5,5,2,3,36.7,464,-6,1.2,4,2,0,2200,133.4,0,12,2,5,55,3,3,3,2,35.1,470,+4,0.0,1,11,0,2000,124.3,1,13,4,5,55,4,3,3,7,37.9,466,-2,2.0,1,8,0,1800,110.2,0,12,3,5,55,5,3,4,4,36.2,468,-2,1.0,2,10,0,2600,160.6,0,12,8,5,55,6,6,6,5,36.4,470,+6,1.2
エフティアテナ,6,47.1,5,9,4,442,+8,1,4,54.0,7,10,0,2000,122.9,0,18,10,4,54,7,6,6,10,35.2,434,-2,0.8,6,7,0,2000,122.0,1,16,9,4,52,16,16,16,14,33.6,436,+6,0.6,5,6,0,1800,109.3,0,12,1,4,54,2,3,3,0,34.0,430,-2,0.7,6,4,0,1800,110.0,0,14,6,4,54,2,2,2,2,35.6,432,+6,0.2,6,1,0,1800,109.2,0,16,3,4,54,2,2,2,2,35.8,426,+2,0.0
ニッポンテイオー,4,5.4,6,10,3,452,0,0,4,56.0,9,5,0,2600,161.6,1,17,3,4,55,5,5,7,13,36.0,452,-4,0.5,7,4,0,2200,133.8,0,18,11,4,55,9,10,7,7,34.8,456,-8,0.2,9,11,0,2600,164.2,2,14,13,4,54,12,11,12,7,37.1,464,-6,1.6,10,3,0,2600,159.3,0,16,16,4,54,11,11,8,2,36.6,470,+6,0.6,9,6,0,2200,135.0,1,10,8,4,53,8,7,9,8,37.3,464,+6,0.8
アドマイヤデジタル,2,8.3,6,11,9,440,-6,0,4,56.0,8,8,0,2400,148.9,0,10,9,4,55,5,5,6,6,35.2,446,-12,0.8,8,4,0,2200,135.2,0,11,9,4,54,6,6,7,6,35.3,458,+12,0.4,7,1,0,2000,121.6,0,18,9,4,56,11,11,4,3,35.0,446,-4,-0.4,9,2,0,1800,108.7,1,18,8,4,56,8,6,0,0,35.9,450,+4,0.2,9,2,0,2000,122.6,0,11,5,4,56,6,6,6,5,34.4,446,-6,0.5
ナムラドノヴァン,1,3.7,7,12,5,484,+2,0,4,56.0,7,2,0,2200,133.9,0,15,10,4,55,7,7,5,7,34.8,482,-2,0.1,4,2,0,2200,136.0,1,13,11,4,54,12,12,9,6,35.9,484,+18,0.1,7,9,0,2200,134.1,0,14,7,4,54,10,10,10,10,37.0,466,-2,2.2,7,1,0,2200,132.4,0,18,16,4,56,10,10,10,8,35.3,468,-8,0.0,4,9,0,2400,150.3,0,13,3,4,56,2,2,5,5,38.0,476,+2,2.2
ウインイノベーター,10,45.9,7,13,4,458,+6,0,4,56.0,7,11,0,2000,122.9,0,18,13,4,56,5,6,6,6,35.4,452,+4,0.8,10,1,0,1800,108.0,0,15,9,4,56,4,4,5,6,35.5,448,+2,-0.2,7,3,0,2000,121.4,0,16,16,4,55,3,3,4,5,35.9,446,+2,0.6,7,2,0,2000,121.2,0,18,10,4,56,5,5,5,4,35.0,444,-10,0.0,9,13,1,1800,118.2,1,16,9,4,56,3,4,3,9,42.0,454,+2,3.5
バイマイサイド,3,9.7,8,14,12,466,-10,0,4,56.0,4,6,0,2400,147.2,1,12,6,4,54,10,10,9,8,35.1,476,-4,0.3,10,1,0,2000,119.5,0,15,9,4,56,5,6,6,5,34.8,480,+8,-0.3,8,5,0,2400,146.7,0,16,15,4,56,2,2,3,3,36.1,472,+4,0.4,4,2,0,2200,135.5,0,13,5,4,55,3,3,2,2,37.2,468,0,0.2,9,2,0,1800,108.1,0,15,1,4,56,7,7,0,0,33.7,468,-8,0.2
