馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
シゲルアコヤガイ,12,229.1,1,1,2,422,0,1,3,53.0,6,13,1,1200,73.0,0,16,14,3,54,14,14,0,0,37.6,422,-4,1.7,5,12,1,1400,89.0,0,15,4,3,54,12,12,0,0,39.0,426,-4,2.5,6,1,1,1200,73.5,0,16,12,3,53,8,6,0,0,38.3,430,0,0.0,6,4,1,1200,73.0,0,16,13,3,53,13,12,0,0,37.6,430,0,1.4,6,4,1,1200,73.8,0,16,15,3,54,12,6,0,0,38.6,430,-12,1.3
タイセイレオーネ,11,268.2,2,2,4,466,-8,0,3,56.0,9,10,1,1800,115.6,1,13,14,3,56,7,7,4,4,38.3,474,-5,1.7,-1,1,1,1500,97.6,0,14,4,3,56,4,2,2,1,40.5,479,+7,-0.5,8,8,1,1400,87.7,1,16,6,3,56,10,10,0,0,38.5,472,0,1.1,7,7,1,1400,88.0,1,16,13,3,55,12,11,0,0,38.5,472,+4,1.1,8,5,1,1400,87.2,0,16,3,3,55,15,13,0,0,37.7,468,+2,1.5
グラスミルキー,3,30.9,3,3,9,494,-4,1,3,54.0,5,6,1,1600,99.4,0,14,10,3,54,10,11,0,0,38.3,498,+6,0.9,7,1,1,1800,117.5,0,12,7,3,54,3,3,2,3,39.8,492,0,-0.2,6,2,1,1800,116.1,0,16,7,3,53,10,10,10,8,39.5,492,+12,0.6,5,9,1,1400,88.8,1,16,9,3,54,12,13,0,0,38.3,480,-2,2.2,5,6,1,1600,100.5,2,11,3,3,54,7,7,0,0,39.5,482,+4,0.8
エルピド,9,186.9,4,4,2,460,-4,0,3,56.0,6,10,1,1200,72.5,0,16,7,3,56,11,9,0,0,37.5,464,-8,1.2,6,11,1,1200,72.7,0,16,13,3,56,14,14,0,0,37.7,472,+14,1.0,6,13,1,1200,73.0,0,16,8,3,55,12,11,0,0,38.4,458,+8,1.4,5,1,1,1300,78.7,2,16,5,3,55,3,3,0,0,36.6,450,+6,0.0,2,5,1,1000,60.6,1,12,8,3,54,5,4,0,0,36.7,444,0,1.3
ハナブショウ,13,108.0,4,5,18,440,-2,1,3,54.0,6,14,0,1200,72.5,0,15,1,3,54,5,10,0,0,38.7,442,-4,3.3,3,16,0,1200,73.3,0,16,12,3,54,2,2,0,0,39.2,446,+18,2.8,3,1,0,1200,70.2,0,12,1,3,54,1,1,0,0,35.7,428,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シュバルツバルト,10,123.9,5,6,1,494,+2,0,3,56.0,6,10,1,1800,116.3,0,14,5,3,56,7,7,8,9,39.7,492,-4,1.4,6,11,1,1800,116.8,0,16,13,3,56,10,10,8,8,40.9,496,-4,2.5,6,1,1,1800,115.9,0,16,5,3,55,8,9,5,4,39.9,500,+12,-0.2,6,9,0,1800,111.4,2,14,5,3,54,14,14,10,12,36.2,488,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スパンキーワールド,8,22.5,5,7,2,504,-10,0,3,56.0,9,7,1,1800,115.7,0,9,2,3,56,3,3,5,8,38.6,514,+2,2.2,9,1,1,1800,114.7,0,11,1,3,55,3,3,4,4,38.6,512,-4,-0.6,9,3,1,1800,116.3,0,10,10,3,55,6,6,5,4,38.7,516,+8,0.8,8,2,1,1800,114.9,0,11,11,3,55,3,3,5,5,38.5,508,+4,0.4,8,9,0,1600,96.1,0,17,1,3,55,9,7,0,0,37.1,504,0,1.8
ノヴェッラ,5,29.6,6,8,9,470,-8,1,3,54.0,10,1,1,1700,109.1,1,10,2,3,54,2,2,2,2,38.7,478,0,0.0,8,2,1,1400,86.9,0,16,11,3,54,3,3,0,0,38.8,478,+4,1.3,5,2,1,1600,100.6,0,11,7,3,54,3,3,0,0,38.1,474,0,0.0,9,3,1,1800,114.6,3,12,2,3,54,2,1,2,1,38.1,474,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
オーヴェルニュ,7,52.2,6,9,2,438,-10,0,3,56.0,9,11,1,1200,74.1,1,16,7,3,56,11,13,0,0,38.1,448,+6,1.8,6,6,1,1200,71.7,0,16,10,3,55,9,9,0,0,37.3,442,-2,0.9,9,1,1,1200,73.0,0,10,1,3,55,3,2,0,0,37.1,444,-2,0.0,8,2,1,1200,72.6,0,16,14,3,55,2,2,0,0,37.1,446,+2,0.0,9,4,0,1400,82.8,2,11,5,3,54,1,1,0,0,36.1,444,-4,0.7
ラージヒル,2,14.0,7,10,1,470,+6,0,3,56.0,3,6,0,2000,120.5,0,11,1,3,56,1,1,2,3,36.8,464,-8,0.5,5,9,0,2400,147.2,0,10,9,3,56,3,3,3,2,35.0,472,-8,1.3,6,3,0,2000,122.6,0,12,7,3,56,1,1,1,1,35.4,480,+2,0.2,6,1,0,2000,122.0,2,17,13,3,54,2,2,2,2,36.4,478,+4,-0.1,6,2,0,1800,110.2,1,10,9,3,54,2,3,2,3,35.4,474,0,0.1
