馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
アルチレイロ,5,24.2,1,1,9,458,+2,2,5,57.0,5,10,1,1600,0,0,16,9,5,57,2,1,0,0,39.4,456,+4,1.6,5,13,1,1300,0,0,16,5,5,57,1,1,0,0,38.5,452,-2,1.7,5,4,1,1400,0,2,14,6,5,57,1,1,0,0,37.1,454,+6,0.3,4,12,0,1400,0,0,17,11,5,57,3,3,0,0,35.8,448,0,1.1,5,16,0,1600,0,0,18,2,5,57,3,4,0,0,36.2,448,0,1.6
ココロノイコロ,2,11.9,1,2,4,450,-4,0,4,56.0,6,6,1,1200,0,0,16,9,4,56,2,3,0,0,38.1,454,+8,1.5,7,5,1,1400,0,0,16,16,4,56,3,3,0,0,37.9,446,+6,0.5,3,10,1,1150,0,0,16,4,4,56,3,4,0,0,38.1,440,+2,0.9,5,13,1,1400,0,1,16,9,4,54,2,2,0,0,38.7,438,+8,1.4,6,11,0,1600,0,0,16,6,4,56,11,13,12,0,35.1,430,-6,1.2
ホワイトソニック,8,42.2,2,3,5,470,+4,0,5,56.0,7,6,1,1200,0,0,15,3,5,54,15,15,0,0,36.0,466,0,0.7,7,5,1,1200,0,0,16,14,5,54,13,13,0,0,36.8,466,+6,0.8,3,14,1,1700,0,0,15,15,5,57,9,10,12,14,38.9,460,+8,1.9,1,16,0,2000,0,0,16,5,5,56,10,10,13,16,38.6,452,-4,3.2,1,14,0,2000,0,1,16,3,5,56,5,5,7,13,39.0,456,+2,2.7
フクノヴァランス,15,247.9,2,4,2,474,-4,0,4,56.0,6,11,1,1200,0,0,16,11,4,56,14,14,0,0,37.5,478,-12,1.6,-1,1,1,1200,0,1,11,4,4,56,2,1,0,0,38.6,490,+2,-0.8,-1,1,1,1200,0,1,12,4,4,56,1,1,0,0,38.4,488,+22,-0.1,-1,3,1,1400,0,0,12,9,4,56,5,3,2,3,40.1,466,-4,0.8,3,15,1,1700,0,1,15,7,4,56,5,5,7,12,41.1,470,+6,3.6
サトノジェームス,12,234.0,3,5,10,470,0,0,5,55.0,5,15,1,1400,0,0,16,10,5,57,7,7,0,0,39.0,470,+8,3.2,5,8,1,1300,0,2,13,3,5,57,12,12,0,0,36.9,462,-11,2.3,-1,1,1,1400,0,0,9,3,5,56,3,3,4,2,40.5,473,0,-0.3,-1,5,1,1230,0,2,12,9,5,56,8,8,5,2,40.2,473,-3,1.0,-1,6,1,1230,0,0,12,7,5,56,6,6,5,4,40.7,476,+5,1.0
トウショウデュエル,9,57.2,3,6,1,530,-8,0,7,56.0,6,14,1,1200,0,0,16,5,7,57,12,13,0,0,38.5,538,+18,1.5,3,6,1,1150,0,0,16,13,7,57,11,10,0,0,36.2,520,0,0.4,4,3,1,1200,0,3,15,11,7,57,14,15,0,0,36.1,520,-8,1.5,4,4,1,1200,0,1,15,15,7,57,11,11,0,0,37.2,528,-4,0.7,6,7,1,1200,0,0,16,14,7,57,8,8,0,0,37.1,532,+6,1.4
レッドランサー,1,1.4,4,7,2,462,+2,0,4,56.0,8,2,1,1200,0,0,16,9,4,56,3,3,0,0,36.1,460,-4,0.9,1,1,1,1000,0,2,12,1,4,56,5,2,0,0,35.8,464,+6,-0.5,1,2,1,1000,0,3,12,1,4,56,8,6,0,0,34.4,458,-6,0.0,7,2,1,1200,0,0,16,11,4,55,4,4,0,0,37.5,464,0,0.5,7,5,1,1200,0,3,16,15,4,55,2,2,0,0,37.5,464,-2,0.2
セイウンアワード,11,57.5,4,8,5,550,+10,0,7,57.0,7,9,1,1400,0,1,16,5,7,56,11,9,0,0,38.6,540,0,1.8,5,7,1,1400,0,0,16,15,7,57,10,7,0,0,36.9,540,-4,1.2,2,9,1,1000,0,0,12,3,7,57,11,11,0,0,36.2,544,-2,1.6,5,4,1,1400,0,0,16,8,7,57,8,7,0,0,37.7,546,0,0.0,4,2,1,1200,0,0,14,6,7,57,4,4,0,0,36.7,546,0,0.3
ニシノダンテ,6,64.8,5,9,15,494,+8,0,4,53.0,8,13,1,1200,0,1,15,12,4,52,5,5,0,0,37.1,486,+4,2.2,10,10,1,1000,0,0,14,6,4,51,12,13,0,0,35.7,482,+4,1.2,9,7,1,1200,0,0,15,15,4,54,12,13,0,0,37.0,478,-4,0.9,8,9,1,1400,0,1,16,6,4,56,9,7,0,0,37.8,482,0,0.6,5,9,1,1600,0,0,14,3,4,56,5,7,0,0,38.4,482,0,2.1
ホーカスポーカス,7,11.8,5,10,3,434,+2,0,4,56.0,6,6,1,1200,0,0,16,10,4,56,8,8,0,0,38.7,432,+6,1.1,6,1,1,1200,0,0,16,5,4,56,5,3,0,0,37.2,426,-2,-0.2,1,2,0,1500,0,1,14,4,4,56,2,2,2,0,35.9,428,0,0.0,2,9,0,1200,0,1,16,7,4,56,4,4,0,0,37.0,428,0,0.8,2,3,0,1200,0,0,16,10,4,56,8,10,0,0,34.9,428,+2,0.1
スズカアカデミー,16,30.2,6,11,5,496,-4,0,5,57.0,9,10,1,1200,0,0,16,8,5,57,9,9,0,0,37.4,500,+2,2.4,9,13,1,1200,0,0,16,2,5,57,4,6,0,0,37.8,498,+6,1.5,9,12,1,1200,0,0,15,9,5,55,4,7,0,0,38.2,492,+6,1.2,9,4,1,1200,0,1,16,16,5,57,7,7,0,0,36.7,486,-8,0.2,8,10,1,1200,0,3,14,2,5,57,8,7,0,0,37.1,494,+14,1.5
ハンドリー,13,78.2,6,12,6,444,0,1,4,52.0,7,6,1,1800,0,0,10,5,4,52,7,8,9,9,39.1,444,-3,1.4,-1,7,1,1600,0,1,12,2,4,54,8,7,5,7,40.3,447,+7,1.2,5,10,1,1600,0,0,16,2,4,53,9,8,0,0,38.1,440,+6,2.3,5,10,1,1600,0,1,16,10,4,52,16,15,0,0,37.5,434,-4,1.1,5,1,1,1600,0,0,16,3,4,54,16,14,0,0,37.0,438,+2,-0.7
ヴァリーゲイト,4,14.9,7,13,4,482,0,0,5,56.0,9,11,1,1400,0,1,16,3,5,57,6,6,0,0,37.6,482,-2,1.7,7,7,1,1200,0,0,16,16,5,55,3,4,0,0,37.8,484,-2,1.0,7,4,1,1200,0,2,16,1,5,55,4,3,0,0,36.4,486,+15,0.5,-1,1,1,1400,0,1,10,7,5,55,1,1,1,0,39.2,471,+7,-0.6,9,13,1,1400,0,3,16,4,5,53,7,7,0,0,39.3,464,-6,2.1
フロースヒルデ,14,87.1,7,14,4,440,+4,1,4,51.0,6,8,1,1200,0,0,16,12,4,52,15,13,0,0,36.9,436,-22,1.6,-1,1,1,1200,0,1,10,1,4,54,4,2,0,0,37.5,458,-8,-0.9,-1,1,1,1000,0,2,12,7,4,54,5,4,0,0,36.8,466,+6,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1000,0,1,8,8,4,54,2,1,0,0,37.7,460,+40,-0.8
