馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
キモンボーイ,2,6.3,1,1,3,498,-6,0,3,53.0,9,6,1,1800,0,0,11,10,3,52,3,3,2,2,40.3,504,+10,1.6,8,2,1,1800,0,0,13,8,3,52,5,5,5,4,38.4,494,+4,0.0,8,5,1,1800,0,0,11,1,3,52,5,5,9,9,38.2,490,+6,0.7,4,6,1,1200,0,1,14,8,3,55,8,7,0,0,37.3,484,+4,1.2,8,7,1,1200,0,0,13,1,3,55,9,9,0,0,38.1,480,-2,1.5
ヒミノブルー,1,5.6,1,2,1,512,+6,0,3,56.0,9,5,1,1800,0,0,15,5,3,55,15,15,12,10,38.5,506,+10,0.7,8,6,1,1800,0,0,11,8,3,55,11,11,11,8,38.0,496,+4,0.8,8,4,1,1800,0,0,11,10,3,55,7,7,6,4,39.2,492,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
オーミサルーテ,13,319.3,2,3,3,452,+2,0,3,56.0,9,10,0,2000,0,0,11,3,3,55,11,11,10,10,38.0,450,-4,2.4,9,11,0,1600,0,0,12,3,3,55,11,10,0,0,35.1,454,-4,1.8,8,10,1,1800,0,0,13,5,3,55,12,12,12,12,41.4,458,0,5.0,8,12,0,1400,0,1,15,8,3,55,12,11,0,0,36.3,458,0,1.8,8,8,1,1400,0,1,9,9,3,54,5,7,0,0,41.7,458,-6,3.9
シックザール,14,7.5,2,4,3,486,-2,0,3,56.0,7,8,0,1400,0,0,18,4,3,55,4,4,0,0,36.4,488,-4,1.0,3,3,0,1800,0,0,16,8,3,55,2,2,2,2,35.6,492,0,0.3,8,7,0,1800,0,0,13,11,3,55,4,4,0,0,35.9,492,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スズカスパイカー,6,152.4,3,5,2,486,-2,0,3,56.0,9,17,0,1800,0,1,18,16,3,55,17,18,0,0,36.8,488,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ブルベアカーキ,11,125.3,3,6,4,542,-2,0,3,56.0,9,11,1,1800,0,0,13,1,3,55,11,10,12,11,42.2,544,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
グッドヘルスバイオ,5,5.3,4,7,9,482,+10,0,3,56.0,8,3,1,1800,0,0,11,4,3,55,3,3,4,4,38.8,472,+2,0.5,4,3,1,1800,0,1,15,6,3,53,5,5,5,5,38.3,470,+4,1.4,9,9,1,1400,0,1,12,2,3,54,6,6,0,0,40.1,466,0,1.7,9,3,1,1400,0,3,12,6,3,54,10,8,0,0,37.4,466,+10,0.5,7,7,1,1400,0,2,16,3,3,54,9,10,0,0,37.2,456,0,1.1
メイショウテッペキ,7,19.1,4,8,1,516,0,0,3,53.0,9,4,1,1800,0,0,15,12,3,53,7,6,5,5,39.6,516,+4,0.6,7,7,1,1400,0,0,16,6,3,53,12,11,0,0,39.4,512,-6,1.6,8,11,1,1800,0,0,16,4,3,55,16,16,6,8,39.4,518,-6,2.2,8,8,0,1800,0,0,8,3,3,55,2,2,0,0,37.6,524,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
デスティニープラン,12,10.2,5,9,2,456,+2,0,3,54.0,9,4,1,1800,0,1,12,12,3,53,1,1,1,1,37.3,454,0,0.2,4,13,1,1200,0,2,15,5,3,54,9,9,0,0,39.2,454,+10,3.7,9,6,1,1800,0,1,9,8,3,53,3,3,3,4,42.3,444,+6,4.1,10,13,0,1200,0,1,17,13,3,52,5,6,0,0,37.0,438,0,1.5,10,6,0,1200,0,0,10,6,3,52,6,6,0,0,36.1,438,0,0.9
トゥプエデス,4,45.6,5,10,9,442,0,0,3,56.0,8,7,0,2000,0,0,9,7,3,55,2,3,6,7,37.4,442,+2,2.3,8,4,0,2000,0,0,10,4,3,55,3,3,4,4,36.0,440,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ブレーンクロー,10,105.2,6,11,3,452,-8,0,3,56.0,7,8,1,1400,0,1,16,10,3,55,4,5,0,0,39.8,460,+8,1.3,5,3,1,1400,0,0,11,7,3,55,3,3,0,0,37.9,452,+2,2.1,5,8,1,1600,0,0,16,10,3,55,1,1,0,0,39.5,450,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ブルーノバローズ,9,3.5,6,12,3,472,-2,0,3,56.0,9,3,0,1600,0,0,14,1,3,55,3,4,0,0,34.8,474,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ズラリ,15,112.3,7,13,10,488,+10,0,3,56.0,8,11,1,1400,0,1,14,14,3,55,8,8,0,0,39.7,478,-2,3.8,8,5,1,1400,0,0,11,11,3,55,6,7,0,0,39.1,480,0,2.1,9,9,0,1600,0,2,12,2,3,54,12,12,0,0,35.0,480,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
レオビヨンド,8,13.1,7,14,7,470,+8,0,3,55.0,8,10,1,1400,0,0,16,15,3,55,2,2,0,0,40.2,462,+4,2.9,5,3,1,1600,0,0,9,1,3,55,1,1,0,0,38.6,458,-2,0.3,4,4,1,1800,0,2,10,1,3,54,7,8,7,6,38.0,460,+4,2.0,9,6,1,1800,0,3,13,10,3,53,12,12,12,11,39.1,456,-6,1.6,7,8,0,2000,0,2,10,6,3,54,10,10,9,9,36.1,462,0,2.6
チョウヤバイ,16,259.9,8,15,3,438,+10,0,3,53.0,7,15,1,1400,0,1,16,14,3,52,12,16,0,0,40.5,428,-2,3.1,8,13,1,1400,0,1,14,4,3,52,13,14,0,0,39.9,430,-2,4.7,8,10,0,1400,0,0,10,5,3,52,8,9,0,0,36.8,432,+2,1.9,9,10,0,1400,0,2,11,10,3,54,8,9,0,0,36.2,430,+4,2.3,1,3,0,1200,0,1,6,5,3,54,2,2,0,0,36.5,426,0,0.4
メイショウイフウ,2,36.7,8,16,2,510,+2,0,3,56.0,9,7,1,1800,0,1,13,4,3,55,6,6,5,6,40.1,508,-2,3.3,9,3,1,1800,0,1,9,4,3,55,8,9,3,5,39.6,510,-2,1.6,8,15,1,1800,0,0,16,10,3,52,8,10,9,14,40.1,512,+2,3.1,8,8,1,1800,0,1,13,10,3,55,3,4,3,3,38.7,510,0,1.9,8,8,1,1800,0,0,13,13,3,55,11,11,9,9,40.0,510,0,3.6
