馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
フェスタマドンナ,5,13.0,1,1,2,508,-12,1,4,55.0,9,8,0,1600,97.3,1,10,3,4,52,6,9,0,0,35.2,520,+26,1.7,8,9,0,1600,95.9,0,16,16,4,54,2,2,0,0,37.0,494,0,0.8,7,5,0,1400,81.7,0,18,9,4,53,6,5,0,0,34.7,494,+6,0.3,7,3,0,1400,80.8,0,18,12,4,54,2,4,0,0,34.4,488,-4,0.4,8,7,0,1600,95.4,0,18,17,4,53,7,6,0,0,35.7,492,-2,0.6
キンショーボヌール,18,260.8,1,2,3,486,+8,0,3,54.0,9,12,0,1800,110.4,0,13,8,3,54,11,13,0,0,35.4,478,-4,1.9,8,7,0,1800,108.1,0,7,3,3,53,5,7,0,0,35.1,482,-4,1.2,8,7,1,1800,117.4,0,7,6,3,56,3,4,4,6,40.8,486,-4,3.5,-1,1,1,1400,91.6,0,12,1,3,55,1,1,2,2,39.8,490,-6,0.0,8,13,1,1200,75.0,0,15,8,3,56,13,15,0,0,37.6,496,+4,1.9
カーサデルシエロ,2,17.7,2,3,7,434,+10,1,4,52.0,4,10,0,1600,97.4,0,11,6,4,55,6,7,0,0,33.2,424,-10,0.7,3,11,0,1200,71.1,0,16,13,4,52,13,15,0,0,35.2,434,-2,1.3,7,5,0,1400,82.7,1,18,11,4,52,12,12,0,0,34.8,436,+10,0.5,7,8,0,1400,81.1,0,18,4,4,54,5,5,0,0,34.5,426,-6,0.7,4,4,0,1400,82.6,1,18,2,4,53,5,5,0,0,36.2,432,+2,0.2
カワイアラ,3,31.5,2,4,4,454,-2,1,5,55.0,9,11,0,1200,70.2,0,16,2,5,55,13,14,0,0,34.1,456,0,0.7,10,6,0,1200,69.2,0,18,12,5,55,16,16,0,0,34.2,456,+12,0.6,7,15,1,1400,86.8,0,16,7,5,52,8,8,0,0,40.1,444,+10,2.8,8,1,1,1400,84.7,3,16,16,5,54,6,4,0,0,37.4,434,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
フィップル,17,151.4,3,5,14,454,-12,1,5,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,1,1800,117.4,0,11,4,5,55,9,10,11,11,39.8,466,-2,3.0,10,9,0,2000,125.8,2,13,8,5,52,12,12,9,9,39.0,468,-2,1.6,9,14,0,1600,96.2,0,17,8,5,55,6,6,0,0,36.6,470,+8,1.1,4,10,0,1600,96.8,2,18,12,5,55,5,4,0,0,36.2,462,+6,0.9
グランデミノル,15,70.8,3,6,4,498,+4,1,4,55.0,9,10,1,1200,73.7,0,16,7,4,54,14,12,0,0,37.0,494,+4,1.6,9,7,1,1800,116.5,0,9,2,4,55,2,3,4,8,40.6,490,-2,2.7,7,14,1,1200,74.4,0,16,1,4,55,10,12,0,0,38.4,492,-4,1.7,9,6,1,1400,85.4,1,16,5,4,55,5,5,0,0,37.7,496,0,0.5,7,6,1,1200,73.3,1,13,3,4,55,11,10,0,0,36.3,496,-4,0.6
メイショウテンモン,11,7.8,4,7,1,504,+6,0,4,57.0,9,5,0,1400,81.4,0,14,14,4,57,7,7,0,0,35.2,498,+4,0.5,9,3,0,1400,82.1,1,18,8,4,57,4,3,0,0,35.8,494,-6,0.2,8,7,1,1400,85.7,0,15,1,4,57,3,3,0,0,38.1,500,-16,1.1,8,9,1,1800,116.0,0,11,4,4,56,1,1,1,2,39.5,516,+6,1.9,7,10,1,1800,115.8,0,14,13,4,56,2,2,2,2,40.3,510,-4,3.0
ゼニステレスコープ,12,29.4,4,8,7,456,-4,0,5,55.0,4,8,0,1200,69.5,0,16,6,5,55,8,8,0,0,34.6,460,0,0.5,9,12,0,1600,96.7,0,14,13,5,57,7,6,0,0,36.2,460,+2,1.6,7,6,0,1400,81.0,0,18,14,5,57,13,12,0,0,34.0,458,+12,0.7,4,7,0,1400,82.3,0,18,14,5,57,3,2,0,0,35.6,446,+6,0.7,10,11,0,1800,107.1,0,16,9,5,56,6,6,7,9,36.6,440,-2,1.1
センティフォリア,9,166.0,5,9,2,424,-4,1,4,55.0,9,7,0,1600,97.0,1,10,5,4,53,8,8,0,0,35.0,428,-2,1.4,8,16,1,1400,88.1,0,16,2,4,55,14,15,0,0,39.2,430,-6,3.8,10,12,0,2600,166.0,0,12,11,4,54,1,1,1,4,40.0,436,-10,4.5,10,14,0,1800,109.8,0,15,13,4,54,15,15,15,15,37.5,446,-4,2.3,7,13,0,2000,122.3,0,18,3,4,54,15,16,3,3,35.6,450,-4,1.4
モズエロイコ,7,30.4,5,10,2,468,-5,0,3,54.0,-1,2,1,1800,115.1,1,9,7,3,55,1,1,1,1,39.6,473,-11,0.2,7,15,1,1400,88.9,0,16,6,3,56,6,6,0,0,42.5,484,+20,4.5,8,1,1,1200,73.1,1,14,11,3,55,8,7,0,0,36.6,464,0,-0.1,4,6,0,1400,83.9,1,13,7,3,55,4,4,0,0,36.7,464,0,1.0,8,6,0,1600,95.9,0,17,16,3,55,6,2,0,0,37.2,464,0,1.6
