馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
バナナボート,12,129.0,1,1,41,428,-2,0,5,57.0,4,10,1,1200,0,1,15,9,5,54,12,12,0,0,38.2,430,0,1.2,5,10,1,1400,0,0,16,16,5,54,2,1,0,0,38.8,430,+4,1.1,6,5,1,1200,0,0,16,2,5,54,11,11,0,0,37.5,426,+2,0.7,6,9,1,1200,0,1,16,3,5,57,8,9,0,0,37.9,424,-4,1.2,6,12,1,1200,0,1,16,12,5,54,4,4,0,0,38.9,428,-8,1.5
シーホース,14,182.8,1,2,9,434,-6,1,4,55.0,6,10,1,1800,0,0,14,8,4,54,9,9,7,6,41.3,440,+4,2.2,5,12,1,1600,0,0,16,5,4,53,3,3,0,0,38.9,436,+2,2.7,6,7,1,1800,0,0,16,7,4,52,2,2,2,4,40.1,434,0,1.7,4,12,1,1800,0,3,15,9,4,52,2,2,2,2,40.8,434,-2,2.9,3,11,1,1700,0,0,14,1,4,51,5,5,7,8,39.1,436,+10,1.6
ミッキーマンドリン,8,17.2,2,3,10,470,+8,1,4,55.0,7,11,1,1400,0,0,16,3,4,54,9,9,0,0,39.5,462,-2,2.1,6,1,1,1200,0,1,16,6,4,54,4,4,0,0,37.4,464,+2,0.0,4,2,1,1200,0,2,14,2,4,54,4,4,0,0,37.2,462,+2,0.4,4,3,1,1200,0,0,15,12,4,54,7,7,0,0,36.9,460,-2,0.4,3,6,1,1700,0,2,15,15,4,54,8,8,8,8,38.2,462,+2,1.1
ストライクショット,11,14.1,2,4,10,508,+2,1,6,55.0,7,9,1,1800,0,0,10,3,6,55,6,6,2,3,42.0,506,+6,3.1,4,7,1,1800,0,0,13,5,6,55,1,1,1,1,39.9,500,0,1.3,3,8,1,1700,0,0,14,10,6,55,1,1,2,2,41.6,500,0,1.4,5,9,1,1400,0,0,16,8,6,55,2,1,0,0,39.4,500,0,1.2,7,2,1,1800,0,0,16,2,6,55,1,1,1,1,39.4,500,0,0.0
サリネロ,1,8.6,3,5,11,522,+14,1,5,55.0,6,5,1,1200,0,0,16,7,5,55,2,2,0,0,37.7,508,+2,0.7,4,5,1,1200,0,1,15,9,5,55,2,2,0,0,38.4,506,+8,0.8,4,11,0,1000,0,0,18,15,5,55,5,0,0,0,33.3,498,-8,0.7,3,16,0,1200,0,0,16,16,5,55,5,6,0,0,36.3,506,-4,2.0,3,16,0,1200,0,0,16,15,5,55,3,3,0,0,36.7,510,+2,1.7
ロードコメット,7,9.0,3,6,2,514,-6,2,5,55.0,7,5,1,1200,0,1,15,15,5,57,3,3,0,0,36.9,520,-2,0.3,3,6,1,1150,0,0,16,8,5,55,5,6,0,0,37.9,522,+6,0.8,5,12,1,1300,0,0,16,6,5,55,1,1,0,0,37.8,516,0,1.1,4,14,1,1200,0,0,15,2,5,57,1,1,0,0,39.1,516,+2,2.1,3,2,1,1150,0,2,16,7,5,55,2,2,0,0,36.0,514,+2,0.4
アースビヨンド,9,5.1,4,7,11,518,+2,0,4,57.0,6,6,1,1200,0,0,16,13,4,56,15,15,0,0,36.2,516,+10,0.7,5,8,1,1600,0,0,11,6,4,55,8,7,0,0,37.5,506,+4,1.7,5,5,1,1400,0,0,16,4,4,55,14,13,0,0,35.6,502,0,0.5,6,7,0,1600,0,0,15,3,4,55,9,10,8,0,34.1,502,0,0.9,6,7,0,1800,0,0,11,7,4,56,5,5,3,2,35.7,502,-2,1.2
ケンユキノオー,6,34.1,4,8,9,446,-2,0,5,57.0,6,8,1,1200,0,0,16,13,5,57,7,7,0,0,38.1,448,+12,1.1,4,8,1,1200,0,2,15,15,5,57,8,6,0,0,37.7,436,-8,1.4,4,4,1,1200,0,0,14,14,5,57,8,8,0,0,37.5,444,+8,1.2,4,12,1,1200,0,2,15,1,5,57,12,11,0,0,36.6,436,-8,1.1,6,6,1,1200,0,0,16,4,5,55,7,7,0,0,37.8,444,-26,0.8
スーパーアキラ,4,10.6,5,9,26,510,+2,0,4,57.0,4,7,1,1200,0,1,15,6,4,54,9,8,0,0,37.0,508,+8,0.6,5,16,1,1300,0,0,16,14,4,54,16,16,0,0,38.5,500,0,3.4,5,4,1,1400,0,0,16,13,4,56,12,13,0,0,36.9,500,-2,1.1,6,6,1,1200,0,0,16,4,4,53,16,16,0,0,35.9,502,-2,0.5,7,6,1,1400,0,1,16,16,4,56,4,4,0,0,39.9,504,0,1.2
イザベルローズ,15,97.8,5,10,9,456,+4,1,4,55.0,6,14,1,1800,0,0,14,10,4,54,2,2,3,13,46.1,452,+4,6.7,3,16,1,2400,0,0,16,7,4,53,2,2,2,3,43.6,448,+12,5.1,1,1,1,1700,0,0,14,3,4,54,5,5,3,2,39.0,436,-12,-0.2,3,4,1,1700,0,2,15,14,4,54,4,4,4,2,38.5,448,0,0.7,6,12,1,1800,0,3,13,4,4,54,3,3,8,9,41.1,448,-2,3.8
ココロノイコロ,10,3.6,6,11,3,450,0,0,4,57.0,7,2,1,1200,0,0,16,2,4,56,3,2,0,0,37.4,450,-4,1.0,6,6,1,1200,0,0,16,9,4,56,2,3,0,0,38.1,454,+8,1.5,7,5,1,1400,0,0,16,16,4,56,3,3,0,0,37.9,446,+6,0.5,3,10,1,1150,0,0,16,4,4,56,3,4,0,0,38.1,440,+2,0.9,5,13,1,1400,0,1,16,9,4,54,2,2,0,0,38.7,438,+8,1.4
コウギョウブライト,2,39.6,6,12,13,464,+10,0,4,55.0,3,14,1,1150,0,0,16,4,4,54,4,5,0,0,38.0,454,-2,1.0,3,14,0,1200,0,0,16,9,4,56,5,6,0,0,38.0,456,-6,2.0,6,1,1,1200,0,0,16,15,4,56,2,2,0,0,38.7,462,0,-0.1,6,3,1,1200,0,0,16,8,4,55,4,2,0,0,38.7,462,+4,0.4,5,5,1,1400,0,0,16,1,4,55,3,3,0,0,38.3,458,-2,1.0
