馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
サトノミレニアム,12,21.4,1,1,3,532,+10,0,3,56.0,6,4,0,1800,0,0,14,14,3,55,9,9,7,7,35.2,522,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ブラックワンダー,9,23.2,1,2,3,458,0,0,3,56.0,6,5,0,2000,0,0,18,3,3,55,14,12,13,12,35.8,458,+10,0.3,5,5,0,2000,0,0,16,7,3,55,5,4,2,0,35.5,448,+4,1.3,5,8,0,2000,0,0,18,15,3,55,14,10,11,0,33.8,444,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クレーリッチェ,8,151.6,2,3,5,416,+2,1,3,54.0,5,7,0,1800,0,0,18,4,3,54,3,3,2,0,35.0,414,-2,0.8,5,11,0,1800,0,0,15,9,3,53,13,14,14,0,33.8,416,-6,1.2,5,15,0,1400,0,0,18,17,3,54,15,15,0,0,34.8,422,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
マイネルステレール,3,11.7,2,4,2,462,-4,0,3,53.0,6,3,0,2000,0,0,18,14,3,52,2,2,2,2,37.4,466,+4,0.5,6,4,0,2000,0,0,17,1,3,52,8,9,9,4,35.0,462,-2,0.6,5,9,0,2000,0,0,16,1,3,55,16,16,14,0,34.7,464,-2,1.9,5,13,0,1800,0,0,16,5,3,55,16,15,15,0,35.0,466,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サクララージャン,6,64.3,3,5,7,494,+14,0,3,56.0,5,5,0,1800,0,0,15,12,3,55,4,6,5,0,34.2,480,0,0.5,1,5,0,1500,0,0,9,1,3,54,9,9,9,0,34.9,480,-6,0.4,1,10,0,1500,0,0,13,2,3,54,5,4,5,0,36.6,486,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
パワポケチャラット,13,26.6,3,6,3,454,-4,0,3,56.0,6,3,0,2000,0,0,18,12,3,55,18,18,11,8,35.7,458,+10,0.1,5,5,0,2000,0,1,10,8,3,55,5,5,5,0,34.8,448,0,0.9,5,9,0,1800,0,1,15,14,3,55,7,7,8,0,34.6,448,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
イサク,4,4.7,4,7,7,468,+2,0,3,56.0,5,2,0,2000,0,1,10,1,3,55,6,6,5,0,34.0,466,0,0.6,6,4,0,2000,0,0,14,2,3,54,4,4,4,4,35.0,466,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
セイカアミダイケ,14,158.3,4,8,7,436,+2,1,3,54.0,5,7,0,1400,0,1,18,14,3,54,5,6,0,0,35.3,434,-2,0.7,5,8,0,1600,0,0,18,9,3,54,1,1,0,0,34.7,436,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
マイネルミュトス,2,7.5,5,9,3,470,+2,0,3,56.0,6,2,0,2000,0,0,18,14,3,55,15,16,13,12,35.6,468,+4,0.1,5,5,0,2000,0,1,10,2,3,55,9,8,9,0,34.2,464,-2,1.0,8,5,0,2000,0,0,8,2,3,55,6,3,5,7,34.7,466,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
レトルダムール,16,469.3,5,10,15,458,+16,0,3,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,2000,0,0,11,6,3,51,3,3,5,8,37.8,442,-10,2.3,6,14,0,1200,0,0,16,5,3,51,13,12,0,0,34.7,452,+6,1.4,4,10,0,1600,0,0,17,14,3,54,6,8,0,0,35.3,446,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
