馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
スズカビステー,9,128.3,1,1,11,444,-12,0,3,53.0,8,10,1,1200,0,0,15,2,3,54,10,9,0,0,37.8,456,-2,1.7,9,8,1,1200,0,0,16,11,3,53,12,8,0,0,37.1,458,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
タータンダンサー,16,153.0,1,2,9,460,-12,1,3,53.0,5,16,1,1400,0,0,16,4,3,54,1,1,0,0,47.6,472,+14,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,0,1600,0,0,18,5,3,54,2,2,0,0,37.7,458,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ミスアラカン,15,430.2,2,3,6,446,-10,1,3,52.0,5,16,1,1300,0,0,16,16,3,54,10,13,0,0,41.1,456,+6,5.0,6,5,1,1200,0,0,16,11,3,54,6,5,0,0,39.2,450,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シゲルジルコン,1,91.7,2,4,9,476,+2,1,3,54.0,7,8,1,1400,0,0,16,4,3,54,2,2,0,0,41.0,474,+10,2.6,5,12,1,1600,0,0,16,2,3,54,14,14,0,0,38.9,464,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ユメノハジマリ,10,73.8,3,5,8,446,-16,1,3,54.0,5,13,1,1400,0,1,16,13,3,54,4,4,0,0,40.4,462,+14,4.4,6,6,1,1200,0,1,16,4,3,54,6,6,0,0,38.7,448,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ラプリュベル,11,65.1,3,6,0,486,0,1,3,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
デンコウブレイブ,6,7.3,4,7,2,462,+2,0,3,55.0,7,3,1,1200,0,0,15,5,3,55,1,1,0,0,38.4,460,-6,1.2,10,6,1,1000,0,1,14,14,3,55,4,5,0,0,37.4,466,+2,0.2,7,2,1,1200,0,0,15,16,3,55,1,1,0,0,38.5,464,+4,0.1,8,8,1,1400,0,0,16,12,3,55,8,7,0,0,39.3,460,+6,2.7,8,5,1,1400,0,1,14,5,3,55,12,12,0,0,38.3,454,+4,2.8
テイエムロケット,7,15.5,4,8,3,468,-6,0,3,53.0,7,3,1,1200,0,0,16,3,3,53,3,3,0,0,38.1,474,+2,0.2,7,6,1,1200,0,0,15,6,3,56,4,4,0,0,39.4,472,-4,1.8,6,13,1,1200,0,0,16,7,3,56,9,12,0,0,40.1,476,+8,2.0,7,10,1,1200,0,0,16,13,3,55,4,5,0,0,39.2,468,0,2.1,5,13,1,1300,0,0,16,16,3,55,9,11,0,0,38.8,468,0,3.6
キーポップコーン,14,443.8,5,9,8,408,-16,1,3,51.0,7,13,1,1200,0,1,16,14,3,52,14,13,0,0,39.2,424,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アテンフェアリー,8,160.2,5,10,9,450,+6,1,3,51.0,7,9,1,1200,0,0,15,12,3,53,11,11,0,0,39.4,444,-8,2.6,6,11,1,1200,0,0,16,4,3,54,2,2,0,0,41.1,452,-4,2.1,6,8,1,1200,0,1,16,3,3,51,7,5,0,0,38.8,456,+2,1.3,5,6,1,1600,0,1,16,11,3,51,2,2,0,0,38.8,454,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイショウロサン,4,10.7,6,11,8,466,-6,0,3,55.0,8,6,1,1200,0,1,15,14,3,56,8,7,0,0,37.9,472,-2,0.7,8,2,1,1200,0,0,16,3,3,56,8,7,0,0,37.6,474,-2,0.2,9,6,1,1400,0,1,11,3,3,55,5,5,0,0,38.7,476,+6,1.3,4,7,1,1200,0,1,14,6,3,55,10,10,0,0,37.0,470,+4,1.2,9,11,1,1400,0,1,16,8,3,54,7,5,0,0,40.2,466,0,2.9
スキンズマッチ,5,10.0,6,12,2,434,-12,0,3,55.0,9,4,1,1400,0,1,16,14,3,56,5,4,0,0,38.1,446,+6,0.2,9,4,1,1400,0,1,16,15,3,55,3,2,0,0,37.8,440,0,0.3,-1,2,1,1400,0,0,12,4,3,52,2,2,1,1,39.7,440,+18,0.0,8,13,0,1200,0,0,18,17,3,55,16,15,0,0,35.3,422,0,1.7,8,6,0,1400,0,0,11,2,3,55,2,1,0,0,35.0,422,0,0.6
クールティアラ,2,1.7,7,13,3,466,-4,1,3,51.0,6,2,1,1200,0,2,16,12,3,54,1,1,0,0,38.2,470,-2,0.4,6,3,1,1200,0,0,16,10,3,54,1,1,0,0,38.1,472,+4,0.2,6,7,1,1200,0,1,16,11,3,54,4,7,0,0,38.8,468,+6,1.2,3,6,0,1200,0,0,16,1,3,54,2,1,0,0,36.7,462,-2,0.4,4,2,1,1200,0,2,15,7,3,52,2,2,0,0,37.0,464,0,0.2
ベルポート,3,7.2,7,14,10,442,-4,1,3,54.0,6,3,1,1200,0,0,16,13,3,54,2,1,0,0,39.4,446,-2,0.4,6,3,1,1200,0,0,16,5,3,54,3,3,0,0,38.2,448,+2,1.6,6,5,1,1200,0,1,15,2,3,51,3,3,0,0,39.0,446,+4,1.0,3,7,0,1200,0,0,16,5,3,52,7,7,0,0,36.1,442,+2,0.6,4,5,0,1000,0,0,18,18,3,52,0,0,0,0,33.7,440,+2,0.5
モズナリマツ,13,70.8,8,15,6,504,0,0,3,54.0,8,6,1,1200,0,0,14,5,3,56,9,9,0,0,38.1,504,0,2.8,7,9,1,1400,0,1,15,3,3,56,11,9,0,0,39.2,504,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
タイガーブレイブ,12,13.3,8,16,2,464,-4,0,3,53.0,9,4,1,1200,0,1,16,7,3,56,3,5,0,0,37.4,468,+8,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,1,1200,0,0,16,15,3,55,6,6,0,0,38.6,460,+2,2.2,8,3,1,1400,0,0,14,8,3,54,5,5,0,0,37.9,458,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
