馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ツウカイパイロ,13,25.5,1,1,41,524,+16,1,0,0,4,54.0,0,0,0,0,0,0,1,0,0,0,16,1,1200,73.7,1,0,0,0,16,15,4,54,8,8,0,0,38.4,508,+8,2.2,0,0,0,1,0,0,0,0,0,0,1,1,1200,71.8,0,0,1,0,15,10,4,56,3,2,0,0,37.5,500,+4,-0.4,0,0,0,0,0,0,0,1,0,0,6,1,1200,74.4,0,0,1,0,16,15,4,56,9,9,0,0,37.7,496,-10,1.8,0,0,0,0,0,0,0,0,1,0,10,1,1400,87.6,0,1,0,0,15,7,4,52,7,7,0,0,38.8,506,+2,1.5,0,0,0,0,0,0,0,1,0,0,4,1,1200,74.5,0,1,0,0,16,5,4,55,10,8,0,0,37.9,504,0,1.7
ウメタロウ,14,56.0,2,2,2,492,+4,1,0,0,4,54.0,0,0,1,0,0,0,0,0,0,0,9,1,1700,109.2,1,0,0,0,13,13,4,57,2,2,3,2,40.1,488,-10,2.0,0,0,0,0,0,1,0,0,0,0,15,1,1200,73.4,1,0,0,0,16,6,4,57,3,3,0,0,38.9,498,-4,1.5,0,0,0,0,0,1,0,0,0,0,16,1,1200,72.6,1,0,0,0,16,10,4,56,4,6,0,0,38.6,502,+4,1.8,0,0,1,0,0,0,0,0,0,0,4,1,1150,69.9,1,0,0,0,16,7,4,56,2,2,0,0,38.3,498,+12,0.6,0,0,0,0,0,1,0,0,0,0,12,0,1200,70.3,1,0,0,0,16,9,4,56,10,12,0,0,35.2,486,-8,1.4
ビーユアヒーロー,7,29.5,2,3,2,490,+4,1,0,0,4,56.0,0,0,1,0,0,0,0,0,0,0,11,1,1150,70.0,1,0,0,0,16,16,4,56,3,5,0,0,38.6,486,+2,1.0,0,0,0,0,0,0,1,0,0,0,10,0,1400,82.4,1,0,0,0,17,11,4,57,2,2,0,0,35.0,484,+17,0.7,0,0,0,0,0,0,0,0,0,0,1,1,1400,89.3,1,0,0,0,12,3,4,56,7,6,4,2,38.7,467,-1,-0.1,0,0,0,0,0,0,1,0,0,0,8,0,1400,84.0,0,0,1,0,18,7,4,56,10,8,0,0,36.7,468,+4,1.6,0,0,0,0,0,0,1,0,0,0,6,0,1600,97.9,0,1,0,0,15,4,4,56,5,3,3,0,37.1,464,-8,0.8
ブライトンピア,8,201.2,3,4,2,460,0,1,0,0,5,57.0,0,0,1,0,0,0,0,0,0,0,10,1,1150,70.6,1,0,0,0,14,7,5,54,8,10,0,0,38.6,460,0,1.7,0,0,1,0,0,0,0,0,0,0,13,0,1200,71.3,1,0,0,0,16,16,5,57,8,11,0,0,35.6,460,0,1.5,0,0,0,0,0,0,1,0,0,0,11,1,1900,126.3,1,0,0,0,11,8,5,56,4,4,2,3,42.9,460,-2,4.4,0,0,0,0,0,1,0,0,0,0,16,1,2400,164.2,1,0,0,0,16,13,5,56,1,1,2,9,44.5,462,+6,5.2,0,0,0,0,0,1,0,0,0,0,12,1,1200,73.1,1,0,0,0,16,9,5,57,16,15,0,0,37.9,456,+10,1.7
ロードコメット,10,14.9,3,5,10,514,0,0,0,1,5,56.0,0,0,0,0,0,1,0,0,0,0,7,1,1200,72.6,1,0,0,0,16,6,5,55,5,4,0,0,38.6,514,-6,0.5,0,0,0,0,0,0,1,0,0,0,5,1,1200,73.1,0,1,0,0,15,15,5,57,3,3,0,0,36.9,520,-2,0.3,0,0,1,0,0,0,0,0,0,0,6,1,1150,69.5,1,0,0,0,16,8,5,55,5,6,0,0,37.9,522,+6,0.8,0,0,0,0,1,0,0,0,0,0,12,1,1300,79.7,1,0,0,0,16,6,5,55,1,1,0,0,37.8,516,0,1.1,0,0,0,1,0,0,0,0,0,0,14,1,1200,73.2,1,0,0,0,15,2,5,57,1,1,0,0,39.1,516,+2,2.1
クルークヴァール,9,7.4,4,6,4,468,+2,1,0,0,4,54.0,0,0,1,0,0,0,0,0,0,0,8,0,1200,70.6,1,0,0,0,16,5,4,57,4,4,0,0,35.2,466,+6,0.8,0,0,0,0,0,0,0,0,0,1,13,0,1200,70.1,0,1,0,0,18,17,4,57,5,5,0,0,35.8,460,-4,0.6,0,0,0,0,0,0,0,1,0,0,5,0,1200,69.6,1,0,0,0,16,13,4,56,6,6,0,0,34.4,464,+10,0.1,0,0,0,1,0,0,0,0,0,0,14,0,1200,70.2,0,1,0,0,18,13,4,55,7,7,0,0,35.8,454,+8,1.0,0,0,0,0,0,0,0,0,0,1,6,0,1200,68.5,1,0,0,0,18,18,4,54,2,3,0,0,34.8,446,-14,0.7
サマニー,3,16.8,4,7,4,478,0,0,0,1,6,54.0,0,0,1,0,0,0,0,0,0,0,12,1,1150,70.5,1,0,0,0,16,14,6,54,14,14,0,0,37.7,478,+4,1.3,0,0,0,0,0,0,1,0,0,0,5,1,1200,73.2,1,0,0,0,16,2,6,54,13,14,0,0,37.0,474,-2,0.5,0,0,0,0,0,0,1,0,0,0,3,1,1200,72.4,0,1,0,0,16,1,6,54,9,8,0,0,36.3,476,-2,0.2,0,0,0,0,0,0,1,0,0,0,4,1,1200,72.9,0,1,0,0,15,6,6,57,8,8,0,0,36.0,478,-4,0.1,0,0,0,0,0,0,1,0,0,0,5,1,1200,73.3,1,0,0,0,16,4,6,56,5,5,0,0,36.9,482,+4,0.6
エターナルフレイム,1,2.9,5,8,2,524,+2,0,0,1,5,54.0,0,0,1,0,0,0,0,0,0,0,3,1,1150,69.0,1,0,0,0,16,4,5,54,3,4,0,0,37.6,522,-6,0.0,0,0,0,0,0,0,1,0,0,0,7,1,1200,72.8,0,1,0,0,16,14,5,56,2,2,0,0,37.7,528,+14,0.6,0,0,0,1,0,0,0,0,0,0,10,1,1200,72.0,1,0,0,0,15,12,5,54,6,5,0,0,37.4,514,0,1.0,0,0,0,1,0,0,0,0,0,0,1,1,1200,71.1,0,1,0,0,15,1,5,55,3,3,0,0,36.8,514,0,0.0,0,0,0,0,0,1,0,0,0,0,3,1,1200,70.8,0,0,0,1,16,7,5,55,3,3,0,0,37.6,514,+2,0.5
フィールブリーズ,6,11.6,5,9,4,538,+8,1,0,0,6,56.0,0,0,0,0,0,1,0,0,0,0,7,1,1800,116.5,1,0,0,0,11,6,6,57,5,5,4,5,39.4,530,-12,1.9,0,0,0,0,0,0,0,0,0,0,10,1,1900,129.1,1,0,0,0,10,6,6,57,3,3,4,0,41.9,542,+26,3.1,0,0,0,0,0,0,1,0,0,0,7,1,1800,115.1,1,0,0,0,13,12,6,57,4,4,3,4,39.8,516,-18,1.9,0,0,0,0,0,0,0,0,1,0,13,1,1400,86.1,1,0,0,0,15,14,6,57,12,14,0,0,38.2,534,+10,1.5,0,0,0,0,0,0,0,0,1,0,9,1,1200,73.0,1,0,0,0,16,7,6,57,14,15,0,0,36.3,524,0,1.2
アンチャーテッド,15,29.6,6,10,8,456,+6,1,0,0,5,57.0,0,0,0,0,0,1,0,0,0,0,14,1,1200,73.2,1,0,0,0,16,1,5,54,1,2,0,0,38.9,450,0,1.3,0,0,0,0,0,1,0,0,0,0,5,1,1200,72.4,1,0,0,0,16,14,5,54,3,2,0,0,38.5,450,+8,0.3,0,0,1,0,0,0,0,0,0,0,16,1,1150,71.3,1,0,0,0,16,8,5,56,6,7,0,0,38.9,442,-10,2.2,1,0,0,0,0,0,0,0,0,0,12,1,1700,108.8,0,0,1,0,13,10,5,57,1,1,2,6,40.3,452,+12,3.1,1,0,0,0,0,0,0,0,0,0,8,1,1000,60.4,1,0,0,0,12,5,5,57,10,11,0,0,35.9,440,-16,1.2
