馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
リョウランヒーロー,6,4.9,1,1,2,486,+4,0,5,57.0,3,2,1,1700,107.5,0,14,12,2,57,12,12,6,5,37.8,482,-2,0.1,3,2,1,1700,107.9,0,15,2,6,57,13,15,10,10,39.3,484,-2,0.0,7,11,1,1800,116.2,1,12,6,5,57,11,11,11,12,37.9,486,+4,1.9,7,6,1,1900,121.5,0,16,14,3,55,14,15,9,11,38.2,482,-8,0.5,6,5,1,1800,115.1,0,16,3,3,55,10,9,12,11,38.5,490,+6,0.8
スマートウェールズ,5,16.6,2,2,4,468,+4,0,5,54.0,9,7,1,1800,115.1,0,10,6,6,56,3,3,3,3,37.8,464,+2,1.2,8,13,1,1800,115.2,0,16,13,8,56,3,4,3,4,40.8,462,-4,2.2,7,2,1,1800,113.7,1,16,5,12,56,3,3,2,2,38.4,466,+4,0.0,7,4,1,1800,114.8,0,16,5,14,56,2,3,4,4,37.5,462,+4,1.1,9,9,1,1800,113.4,2,13,5,9,56,9,9,10,10,38.4,458,-2,1.3
フラッグアドミラル,4,19.9,3,3,3,472,-4,0,5,56.0,3,6,1,1700,107.4,2,14,11,7,56,2,2,2,2,40.8,476,+4,1.5,7,7,1,1800,114.5,1,13,8,6,56,1,1,1,1,40.0,472,-4,2.0,6,14,1,1800,117.8,0,16,12,9,54,2,2,2,2,42.3,476,+20,2.4,7,5,1,1800,114.6,0,15,11,10,55,3,3,2,2,39.9,456,-4,1.8,3,14,1,1700,108.1,0,15,10,6,55,6,6,8,9,39.4,460,+10,2.8
ヒロノワカムシャ,8,9.2,3,4,1,484,+2,2,5,54.0,4,4,1,1800,112.0,3,10,6,5,57,10,10,9,7,36.4,482,+16,0.5,6,10,1,1800,115.8,0,16,2,3,57,10,11,13,12,38.5,466,-4,1.1,5,4,1,1600,99.4,1,16,4,4,57,13,12,0,0,35.7,470,-6,0.4,6,3,1,1800,115.8,0,16,1,5,57,16,16,11,9,38.9,476,-4,1.0,6,3,1,1800,114.6,0,16,12,12,57,15,15,15,11,37.6,480,+2,0.3
ショウナンサニー,7,33.1,4,5,2,476,0,0,5,56.0,3,3,1,1700,108.2,0,13,10,8,56,12,12,11,9,38.1,476,-6,1.0,9,11,1,1400,86.1,0,16,13,10,56,16,16,0,0,37.3,482,+2,1.1,9,14,0,2600,163.4,1,17,1,14,57,7,6,7,7,38.2,480,0,2.3,9,8,0,1800,107.7,0,14,13,8,57,5,2,0,0,35.2,480,+16,1.0,1,9,0,2000,124.5,0,16,2,11,57,15,13,13,12,36.9,464,0,1.4
アリスカン,3,19.9,4,6,9,516,+2,0,5,54.0,10,11,1,1700,106.1,3,16,15,10,57,8,8,7,9,39.2,514,+2,1.1,10,5,1,1700,106.6,1,11,4,8,56,3,2,3,4,37.8,512,0,0.1,10,11,1,1700,116.8,1,11,9,4,57,6,5,8,11,47.2,512,-6,9.6,7,11,1,1900,122.4,0,16,1,8,57,1,1,2,2,40.5,518,0,1.4,3,5,1,1700,107.3,0,15,12,4,57,6,6,5,4,38.5,518,-6,1.3
ミトノブラック,11,6.5,5,7,1,462,+2,0,4,55.0,4,3,1,1800,111.8,3,10,2,4,54,1,1,1,1,37.5,460,-8,0.3,10,6,1,1700,108.6,1,11,6,7,53,1,1,1,1,39.9,468,-12,1.4,7,9,1,1900,124.4,0,11,3,8,53,1,1,2,1,41.0,480,0,2.5,8,14,1,1800,115.9,0,16,12,13,56,2,2,3,4,41.5,480,+8,2.9,7,7,1,1800,114.6,0,15,13,8,56,2,2,2,2,39.6,472,+6,0.8
ミラクルユニバンス,10,36.9,5,8,1,448,-2,0,6,57.0,8,6,1,1800,114.8,0,12,5,8,57,12,12,10,12,37.3,450,-4,1.2,9,5,1,1800,115.0,0,10,4,8,57,6,7,7,9,37.0,454,0,1.1,9,6,1,1800,116.3,1,10,7,7,57,9,9,9,9,37.5,454,-2,2.1,8,6,1,1800,114.7,0,16,16,10,57,11,11,10,9,39.1,456,+10,1.1,2,6,1,1700,108.7,0,14,9,12,57,13,13,14,12,38.7,446,+2,2.2
キタサンヴィクター,1,8.0,6,9,15,508,-8,0,4,57.0,7,9,1,1900,121.9,0,16,6,6,56,6,6,5,6,39.4,516,-4,0.9,9,12,1,2000,125.3,1,16,5,6,54,8,8,9,10,39.3,520,+14,2.6,8,7,1,1900,120.9,0,16,9,4,53,8,8,7,6,39.5,506,+4,1.5,4,5,1,2500,163.4,2,12,4,1,54,2,2,3,3,40.1,502,+4,1.4,9,2,1,2000,123.8,3,16,3,7,52,5,5,5,4,37.9,498,+2,0.4
ビジューブランシュ,13,218.9,6,10,5,470,-6,1,5,55.0,6,10,1,1800,117.3,0,13,7,12,55,7,8,12,11,39.3,476,+18,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,-1,2770,203.1,-1,14,2,11,58,14,14,14,14,14.7,458,-22,21.1,4,11,0,2200,133.4,0,14,3,11,55,9,10,10,9,36.9,480,+2,2.6,3,4,0,2000,122.8,0,12,6,12,55,5,5,10,10,36.0,478,+4,1.0
