馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
エスケークラウン,4,33.5,1,1,14,504,-10,0,5,60.0,7,11,-1,3000,203.9,-1,14,13,5,60,8,8,6,8,13.6,514,+8,4.4,6,4,-1,2880,196.6,-1,14,13,5,60,6,6,4,4,13.7,506,+2,2.4,6,9,-1,2880,196.9,-1,13,6,5,60,11,10,12,12,13.7,504,-4,3.6,4,7,-1,2890,192.8,-1,10,6,5,59,2,2,5,6,13.3,508,-4,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ライブリシュナイト,14,137.9,2,2,3,496,-2,0,6,60.0,9,9,-1,2970,221.2,-1,10,3,6,60,9,9,9,9,14.9,498,+12,18.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,-1,3000,205.1,-1,11,11,6,60,11,11,6,8,13.7,490,+2,5.7,9,14,1,2000,130.9,1,16,9,6,57,2,2,2,10,41.8,488,-2,4.2,8,5,1,1800,112.6,3,14,10,6,57,1,1,2,2,38.4,490,+12,1.2
カシノランペイジ,13,107.9,3,3,41,502,-3,2,4,60.0,-1,3,1,1400,88.6,0,10,5,4,56,3,3,3,4,37.8,505,+1,0.6,10,10,1,1700,106.1,0,16,15,4,51,12,12,13,14,38.1,504,-4,1.7,10,12,1,1700,107.3,1,12,11,4,54,10,11,12,12,39.0,508,+8,2.7,7,11,1,1400,87.6,1,12,7,4,56,12,12,0,0,38.4,500,+3,3.3,-1,1,1,1400,90.0,0,12,10,4,56,6,5,5,3,37.4,497,-5,-0.3
マインシャッツ,9,15.2,3,4,1,486,0,0,6,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,-1,2910,199.0,-1,12,9,6,60,6,6,6,6,13.7,486,-6,1.4,4,5,-1,2890,189.5,-1,14,7,6,60,12,12,11,9,13.1,492,+2,2.2,9,8,-1,2970,204.6,-1,14,7,6,60,12,12,12,12,13.8,490,+4,4.1,6,11,1,1800,115.6,0,13,9,6,56,9,9,8,10,38.6,486,-4,2.3
テイエムイキオイ,8,65.8,4,5,11,476,+6,0,5,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,-1,3000,203.1,-1,14,13,5,60,2,2,2,2,13.5,480,+16,3.4,10,12,0,1200,69.5,2,18,9,5,57,5,7,0,0,35.6,464,0,1.1,10,5,0,1200,68.1,0,14,1,5,57,4,3,0,0,34.0,464,-4,0.5,10,9,0,1200,68.3,0,14,5,5,57,7,7,0,0,34.4,468,+2,0.9
ルグランパントル,5,2.1,4,6,20,482,+2,2,7,60.0,7,2,-1,3000,201.6,-1,14,3,7,60,8,9,6,4,13.4,480,0,0.2,7,2,-1,3000,199.8,-1,14,9,7,60,3,2,4,2,13.3,480,+2,0.1,5,6,-1,3000,204.4,-1,14,10,7,60,6,7,4,4,13.6,478,+2,2.0,4,10,-1,2850,190.5,-1,14,12,7,60,8,8,7,6,13.4,476,0,5.6,9,12,0,1400,81.6,0,13,9,7,53,10,10,0,0,34.6,476,0,1.3
インウィスパーズ,1,3.4,5,7,3,446,-2,0,5,60.0,9,4,-1,2970,203.8,-1,10,1,5,60,5,4,3,5,13.7,448,-2,0.7,9,2,-1,2970,202.0,-1,13,8,5,60,2,2,3,3,13.6,450,-2,0.7,9,3,-1,2970,201.9,-1,14,14,5,60,2,3,2,3,13.6,452,-4,1.4,8,5,-1,2910,202.1,-1,14,7,5,60,3,3,6,6,13.9,456,+14,1.2,9,11,0,1200,69.6,0,13,13,5,57,11,9,0,0,34.0,442,0,1.1
メイショウボンロク,7,11.6,5,8,2,510,-4,0,8,60.0,5,5,-1,3000,203.5,-1,13,3,8,60,3,3,3,4,13.6,514,0,2.2,9,15,1,1400,85.2,1,16,16,8,53,8,11,0,0,38.4,514,+6,2.1,5,16,1,1400,86.3,1,16,8,8,56,3,3,0,0,37.9,508,+2,1.7,8,10,1,1400,83.7,3,16,15,8,54,4,6,0,0,36.6,506,+2,1.0,5,1,1,1400,84.6,0,16,13,8,55,3,3,0,0,36.3,504,+6,-0.2
ルグランフリソン,2,7.0,6,9,12,488,+2,0,6,60.0,9,11,1,1400,84.6,1,16,10,6,56,3,2,0,0,38.4,486,0,1.5,9,9,1,1400,84.1,1,16,7,6,57,2,2,0,0,38.2,486,+8,0.8,5,5,1,1600,95.3,1,16,8,6,56,1,1,0,0,36.7,478,+2,0.6,5,13,1,1400,85.4,0,16,9,6,57,9,10,0,0,37.7,476,+3,2.0,-1,4,1,1400,86.2,0,10,9,6,56,3,3,3,3,37.3,473,-3,0.5
トミケンスラーヴァ,11,42.2,6,10,10,514,+10,0,9,60.0,3,9,-1,2750,188.0,-1,13,6,9,60,6,6,8,8,13.7,504,-8,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,3000,193.1,0,9,1,9,53,6,6,7,8,36.9,512,+4,2.8,3,16,0,2000,120.2,0,16,13,9,54,9,9,12,15,36.3,508,+8,1.9,1,11,0,2600,165.2,0,14,3,9,54,4,4,7,11,40.1,500,+2,2.6
