馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ルリジオン,5,19.5,1,1,2,496,+2,0,4,56.0,7,8,1,1900,121.7,0,16,8,4,56,4,4,4,4,39.4,494,+4,0.7,8,5,1,1800,114.6,0,12,2,4,55,6,7,9,10,39.5,490,0,2.1,9,6,1,1800,113.6,1,16,15,4,53,8,7,8,7,38.5,490,-6,1.1,10,16,0,1800,110.6,0,16,7,4,54,8,9,9,13,37.2,496,+12,3.0,8,14,1,1800,114.6,0,16,3,4,55,12,12,14,15,39.4,484,+12,1.8
クードロア,9,28.4,2,2,1,440,+2,1,4,54.0,7,4,1,1900,123.5,0,11,4,4,54,2,2,9,9,38.8,438,0,1.6,8,5,1,1900,122.8,0,16,4,4,54,9,9,11,10,37.3,438,0,1.0,7,9,1,1800,116.0,1,16,6,4,52,10,12,12,12,39.0,438,+6,2.1,8,7,1,1800,112.7,1,11,3,4,53,10,10,9,8,37.4,432,+2,1.2,9,12,0,2000,121.0,0,15,3,4,51,11,11,13,14,35.9,430,-8,1.9
ジャコバイティズム,7,89.2,3,3,1,476,-6,0,7,57.0,5,6,1,2100,135.8,0,11,3,7,57,5,4,5,3,37.8,482,-4,1.0,5,5,1,2100,134.5,0,8,4,7,57,5,4,3,4,38.4,486,+6,1.4,5,12,1,2100,135.3,1,15,15,7,57,11,12,8,4,41.6,480,+4,3.3,4,11,1,1800,115.9,0,15,4,7,57,15,14,12,12,38.9,476,0,2.4,4,5,1,1800,113.9,0,15,10,7,57,10,11,6,6,37.9,476,-6,0.6
エルティグレ,3,6.0,4,4,2,482,-4,0,4,56.0,7,5,1,1800,115.0,0,14,9,4,56,14,14,14,14,37.5,486,+2,2.2,9,2,1,1800,113.7,0,16,1,4,56,15,15,15,13,36.6,484,+4,0.1,9,14,1,1800,113.7,3,14,15,4,54,8,9,10,12,39.7,480,0,3.1,8,2,1,1800,113.7,0,16,5,4,56,9,9,8,8,37.9,480,+2,0.1,7,9,0,2200,138.7,1,11,4,4,56,3,4,4,3,36.3,478,+14,0.9
メガフレア,6,7.3,5,5,1,490,+2,0,5,57.0,7,3,1,1900,123.4,0,11,6,5,57,10,10,10,9,38.5,488,-6,1.5,8,7,0,2000,122.9,0,16,12,5,57,12,11,14,13,35.8,494,-8,0.9,9,6,1,1800,115.2,0,10,7,5,57,7,7,8,7,39.3,502,+2,1.3,8,4,1,1900,120.4,0,16,6,5,57,11,11,12,8,38.7,500,+22,1.0,1,6,0,2000,121.3,0,9,7,5,57,2,2,2,2,35.4,478,-12,1.2
インテグリティー,4,82.6,6,6,1,480,-8,0,6,57.0,7,8,-1,3000,204.0,-1,13,10,6,60,8,8,10,10,13.6,488,+8,5.1,9,7,-1,2970,203.9,-1,11,9,6,60,7,7,7,7,13.7,480,+16,2.3,10,5,-1,2860,195.5,-1,8,8,6,60,5,5,5,5,13.7,464,0,1.9,5,4,-1,3000,206.1,-1,14,9,6,60,5,5,6,6,13.7,464,-2,1.0,5,4,-1,3000,203.1,-1,14,3,6,60,10,9,9,9,13.5,466,-10,0.7
タニセンジュピター,10,385.1,7,7,2,474,+6,0,5,57.0,6,11,1,1200,73.6,0,16,12,5,56,13,10,0,0,38.0,468,+10,1.4,5,16,1,1300,80.7,0,16,5,5,54,10,10,0,0,37.8,458,+4,2.1,3,14,0,1200,71.0,0,15,1,5,57,14,15,0,0,35.6,454,-6,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,1600,95.6,0,18,8,5,55,18,18,0,0,34.9,460,-13,1.6
アルマトップエンド,8,51.5,7,8,3,482,0,0,4,56.0,8,16,0,2200,138.2,0,16,5,4,56,16,15,14,16,36.8,482,-8,2.4,9,8,1,1800,114.4,0,15,12,4,56,13,12,10,9,38.8,490,-2,2.2,9,7,1,1800,115.9,0,10,5,4,56,8,8,3,4,40.2,492,+6,2.0,1,1,1,1700,104.5,3,14,4,4,56,8,8,4,1,37.0,486,+6,-0.4,1,2,1,1700,103.8,3,14,8,4,56,12,12,4,2,36.9,480,-2,0.2
アールスター,2,1.3,8,9,3,514,-4,0,4,56.0,8,2,1,1900,122.0,0,16,1,4,56,3,3,4,4,37.0,518,+8,0.2,9,3,1,2000,123.1,1,16,2,4,56,5,5,3,2,37.7,510,+10,0.4,8,7,0,2000,121.0,0,12,1,4,56,6,6,10,9,34.3,500,0,0.5,8,13,0,2200,132.2,0,17,14,4,56,5,5,5,5,35.5,500,0,1.2,9,1,0,2000,121.3,0,16,6,4,56,3,3,3,3,34.5,500,0,-0.4
フラテッリ,1,20.8,8,10,4,546,-2,0,4,55.0,8,12,1,1800,115.1,0,16,14,4,55,7,7,8,11,39.4,548,+18,2.0,1,8,1,2400,157.2,1,12,10,4,52,3,5,2,3,40.8,530,-8,1.4,1,6,0,1800,109.1,0,8,6,4,52,3,3,2,4,35.9,538,+2,1.4,9,1,1,1800,115.8,1,11,10,4,54,7,8,6,6,38.1,536,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
