馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ルスナイキャンディ,17,218.6,42.8,66.5,1200,1,1,1,460,+6,51.0,17,70.3,18,17,54,11,11,0,36.4,454,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ティーエスナイン,2,14.8,2.7,4.0,1200,1,2,9,452,0,56.0,8,70.1,15,14,56,3,3,0,35.5,452,+12,0.8,16,91.7,16,1,14,14,42.7,440,-6,6.4,9,114.6,16,14,2,2,38.2,446,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイショウアライソ,16,116.7,20.6,32.0,1200,2,3,4,484,0,56.0,13,73.3,15,2,56,13,13,0,37.5,484,+2,1.4,10,73.8,16,14,13,13,37.1,482,-8,1.8,8,87.0,16,12,10,8,38.4,490,-6,1.7,9,88.1,12,11,37.2,496,-4,1.2,3,73.2,5,36.7,500,0,0.3
ミリノテツニー,18,259.6,34.6,53.8,1200,2,4,35,498,+14,56.0,0,0,0,0,0,0,0,0,0,0,0,0,8,123.4,9,3,1,1,42.9,484,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイケイヘリオス,3,66.1,9.6,14.7,1200,3,5,5,524,+6,56.0,14,83.6,18,1,56,6,6,0,36.6,518,-2,1.1,15,95.5,18,18,4,5,36.1,520,0,1.7,13,114.3,15,11,4,4,40.4,520,-2,2.7,13,87.9,10,1,40.4,522,+2,2.6,12,97.2,5,35.9,520,-6,0.9
ウェルカムワゴン,11,40.4,6.3,9.5,1200,3,6,3,472,+4,53.0,7,87.5,16,3,53,4,4,0,39.8,468,0,1.6,11,72.2,18,5,5,6,36.9,468,+4,1.6,15,97.4,16,12,11,11,35.6,464,-6,1.5,5,84.9,7,7,35.7,470,0,1.0,0,0,0,0,0,0,0
ダンツラッシュ,13,22.5,4.9,7.4,1200,4,7,2,504,0,56.0,8,59.8,14,4,56,6,6,0,36.3,504,+8,2.0,12,87.2,16,12,12,11,39.8,496,+6,2.5,10,72.9,16,10,15,15,36.7,490,-2,1.8,16,89.2,14,3,41.8,492,0,3.9,9,74.5,15,38.2,492,-6,1.6
イチザサムライ,15,170.6,30.7,47.8,1200,4,8,26,454,-4,53.0,0,0,0,0,0,0,0,0,0,0,0,0,15,111.7,16,14,13,14,37.7,458,+2,3.7,16,113.2,16,2,14,14,36.8,456,-2,2.9,16,100.9,17,6,39.8,458,0,3.8,11,88.8,1,39.1,458,0,2.0
テイエムマンキチ,7,10.0,2.5,3.7,1200,5,9,11,444,+4,56.0,9,82.0,18,2,56,10,10,0,34.3,440,0,0.8,3,81.9,18,4,6,3,34.5,440,+10,0.4,8,115.1,14,14,7,8,38.2,430,-10,2.3,10,74.7,10,9,38.2,440,+8,1.8,5,73.3,4,36.7,432,0,1.3
ジェントルヴァウ,1,2.5,1.4,1.7,1200,5,10,4,462,+6,54.0,7,72.8,15,7,54,4,3,0,38.2,456,-2,0.9,2,70.8,18,6,3,3,35.8,458,-4,0.2,5,72.9,16,2,2,2,37.2,462,-6,1.0,3,73.5,11,1,37.9,468,0,0.3,0,0,0,0,0,0,0
