馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
フジサンマーケット,7,131.9,24.2,38.0,1000,1,1,2,446,-2,57.0,10,60.4,12,10,57,10,10,0,36.6,448,-2,1.4,7,60.1,11,10,6,9,36.6,450,-4,0.6,7,60.2,12,4,6,6,36.5,454,+6,1.6,9,71.3,11,5,36.8,448,0,1.0,1,89.6,5,37.6,448,0,-0.8
マナスル,12,180.3,26.1,41.0,1000,2,2,2,450,0,55.0,13,90.1,14,8,55,4,11,13,36.6,450,-4,2.1,4,92.9,9,2,6,9,38.7,454,+5,1.2,1,91.8,9,4,3,1,39.3,449,-1,-0.7,5,91.4,2,1,40.6,450,+1,1.9,1,89.9,4,38.9,449,-2,-1.1
キクノブレイン,5,21.6,3.8,5.9,1000,3,3,14,488,+14,57.0,8,72.6,15,9,57,10,10,0,36.9,474,-6,0.9,5,70.8,16,9,11,10,37.4,480,-6,0.7,12,86.5,16,11,9,9,37.7,486,+4,1.8,18,73.0,18,9,37.5,482,-6,2.5,14,86.1,4,39.0,488,+2,2.2
ロックフォール,9,5.7,1.7,2.4,1000,4,4,3,434,+2,54.0,1,59.2,12,6,56,4,3,0,35.5,432,+2,0.0,8,86.0,16,6,5,6,37.5,430,0,0.8,2,79.6,15,10,2,2,36.9,430,-2,0.0,4,87.0,5,7,37.3,432,0,0.4,7,82.0,15,37.8,432,-6,1.2
クリノショウスーシ,3,9.4,1.7,2.4,1000,5,5,2,490,+2,52.0,5,59.5,12,2,52,4,3,0,36.7,488,+12,0.5,7,73.4,11,3,1,1,37.4,476,-4,1.0,9,73.4,13,4,7,6,38.8,480,0,0.9,12,73.3,6,15,37.2,480,+14,1.2,0,0,0,0,0,0,0
ハクサンフレンチ,4,3.7,1.5,2.0,1000,5,6,1,484,-4,54.0,5,59.3,12,6,54,4,5,0,35.6,488,-4,0.8,4,59.6,11,7,10,9,35.5,492,+2,0.1,5,59.7,12,9,4,4,36.6,490,+2,1.3,3,58.7,7,1,36.0,488,+2,0.5,8,73.3,9,37.8,486,0,0.9
シゲルハダカマツリ,2,9.4,2.6,3.9,1000,6,7,2,532,+18,54.0,8,75.9,9,7,56,1,1,0,39.4,514,-22,1.8,1,71.6,16,5,2,2,37.3,536,+4,0.0,11,74.7,15,12,5,5,39.9,532,0,2.3,2,73.0,16,2,38.5,532,+4,0.0,4,59.5,14,36.5,528,+2,1.5
タカミル,6,14.6,2.8,4.2,1000,6,8,3,494,0,57.0,6,69.5,16,12,57,12,12,0,37.0,494,-2,1.2,3,68.8,16,6,3,3,37.0,496,-14,0.6,7,72.3,15,15,2,2,38.2,510,+2,1.6,11,73.1,5,8,37.6,508,+6,1.0,13,73.7,1,39.3,502,+1,1.5
イスルギ,10,31.9,6.7,10.5,1000,7,9,3,448,-2,55.0,14,72.0,16,16,55,15,16,0,36.4,450,+8,1.5,4,70.1,11,7,4,3,34.7,442,0,0.4,9,71.5,16,15,8,8,35.8,442,+10,0.5,14,70.0,10,5,35.9,432,-10,1.2,13,69.1,6,34.5,442,-2,0.7
コスモキーマン,1,3.0,1.3,1.7,1000,7,10,1,460,0,54.0,3,58.7,12,12,54,2,3,0,35.1,460,+2,0.2,5,58.7,12,3,2,1,35.6,458,0,0.5,6,60.1,12,12,2,2,36.9,458,0,1.5,12,72.8,2,4,38.4,458,+4,0.7,16,86.1,11,38.3,454,-12,4.0
スズカプリオール,8,31.6,4.9,7.6,1000,8,11,3,496,-6,57.0,8,59.0,12,12,57,10,10,0,34.9,502,+10,0.8,10,80.3,16,12,6,9,38.2,492,-2,2.2,6,73.8,16,8,6,8,38.1,494,+4,1.2,4,72.8,7,6,37.4,490,+2,0.6,1,59.2,11,35.3,488,-12,-0.3
ブルーモントレー,11,11.8,3.1,4.6,1000,8,12,3,472,-10,55.0,9,59.1,12,4,55,8,7,0,35.1,482,+6,0.9,6,58.9,12,10,8,7,35.4,476,+4,0.7,9,60.5,14,11,2,2,37.5,472,-4,1.2,13,69.4,5,1,37.9,476,-2,1.0,10,60.9,3,37.6,478,+6,1.8
