馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ジェイポップ,12,59.0,8.9,16.4,2400,1,1,8,468,-4,55.0,18,140.7,18,6,56,2,2,2,42.1,472,+2,5.5,13,126.4,18,5,3,3,39.4,470,-6,2.7,14,116.6,16,9,10,12,38.9,476,-2,2.8,9,117.5,1,11,39.6,478,+28,3.3,10,113.1,4,36.4,450,0,1.8
レッドサバス,2,2.4,1.1,1.4,2400,2,2,2,456,0,56.0,4,134.4,16,1,56,6,6,7,34.9,456,-6,0.3,3,137.5,18,12,9,9,35.6,462,-2,0.4,2,151.3,15,12,8,9,36.5,464,-4,0.2,7,137.2,13,14,35.5,468,0,0.4,2,139.2,10,36.7,468,-4,0.2
ウインブルーローズ,1,8.0,1.8,2.9,2400,3,3,2,470,0,56.0,5,122.6,17,7,56,9,9,9,34.6,470,+4,0.6,10,122.0,18,18,16,16,35.1,466,-12,0.4,7,138.1,16,1,14,15,35.1,478,+6,0.6,6,138.6,5,8,35.7,472,+8,0.7,8,124.1,7,35.8,464,0,0.9
メイショウミツボシ,5,47.7,5.9,10.7,2400,4,4,1,470,+2,56.0,10,143.0,14,4,56,11,12,13,34.9,468,-2,0.7,10,116.5,16,16,8,7,39.8,470,-4,2.2,8,115.8,16,8,14,13,38.2,474,-4,2.1,6,115.7,6,11,38.9,478,+2,1.2,10,129.9,5,37.3,476,0,3.0
マイネルヘルック,4,8.2,1.4,2.3,2400,5,5,2,436,+4,56.0,5,134.5,16,11,56,4,5,5,35.2,432,-4,0.4,7,121.9,18,14,13,13,36.3,436,-4,0.3,11,110.8,16,9,9,9,36.5,440,+4,1.4,8,111.2,12,6,37.1,436,+4,1.1,5,109.5,4,35.9,432,0,0.1
リッツィー,7,126.9,19.5,36.1,2400,5,6,8,446,+4,54.0,11,138.7,16,5,54,10,9,12,35.6,442,-8,1.2,13,127.2,14,4,10,10,36.9,450,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ナイスイタリアン,11,30.4,3.8,6.7,2400,6,7,0,484,-2,56.0,12,117.7,15,2,53,12,12,11,40.4,486,0,3.1,11,108.7,15,5,9,10,39.5,486,-4,1.3,5,125.4,10,10,2,2,35.9,490,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
モンセラー,10,21.5,3.4,5.9,2400,6,8,6,520,-2,56.0,8,136.0,18,10,56,2,2,2,35.9,522,+8,1.2,15,124.0,18,6,10,9,37.0,514,+4,2.0,4,125.2,10,4,3,3,35.6,510,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ララエクラテール,3,2.8,1.2,1.8,2400,7,9,2,424,-6,56.0,2,161.2,16,3,56,7,7,8,35.7,430,-8,0.5,2,112.9,16,2,3,4,36.2,438,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サンベイル,9,93.3,12.3,22.7,2400,7,10,3,440,+6,51.0,10,110.2,16,9,51,5,5,7,36.4,434,-4,0.8,10,138.6,16,13,1,1,36.4,438,+6,1.1,12,140.5,18,8,15,16,37.7,432,-10,1.5,7,124.9,4,12,36.7,442,-14,1.1,12,126.9,16,33.9,456,0,1.1
リッチゴールド,8,9.4,1.8,2.9,2400,8,11,2,482,+10,56.0,4,161.4,16,4,56,9,10,11,35.6,472,-6,0.7,13,118.5,15,5,14,14,42.1,478,-4,4.8,10,124.0,15,3,10,11,36.5,482,-2,2.2,7,125.2,7,6,35.4,484,0,0.9,0,0,0,0,0,0,0
トモノサンドラ,6,172.5,19.1,35.5,2400,8,12,9,468,-4,54.0,16,117.6,16,7,54,16,16,16,39.8,472,+6,4.6,13,114.1,14,7,13,13,35.0,466,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
