馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
エヴリホープ,5,5.6,1.4,2.7,1200,1,1,5,432,-2,54.0,6,87.0,16,6,54,5,5,0,37.4,434,+4,0.7,4,73.6,15,3,10,9,37.5,430,0,1.2,3,72.4,15,11,3,3,37.3,430,+4,0.1,2,71.3,2,4,36.0,426,0,0.1,0,0,0,0,0,0,0
ナンゴクオージ,12,42.5,4.7,10.7,1200,1,2,2,492,+6,56.0,5,73.9,16,4,55,13,13,0,38.0,486,+10,1.0,10,81.6,16,3,12,12,37.6,476,-8,1.3,12,101.9,16,2,13,12,39.0,484,-8,2.6,12,117.8,14,13,41.5,492,+18,4.0,8,73.9,5,37.5,474,0,1.6
リンガスヴィグラス,2,2.3,1.1,1.2,1200,2,3,2,456,-2,54.0,2,73.2,16,7,54,3,5,0,38.9,458,+8,0.3,4,71.1,16,12,14,13,36.7,450,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
モンサンビアンカ,1,7.5,2.1,4.4,1200,2,4,5,458,+14,54.0,6,84.0,18,7,54,7,6,0,35.5,444,+2,0.8,2,69.4,16,3,6,3,34.5,442,-4,0.3,9,92.9,12,10,4,4,36.3,446,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
レーヴシャルマン,6,42.4,6.1,14.1,1200,3,5,6,508,+8,54.0,9,71.2,16,3,51,11,11,0,38.5,500,-6,1.6,8,81.9,16,11,7,8,38.5,506,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アルテエゴ,7,27.5,3.1,6.8,1200,3,6,5,462,-4,53.0,10,102.1,16,5,52,1,1,0,40.8,466,+2,2.4,10,102.4,16,6,13,14,39.3,464,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ジャイアントレーヌ,16,212.7,32.6,78.3,1200,4,7,5,424,-4,54.0,18,85.4,18,16,54,18,18,0,36.0,428,+4,2.2,12,102.5,16,7,15,14,40.6,424,-2,3.7,13,75.6,15,15,15,15,37.1,426,+2,2.2,13,98.4,18,6,35.3,424,0,1.7,0,0,0,0,0,0,0
マタンギ,11,47.0,5.3,12.2,1200,4,8,2,432,+8,56.0,5,87.7,16,12,55,3,4,0,39.2,424,0,1.1,10,97.6,15,3,11,11,36.2,424,0,1.1,15,84.5,18,15,11,13,35.4,424,-8,2.5,7,115.3,2,7,34.3,432,+6,2.5,12,57.6,14,34.4,426,-2,0.8
リターンエース,4,137.9,18.6,44.3,1200,5,9,9,438,0,56.0,15,103.0,15,8,55,13,15,0,37.5,438,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エスティサヴィ,13,237.6,28.8,69.1,1200,5,10,5,412,-6,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ドーテ,15,102.6,13.5,32.1,1200,6,11,5,428,0,54.0,7,85.3,12,5,54,9,10,0,34.2,428,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ニシノバランス,3,3.3,1.1,1.8,1200,6,12,3,460,+4,54.0,2,72.6,16,8,54,10,9,0,37.3,456,-2,1.0,3,81.9,14,13,8,6,37.1,458,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シーユーアゲン,8,241.4,25.9,62.0,1200,7,13,5,428,+8,56.0,17,84.7,18,7,55,6,7,0,36.1,420,+2,2.7,6,70.3,16,1,4,3,35.9,418,-6,0.9,14,97.8,18,1,17,17,35.3,424,-2,2.3,10,74.2,10,7,38.6,426,+6,2.6,13,71.7,16,37.4,420,+2,1.2
カンタベリーキッズ,9,13.8,1.9,3.9,1200,7,14,3,406,+6,54.0,3,72.7,16,15,54,8,8,0,37.8,400,+2,1.1,5,70.4,16,15,10,9,37.7,398,-2,0.5,4,71.4,16,11,5,4,38.8,400,-2,0.9,9,57.3,2,5,34.1,402,+12,0.5,11,84.6,8,37.0,390,-8,1.3
テス,10,213.5,22.0,52.7,1200,8,15,21,482,+2,53.0,9,76.9,9,2,54,9,9,0,39.3,480,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エンジェルネネ,14,369.2,48.3,116.2,1200,8,16,5,450,+6,51.0,14,90.1,16,6,51,16,16,0,39.0,444,+2,2.8,15,91.0,16,7,16,16,39.0,442,-6,3.6,11,72.8,16,3,15,15,38.6,448,+4,2.3,13,77.3,14,14,38.5,444,0,4.0,0,0,0,0,0,0,0
