馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
デサフィナード,12,300.4,39.0,73.8,1800,1,1,0,430,-2,54.0,12,115.6,12,10,54,12,12,12,38.8,432,-4,3.8,12,74.3,16,1,7,7,38.1,436,-4,1.9,12,73.0,16,7,15,15,37.6,440,0,1.5,16,100.2,14,12,37.5,440,-4,1.8,10,82.9,5,33.9,444,+1,1.3
サチヒメ,11,227.4,28.2,53.4,1800,2,2,1,446,0,55.0,10,124.4,10,8,55,6,6,8,39.1,446,+2,3.4,7,115.4,9,2,6,6,38.3,444,-5,1.9,8,87.9,10,6,5,6,37.7,449,+1,0.8,3,89.6,5,6,38.2,448,-4,0.5,15,86.9,8,39.1,452,+3,3.0
クイーンズシアター,5,6.8,1.7,2.7,1800,3,3,1,460,-4,54.0,12,120.8,13,11,53,3,3,5,37.1,464,+10,1.1,1,107.5,11,8,3,3,37.3,454,-4,-0.2,3,107.8,9,2,8,8,37.9,458,+2,0.6,3,108.0,11,3,37.9,456,+2,0.4,3,114.5,6,38.4,454,+6,1.0
ポイントキセキ,9,109.7,10.0,18.7,1800,4,4,3,506,-4,55.0,8,116.0,9,6,53,5,5,6,39.2,510,+2,2.5,15,86.3,18,3,7,5,38.0,508,+14,2.0,14,84.1,16,3,16,16,33.3,494,0,1.3,13,101.4,5,12,39.2,494,0,2.6,10,108.1,12,39.0,494,-6,2.0
タガノベルーガ,1,6.0,1.7,2.8,1800,5,5,13,516,-10,54.0,8,114.7,14,13,53,11,11,10,38.4,526,+2,1.4,6,112.5,12,4,11,11,36.9,524,0,1.8,6,113.3,15,2,8,8,37.0,524,+10,1.2,9,137.1,4,6,36.2,514,+2,1.6,6,119.6,3,34.9,512,+4,1.1
ウインクルミラクル,3,7.6,1.5,2.5,1800,5,6,10,462,-6,54.0,5,115.1,8,1,54,5,5,7,38.9,468,0,0.8,5,114.4,12,10,8,8,37.8,468,-10,0.9,3,113.6,12,7,10,10,36.6,478,+6,0.5,7,113.3,10,15,36.6,472,-8,1.2,12,105.6,2,38.6,480,+8,2.3
ルアノヴァ,6,30.9,4.4,7.9,1800,6,7,3,402,-2,54.0,6,115.2,9,7,54,9,9,9,37.7,404,0,1.7,11,159.3,14,13,13,13,38.0,404,-6,1.5,4,108.0,11,1,11,11,38.2,410,+2,0.9,13,114.6,9,13,37.9,408,0,2.5,15,115.7,6,38.1,408,+12,3.1
サンレイフローラ,4,3.7,1.2,1.5,1800,6,8,3,454,+2,55.0,2,113.7,9,9,53,6,6,6,36.9,452,0,0.2,4,113.0,12,2,9,9,37.1,452,-4,0.4,12,116.3,16,11,14,14,38.7,456,-6,1.3,9,115.1,12,9,38.1,462,-2,1.6,7,113.7,5,36.9,464,-6,0.6
ブロンクスシルバー,2,2.5,1.2,1.6,1800,7,9,2,488,-2,54.0,3,105.5,16,1,54,10,9,11,37.8,490,0,0.2,3,117.1,12,2,7,7,37.4,490,+2,0.6,4,114.3,14,11,8,8,38.0,488,+2,1.0,4,106.6,4,4,38.4,486,+8,0.5,5,113.5,5,37.9,478,+6,0.9
サンマルリジイ,10,139.6,21.3,40.2,1800,7,10,0,510,0,55.0,15,108.5,16,6,55,7,6,10,38.7,510,+6,2.1,14,107.9,16,3,5,5,40.3,504,+2,2.6,12,116.7,15,15,2,2,43.3,502,+2,2.9,9,116.9,6,6,40.1,500,-2,2.4,13,115.5,14,41.4,502,+4,2.3
カシノソラーレ,8,142.3,16.7,31.5,1800,8,11,0,478,-6,55.0,14,73.6,16,10,55,11,13,0,36.4,484,+4,1.3,14,87.4,16,2,3,6,39.2,480,-14,2.2,12,73.4,15,15,6,10,37.4,494,+2,2.2,9,59.6,1,12,35.7,492,-4,1.3,3,58.7,1,35.4,496,+2,0.1
ジューンヴィエナ,7,11.1,2.1,3.6,1800,8,12,3,426,-2,54.0,5,114.2,9,4,51,8,8,3,37.7,428,0,0.7,4,113.8,8,2,6,5,37.4,428,+2,0.6,4,116.3,16,3,13,13,38.2,426,-16,0.4,1,91.0,4,9,37.8,442,+5,-0.4,1,89.4,7,37.8,437,+3,-1.1
