馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ヤマトダイアンサス,8,4.7,1.4,2.1,1800,1,1,1,486,+2,55.0,4,112.8,16,15,55,1,1,1,38.8,484,-4,0.3,3,85.6,16,4,1,1,37.6,488,+8,1.0,3,111.1,13,7,1,1,38.7,480,0,0.4,8,114.3,13,2,39.5,480,+2,1.0,3,99.3,11,38.2,478,+12,0.5
ディオーサシチー,6,15.0,2.3,4.2,1800,1,2,3,480,+8,55.0,4,115.4,16,2,52,4,4,7,38.6,472,-6,0.4,4,107.2,15,13,4,5,38.5,478,+4,0.4,5,108.1,15,5,1,1,38.0,474,+6,0.5,15,108.4,9,4,36.0,468,+4,1.2,4,107.5,10,36.0,464,-4,0.7
チュロ,13,99.4,11.8,23.1,1800,2,3,1,468,+2,54.0,14,125.9,17,17,54,7,8,7,38.5,466,+16,1.9,0,0,0,0,0,0,0,0,0,0,14,109.2,18,18,2,2,35.6,450,-4,1.2,6,120.0,7,6,35.4,454,0,0.8,13,109.0,5,34.5,454,+2,1.1
ダイワプロシード,14,33.4,4.7,8.9,1800,2,4,14,456,-4,55.0,0,0,0,0,0,0,0,0,0,0,0,0,11,115.4,15,14,8,7,39.2,460,+12,1.7,12,108.1,15,6,14,14,38.5,448,-4,1.6,2,107.6,15,6,39.1,452,+2,0.4,8,116.1,8,39.6,450,0,1.5
ブルーバレット,10,21.8,4.0,7.6,1800,3,5,5,464,+2,52.0,9,99.3,16,9,52,1,1,0,37.8,462,+2,0.8,13,108.8,15,9,2,2,40.7,460,+4,2.0,5,99.2,12,4,1,1,37.2,456,-2,0.4,2,98.4,4,1,36.9,458,+4,0.0,6,106.2,8,39.3,454,-4,1.9
マダムジルウェット,11,25.2,4.3,8.1,1800,3,6,35,488,+8,54.0,1,109.5,16,6,54,2,2,2,35.5,480,0,0.0,2,110.1,16,14,2,2,36.0,480,-2,0.0,3,96.8,16,13,2,2,35.8,482,+8,0.5,5,116.4,7,5,40.1,474,-2,1.4,3,117.2,5,39.0,476,0,0.2
プレシャスムーン,5,32.1,4.9,9.3,1800,4,7,4,442,+8,54.0,6,85.1,16,4,54,15,15,0,36.1,434,-6,0.7,7,86.8,16,3,14,14,36.2,440,+2,0.8,5,99.3,16,5,13,14,37.5,438,0,0.3,4,72.2,3,15,35.7,438,+8,0.3,10,106.3,8,37.5,430,0,1.5
フリティラリア,12,117.2,12.6,24.6,1800,4,8,9,458,+6,52.0,13,107.7,16,8,55,11,11,13,34.9,452,+2,0.7,12,82.9,18,15,17,17,34.8,450,+6,1.1,11,109.3,11,4,3,2,40.2,444,0,4.0,8,70.5,7,12,36.1,444,+10,1.1,10,110.5,4,36.3,434,0,1.4
デザートオブムーン,1,8.0,1.7,2.9,1800,5,9,7,472,+6,54.0,8,108.5,14,1,53,3,3,10,38.0,466,-6,0.6,4,98.5,9,5,3,4,36.0,472,+4,0.1,1,114.3,15,3,5,4,38.5,468,0,-0.2,2,113.1,2,3,37.6,468,-12,0.1,15,100.0,4,37.8,480,0,2.8
カンタベリーラウス,16,331.7,55.9,110.0,1800,5,10,2,448,+8,51.0,13,74.6,16,5,51,16,16,0,38.3,440,-3,2.4,1,92.4,8,5,4,4,39.1,443,-2,0.0,2,85.2,7,3,1,1,39.5,445,-6,0.7,3,90.9,7,5,39.5,451,+1,0.1,1,86.9,1,39.4,450,+4,0.0
アンジェラスベル,3,10.7,2.2,4.0,1800,6,11,1,470,+4,52.0,5,112.8,16,12,52,4,4,4,38.4,466,-14,0.3,14,116.8,15,13,4,6,42.7,480,+14,3.8,9,114.3,15,13,3,3,37.1,466,+4,0.4,1,115.9,5,2,38.1,462,-4,0.0,10,109.0,8,39.9,466,+6,1.8
エスティレジェンド,9,72.5,9.3,18.1,1800,6,12,7,446,+12,54.0,13,162.7,13,7,50,4,4,5,38.5,434,-4,2.7,10,113.3,15,5,10,9,39.1,438,-4,1.2,11,110.1,13,11,7,4,35.7,442,+2,1.7,6,109.5,5,4,35.3,440,-6,0.5,1,118.3,15,40.8,446,+2,-0.2
アディシオン,15,306.1,35.5,69.7,1800,7,13,2,522,+26,52.0,14,124.2,18,13,52,18,18,16,35.9,496,-6,1.0,12,110.0,15,1,12,11,40.8,502,+14,3.9,11,108.8,15,3,12,11,38.8,488,-4,2.0,14,111.2,5,16,36.0,492,-14,1.3,9,108.6,6,35.1,506,+8,0.7
フレンドスイート,2,21.6,4.5,8.4,1800,7,14,2,438,+4,54.0,5,86.7,16,6,51,8,8,0,36.9,434,-2,0.6,4,85.8,16,4,5,4,37.0,436,+4,0.4,6,86.7,13,1,3,3,36.5,432,-3,0.9,1,96.0,4,3,38.1,435,+2,-0.2,1,86.4,2,36.6,433,0,-0.7
グリューネヴォッヘ,7,2.0,1.1,1.3,1800,8,15,3,482,+4,55.0,6,115.5,16,14,55,12,12,10,39.0,478,0,0.9,2,107.1,15,2,7,7,38.2,478,+8,0.3,3,105.1,15,10,11,11,36.7,470,0,0.3,8,97.7,7,9,37.8,470,+6,0.7,13,160.3,7,39.8,464,-10,3.0
アイヅラブリー,4,29.3,5.0,9.4,1800,8,16,8,464,+10,54.0,9,108.5,15,8,53,15,15,15,37.5,454,-4,0.9,8,113.2,15,6,7,7,38.8,458,+8,1.1,2,113.2,15,2,14,14,38.4,450,0,0.2,12,115.0,6,11,36.8,450,+2,1.1,4,107.8,8,38.0,448,+2,1.0
