馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ゼロレボルシオン,6,51.2,6.1,12.0,1700,1,1,2,476,-2,56.0,2,106.3,10,3,56,6,6,2,37.3,478,+2,0.5,15,100.4,16,8,2,2,39.6,476,+2,2.5,14,101.4,16,12,8,9,39.3,474,+2,2.3,9,118.2,8,4,40.9,472,-2,1.8,3,100.1,3,37.7,474,0,1.1
メイショウゴザン,12,261.6,27.7,55.6,1700,2,2,8,496,-4,52.0,10,87.5,16,5,51,13,12,0,39.1,500,+14,2.8,16,77.3,16,4,16,16,38.5,486,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エイプリルキッス,9,107.4,15.3,30.4,1700,3,3,2,422,-4,54.0,12,126.3,16,11,54,9,9,10,38.8,426,+6,2.0,12,109.3,17,1,3,5,36.2,420,-10,1.1,13,110.7,18,9,12,14,35.3,430,-10,1.4,13,96.3,7,15,34.3,440,-2,1.1,4,96.3,11,35.2,442,0,1.2
ベストエビデンス,2,56.8,8.6,17.0,1700,4,4,2,416,0,54.0,6,106.7,10,9,54,1,1,1,38.0,416,-2,0.9,8,108.3,16,2,5,6,35.1,418,-2,0.6,13,109.6,17,1,15,14,35.0,420,-8,1.6,7,112.8,14,10,34.8,428,0,0.8,0,0,0,0,0,0,0
オーバーウェルム,3,9.3,1.5,2.6,1700,4,5,3,444,-6,53.0,4,107.7,15,7,56,8,7,7,39.8,450,+8,0.8,7,83.7,15,15,6,6,35.4,442,-4,1.2,2,100.8,16,1,6,4,39.5,446,+2,0.4,9,88.5,11,16,37.2,444,-2,1.4,2,73.1,3,37.5,446,0,0.5
バーストハンター,10,392.4,43.3,87.0,1700,5,6,26,458,-10,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,121.5,16,1,12,12,42.2,468,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ワールドレジェンド,1,2.6,1.1,1.3,1700,5,7,2,472,+4,56.0,2,106.1,13,9,56,2,2,2,38.2,468,-2,0.0,4,108.0,13,10,2,2,39.2,470,-2,0.2,4,107.4,13,1,5,4,38.9,472,0,0.4,4,114.2,2,2,38.5,472,+2,0.1,2,114.3,16,38.4,470,-10,0.2
ロマンホープ,13,27.4,3.5,6.7,1700,6,8,5,436,+6,56.0,6,109.5,15,12,56,15,14,11,38.5,430,-4,1.4,6,132.8,16,7,13,12,37.4,434,+4,1.1,3,100.3,15,10,12,12,36.7,430,-6,1.6,3,116.5,5,15,38.9,436,-2,1.4,4,115.9,9,39.8,438,-4,1.3
レイズユアハンズ,5,3.2,1.2,1.8,1700,6,9,1,512,0,56.0,2,106.3,10,5,56,5,5,3,38.3,512,+4,0.3,6,108.1,15,7,7,7,38.5,508,0,2.0,9,135.3,16,16,10,8,41.0,508,+4,2.4,4,99.4,5,9,37.8,504,-4,0.4,4,113.0,1,37.7,508,-2,0.4
スペリオルラスター,11,6.2,1.8,3.2,1700,7,10,2,470,-4,56.0,6,168.6,16,7,56,10,11,8,36.9,474,+2,0.5,7,109.7,13,12,8,9,36.3,472,-2,0.4,7,109.4,16,12,6,7,36.1,474,+8,0.9,5,109.0,9,8,35.4,466,-6,0.8,5,124.5,11,37.6,472,-6,0.9
サンマーシャル,7,248.8,20.3,40.7,1700,7,11,3,406,0,54.0,7,61.0,12,6,51,11,11,0,36.5,406,-2,1.0,11,71.0,16,12,4,7,36.2,408,+6,1.2,15,97.1,18,15,8,9,36.2,402,0,1.8,9,87.7,11,8,38.4,402,-2,1.6,7,73.4,13,38.0,404,-4,0.9
ザッフィーロ,4,6.4,1.5,2.6,1700,8,12,2,472,-2,56.0,3,106.2,13,1,56,3,4,4,38.0,474,-8,0.1,4,108.5,13,13,3,3,38.5,482,0,0.3,6,71.4,16,8,12,11,36.1,482,-2,0.9,12,82.3,7,12,34.3,484,+6,1.1,13,97.6,2,35.3,478,0,1.8
サンディフック,8,18.7,3.9,7.4,1700,8,13,5,486,+8,56.0,8,115.5,15,7,56,15,15,15,37.2,478,-8,1.7,7,94.9,18,14,3,3,35.7,486,+26,1.2,7,95.9,18,9,3,4,35.8,460,-4,1.6,6,84.8,14,3,36.5,464,0,0.4,0,0,0,0,0,0,0
