馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
コパノハート,8,5.7,1.7,2.6,1200,1,1,10,442,+12,52.0,11,84.1,18,2,54,4,5,0,37.4,430,0,1.2,3,73.2,13,8,5,3,37.0,430,-26,0.4,1,60.1,9,5,1,1,36.7,456,-8,-1.6,1,62.2,8,1,37.8,464,0,-2.3,0,0,0,0,0,0,0
パーティードレス,3,4.4,1.5,2.1,1200,1,2,8,466,-8,55.0,7,70.7,16,14,55,7,7,0,35.5,474,-2,0.7,5,85.0,16,11,2,2,37.9,476,+10,0.3,8,85.4,16,13,2,3,38.4,466,+2,2.2,1,85.9,12,6,37.8,464,-6,0.0,1,72.6,1,36.3,470,-2,-0.1
コウエイテンペスタ,5,62.2,7.7,12.8,1200,2,3,1,504,+2,55.0,4,72.3,15,7,55,10,9,0,37.4,502,-2,0.7,5,72.4,14,13,9,8,37.0,504,0,0.6,2,69.6,15,13,11,11,37.0,504,+6,0.0,3,72.9,10,12,36.8,498,-2,0.2,6,86.2,9,39.3,500,+8,1.0
モズマッテタワ,4,12.3,2.2,3.4,1200,2,4,1,480,-6,55.0,5,84.6,16,13,55,11,11,0,36.5,486,+6,0.2,3,72.3,16,2,14,12,35.7,480,0,0.0,2,85.1,14,1,12,10,35.2,480,-2,0.0,6,83.9,12,11,36.3,482,0,1.4,3,86.3,5,36.0,482,-4,0.2
ティアップブロンド,11,28.4,5.3,8.7,1200,3,6,15,500,-4,52.0,12,100.7,16,5,54,4,3,0,40.9,504,+8,2.8,1,85.9,11,10,2,2,38.1,496,0,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エイシンローリン,1,20.2,4.6,7.6,1200,4,7,27,440,-6,55.0,15,73.9,15,2,54,2,2,0,38.6,446,0,2.3,6,72.2,16,7,2,2,38.0,446,+6,0.6,2,71.2,16,14,1,1,36.7,440,0,0.2,1,72.2,13,2,36.4,440,+14,-0.5,8,74.6,2,38.5,426,-8,0.7
スリーチアサウス,14,317.3,57.1,96.2,1200,4,8,15,472,+10,52.0,9,60.2,14,8,53,2,3,0,36.9,462,0,1.0,11,59.3,13,6,7,8,35.8,462,-4,1.6,11,74.8,12,12,10,8,37.5,466,-2,1.0,16,75.2,1,5,39.5,468,0,2.4,7,60.0,11,36.6,468,+2,0.9
ショウナンランパダ,10,70.2,11.5,19.2,1200,5,9,3,464,0,52.0,9,72.8,14,6,55,4,4,0,36.9,464,+6,0.4,3,70.2,16,11,11,9,36.7,458,0,0.1,11,74.2,15,14,15,14,36.8,458,-4,1.3,6,59.2,14,2,36.3,462,+4,1.0,12,86.3,9,37.6,458,-8,1.0
ルミナスパレード,2,2.8,1.2,1.5,1200,5,10,3,480,-8,55.0,5,84.3,16,3,55,5,5,0,37.5,488,+4,0.4,4,84.6,16,16,11,11,36.1,484,0,0.6,9,86.0,16,9,5,4,37.4,484,-2,0.7,3,84.8,15,13,35.4,486,-2,0.2,1,83.5,7,36.3,488,-2,-0.3
ピンクプリンセス,12,138.1,18.8,31.6,1200,6,11,3,512,+8,55.0,9,114.9,11,6,55,2,2,4,38.1,504,+2,1.4,14,87.3,16,8,2,4,39.9,502,-14,2.5,11,73.3,15,9,6,6,37.1,516,+2,1.2,5,72.8,7,2,36.7,514,0,0.5,14,74.1,15,37.7,514,+14,1.8
メイショウタラチネ,6,16.6,4.0,6.5,1200,6,12,9,472,+20,52.0,1,85.7,15,11,54,1,1,0,37.3,452,-8,-0.5,3,85.5,16,16,3,2,38.1,460,+4,0.5,4,86.9,16,11,8,8,37.3,456,-2,0.9,4,87.0,16,13,37.4,458,0,1.4,0,0,0,0,0,0,0
オールオブユー,7,6.9,1.8,2.8,1200,7,13,4,480,-10,49.0,2,85.2,12,6,54,4,4,0,38.4,490,0,0.2,4,71.1,16,7,9,7,35.6,490,0,0.8,3,72.7,12,8,4,4,37.6,490,-6,0.9,3,70.8,8,1,36.6,496,-4,0.1,5,73.4,3,36.9,500,-2,0.6
ボストンビリーヴ,9,59.4,7.7,12.8,1200,7,14,3,468,-10,52.0,8,72.8,14,4,52,14,13,0,35.7,478,+4,0.4,7,85.8,16,10,16,15,37.0,474,+4,1.0,6,73.2,15,9,15,14,36.5,470,-4,0.5,5,85.9,11,12,36.3,474,+2,0.9,11,73.2,1,35.4,472,0,0.9
ノースメイジャイ,13,17.6,3.5,5.6,1200,8,15,8,492,+8,52.0,12,85.7,14,9,54,9,9,0,37.8,484,-6,2.4,1,73.0,15,9,4,4,37.4,490,+2,0.0,2,71.8,16,4,2,2,36.5,488,-2,0.0,2,116.8,12,2,38.0,490,-2,0.4,7,82.9,17,36.5,492,-8,0.5
テイエムゴージャス,15,113.3,13.4,22.4,1200,8,16,3,486,-2,55.0,5,72.7,14,10,55,3,2,0,36.9,488,-2,0.3,7,85.3,14,6,1,1,37.5,490,+2,0.7,10,109.4,16,4,10,10,39.4,488,+8,1.6,14,115.1,4,3,39.0,480,+2,3.0,11,107.4,3,38.8,478,+8,1.2
