馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
タイガーボス,10,12.3,2.4,4.5,1400,1,1,2,456,+6,56.0,4,86.1,16,5,56,10,9,0,37.4,450,0,1.1,8,100.7,16,3,14,14,34.7,450,0,0.8,7,96.0,18,7,3,3,36.2,450,+2,1.6,8,96.6,11,7,34.2,448,0,0.8,0,0,0,0,0,0,0
メイショウアバラガ,7,6.5,1.7,2.9,1400,2,2,3,506,-4,56.0,11,118.0,13,4,55,2,2,2,41.1,510,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
リリーヴィクトリー,4,13.0,2.2,4.0,1400,2,3,3,494,+2,56.0,11,84.0,18,12,55,2,2,0,37.0,492,-2,1.2,8,117.5,16,7,1,1,41.2,494,0,3.3,4,95.9,16,3,3,2,35.4,494,+2,0.3,4,111.0,14,2,34.3,492,0,0.6,0,0,0,0,0,0,0
シートライアル,12,29.5,4.4,8.4,1400,3,4,1,466,-4,56.0,9,115.7,14,14,56,7,7,10,38.4,470,+8,2.5,8,74.2,16,14,7,7,37.1,462,-2,1.0,5,73.4,16,14,13,12,36.7,464,0,1.2,6,74.7,4,9,36.5,464,0,1.4,0,0,0,0,0,0,0
ダシヌケ,9,98.0,15.8,31.9,1400,3,5,1,472,+4,56.0,7,87.1,16,8,54,4,5,0,38.6,468,-10,1.4,12,75.0,16,16,9,11,38.9,478,-2,1.4,7,74.8,14,12,5,5,38.5,480,+4,1.1,15,75.6,12,3,39.8,476,+4,3.0,5,72.5,8,35.7,472,0,1.2
シャドウリクルート,11,158.4,33.1,67.4,1400,4,6,1,536,+4,56.0,14,118.0,15,14,56,12,12,12,40.7,532,+2,2.6,9,86.6,9,9,8,8,37.1,530,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ジューンブラジリエ,2,3.0,1.1,1.5,1400,4,7,2,460,-2,56.0,2,85.7,16,15,56,4,3,0,37.4,462,-2,0.7,4,82.9,18,12,6,6,36.0,464,+4,0.5,4,84.5,12,10,5,4,35.1,460,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シゲルデンガク,8,28.2,4.0,7.7,1400,5,8,2,444,0,56.0,8,86.2,16,6,56,7,7,0,37.7,444,0,1.2,8,83.1,18,8,9,9,36.0,444,+4,0.7,3,84.0,15,10,6,6,35.4,440,0,0.7,4,82.7,3,7,35.2,440,-2,0.6,4,82.7,11,35.2,442,0,0.6
ミュゼバトラー,3,10.3,1.8,3.2,1400,5,9,1,488,-2,56.0,4,87.0,16,7,56,8,8,0,38.3,490,+12,1.3,6,87.0,16,11,9,9,38.3,478,0,0.4,6,92.0,9,9,3,2,37.0,478,-2,0.8,6,91.0,10,12,36.8,480,-8,0.8,9,84.7,1,35.0,488,0,1.4
スーパールミナル,5,46.1,6.8,13.4,1400,6,10,1,472,-4,54.0,6,87.1,16,12,52,3,3,0,38.7,476,-6,1.4,10,87.5,16,1,6,8,39.1,482,0,1.8,7,84.3,17,8,11,8,34.9,482,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ミルキーブレス,13,258.6,40.7,82.9,1400,6,11,0,436,-4,54.0,14,121.6,16,2,51,7,9,12,41.8,440,-4,4.8,0,0,0,0,0,0,0,0,0,0,12,89.3,15,12,10,10,40.4,444,0,3.2,13,76.2,13,9,40.1,444,-8,3.0,14,77.0,12,39.6,452,0,3.3
フロイデシューネル,1,2.5,1.2,1.6,1400,7,12,1,480,-6,54.0,2,72.9,15,14,54,2,2,0,37.3,486,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クルムロフ,14,183.1,21.1,42.8,1400,7,13,2,504,-2,53.0,13,115.8,16,16,56,15,15,15,38.9,506,0,2.8,9,122.6,9,6,1,1,44.2,506,0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
カシノマッハ,15,283.0,40.2,81.9,1400,8,14,1,468,-4,56.0,13,75.1,16,3,56,16,16,0,36.9,472,-8,2.2,16,91.6,16,10,16,16,40.0,480,+8,5.0,14,85.0,14,8,11,12,36.8,472,+6,2.9,11,83.7,14,7,36.2,466,0,1.6,13,70.8,6,34.9,466,+4,1.1
オイルタウン,6,71.8,6.9,13.6,1400,8,15,1,442,0,56.0,8,87.2,16,11,56,15,15,0,37.8,442,-2,1.5,8,85.7,16,7,16,14,35.6,444,-4,1.7,9,73.6,16,3,12,12,37.0,448,-6,1.4,7,75.8,15,13,37.8,454,+6,1.7,12,74.5,8,37.1,448,+2,2.4
