馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
メドウラーク,2,4.5,1.4,2.0,2200,1,1,1,500,-6,56.0,6,133.7,16,11,56,10,11,11,34.3,506,+12,0.4,1,139.9,18,16,9,9,34.9,494,-4,-0.4,5,122.8,16,4,12,11,34.7,498,+6,0.3,2,122.5,16,11,35.3,492,-4,0.4,2,137.5,15,35.4,496,-2,0.2
ハイプレッシャー,10,38.1,6.9,11.4,2200,1,2,20,520,+12,56.0,1,160.2,16,10,53,8,8,5,35.5,508,0,-0.2,2,121.4,18,5,10,10,35.5,508,+4,0.1,4,139.0,12,1,11,12,36.2,504,+2,0.6,2,140.3,8,11,35.1,502,-12,0.4,0,0,0,0,0,0,0
マイネルフレスコ,16,83.3,15.2,25.6,2200,2,3,4,480,0,56.0,11,138.2,17,9,55,17,17,17,36.7,480,+8,1.2,12,134.4,18,5,11,12,34.9,472,-6,1.4,5,139.4,13,13,13,13,36.0,478,0,0.6,1,126.8,16,13,37.0,478,+2,-0.2,5,153.3,6,35.8,476,0,0.5
センショウゴールド,12,43.1,6.8,11.3,2200,2,4,7,420,-2,56.0,10,125.3,15,6,55,3,4,4,36.0,422,+2,0.6,4,148.3,13,9,13,13,35.1,420,+2,0.4,1,147.9,16,10,2,2,37.2,418,-2,0.0,2,162.0,3,7,36.4,420,+2,0.1,2,122.9,5,35.0,418,-16,0.2
ノーブルプラネット,17,50.7,10.9,18.3,2200,3,5,23,458,-2,56.0,11,112.1,11,3,54,5,5,0,33.6,460,+2,1.0,11,97.8,16,14,13,10,35.2,458,-4,1.5,1,108.9,15,6,7,7,35.1,462,+2,0.0,8,112.9,11,7,34.8,460,0,0.5,0,0,0,0,0,0,0
プランスペスカ,1,8.9,1.9,3.0,2200,3,6,1,466,-2,57.0,3,133.4,16,6,55,5,5,4,34.4,468,-2,0.1,4,137.4,17,2,1,1,37.3,470,+12,0.4,10,133.7,15,3,12,12,33.3,458,+6,0.3,4,148.5,8,6,34.9,452,-2,0.2,3,134.8,2,34.2,454,0,0.2
ジューヴルエール,4,60.5,9.8,16.4,2200,4,7,8,484,+8,57.0,17,82.7,18,11,57,18,18,0,34.9,476,-4,1.8,13,108.6,13,7,4,3,40.3,480,0,1.6,10,123.5,16,16,3,3,36.2,480,+2,0.8,9,114.2,2,13,38.1,478,-2,2.0,10,148.8,11,36.0,480,+8,0.6
カムイミンタラ,6,2.5,1.2,1.6,2200,4,8,5,502,-2,57.0,2,134.2,18,11,57,14,13,14,35.3,504,+6,0.1,2,146.8,16,6,14,14,33.8,498,-6,0.3,3,145.4,16,3,15,15,34.6,504,+4,0.2,7,145.9,16,17,36.1,500,0,0.6,4,106.7,2,33.8,500,-2,0.4
ペプチドウインド,13,227.7,39.6,66.9,2200,5,9,4,480,-2,57.0,16,123.2,16,7,57,8,8,11,40.1,482,-2,3.4,12,128.6,12,1,5,5,39.1,484,+16,2.5,9,114.5,13,11,5,5,39.7,468,+6,1.3,6,121.9,8,3,35.8,462,+6,0.4,7,127.3,2,36.2,456,-2,1.6
ジェットソング,11,47.1,6.2,10.3,2200,5,10,6,448,0,57.0,9,135.7,18,4,57,11,12,13,34.9,448,-6,0.7,1,92.3,8,6,1,1,40.3,454,-3,-1.1,1,91.3,8,8,4,2,38.4,457,0,-0.5,3,91.8,7,5,40.4,457,-7,1.3,6,92.1,3,40.2,464,+1,0.9
ペンタトニック,5,5.3,1.5,2.2,2200,6,11,3,488,0,56.0,3,134.6,17,3,55,12,12,12,34.7,488,+2,0.1,9,133.9,18,14,11,12,34.8,486,+2,0.9,7,148.7,18,4,11,13,34.5,484,0,0.4,2,159.7,7,12,36.3,484,+10,0.0,3,121.9,2,34.2,474,0,0.5
ディープウェーブ,8,20.7,4.1,6.6,2200,6,12,1,432,-2,57.0,15,108.6,16,2,57,15,15,0,34.4,434,-6,1.2,3,124.1,17,15,13,13,36.5,440,+4,0.1,11,107.0,18,3,17,17,34.2,436,-4,0.6,2,119.7,1,10,33.6,440,0,0.2,3,93.6,2,33.9,440,+4,0.2
モンテエクリプス,9,12.6,2.6,4.1,2200,7,13,3,460,-2,57.0,4,134.8,17,13,57,5,5,5,35.9,462,-2,0.3,4,135.2,18,3,14,14,34.4,464,+10,0.2,7,160.3,15,11,3,3,36.4,454,+2,1.0,5,148.5,17,4,35.0,452,+4,0.2,9,135.2,9,35.0,448,0,0.6
スリーヴェローチェ,7,124.8,15.1,25.3,2200,7,14,9,462,-10,57.0,7,160.5,14,3,55,11,11,10,35.6,472,-2,0.8,5,160.2,13,2,7,7,35.9,474,-4,0.2,13,134.3,15,10,10,10,34.4,478,+8,0.9,6,134.0,3,7,34.9,470,+8,0.2,6,120.3,6,34.3,462,-4,0.8
シホウ,3,13.8,2.9,4.6,2200,8,15,22,512,+6,56.0,1,120.7,18,6,56,7,7,4,35.9,506,-6,-0.2,2,121.3,17,5,6,6,36.1,512,+2,0.0,2,138.8,12,5,4,3,36.8,510,+6,0.4,6,109.5,10,10,34.9,504,-4,0.8,3,108.4,15,34.7,508,-10,0.6
デンコウセキトバ,15,115.3,22.0,37.2,2200,8,16,32,514,+16,56.0,7,124.2,7,1,54,4,4,3,35.5,498,-10,1.9,5,93.9,9,1,6,5,34.4,508,+4,0.4,1,95.3,18,1,1,1,34.6,504,+8,0.0,5,96.5,10,10,34.8,496,-10,0.6,5,115.9,7,38.7,506,+6,0.9
ニューコネクション,14,270.6,55.0,93.0,2200,8,17,13,494,-3,57.0,2,104.6,11,9,56,3,3,2,41.3,497,0,0.2,2,97.2,12,5,5,5,38.8,497,-8,0.4,3,96.6,12,8,7,6,40.1,505,-1,0.4,10,104.5,1,4,41.4,506,+4,1.1,10,105.2,3,40.6,502,+2,1.1
