馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ローザズカレッジ,7,9.9,1.9,3.0,2400,1,1,7,474,-4,57.0,14,125.1,15,15,57,9,6,1,39.3,478,-2,2.3,5,134.8,17,7,3,3,36.0,480,+14,0.3,12,123.1,16,10,10,9,38.1,466,+2,2.2,9,123.4,7,10,35.6,464,-6,0.7,3,121.6,12,36.2,470,+8,0.4
コーラルタワー,6,6.1,1.3,2.0,2400,2,2,2,442,-10,57.0,4,108.5,16,5,57,8,9,10,34.0,452,+2,0.4,2,121.3,13,13,5,5,34.9,450,+2,0.0,7,135.8,13,2,6,8,35.5,448,-10,0.3,11,122.9,15,11,34.7,458,+8,0.7,13,108.7,7,34.0,450,+6,0.7
ジリオン,8,14.3,2.6,4.2,2400,3,3,7,544,-2,57.0,6,119.1,9,1,57,1,1,1,38.7,546,+10,0.9,12,125.7,17,7,2,2,38.9,536,+6,1.7,8,119.8,14,8,2,2,36.6,530,+2,1.1,4,119.1,13,4,35.7,528,-12,0.8,14,106.9,5,35.6,540,+6,1.4
サチヒメ,9,153.2,24.0,41.4,2400,4,4,1,446,0,53.0,11,115.8,12,2,55,11,11,12,37.2,446,0,1.9,10,124.4,10,8,6,6,39.1,446,+2,3.4,7,115.4,9,2,6,6,38.3,444,-5,1.9,8,87.9,6,5,37.7,449,+1,0.8,3,89.6,5,38.2,448,-4,0.5
フォルトファーレン,3,40.7,5.4,9.2,2400,5,5,11,454,-2,57.0,6,163.6,16,1,57,8,9,8,39.1,456,+6,1.5,7,134.3,14,5,8,8,38.7,450,-4,1.1,6,113.8,15,6,13,13,37.1,454,-6,0.7,4,113.9,6,3,37.3,460,0,0.5,6,113.9,13,38.4,460,-12,1.8
ウェーブゴールド,2,6.6,2.2,3.5,2400,6,6,21,498,+24,56.0,9,120.1,18,18,55,15,15,8,34.5,474,+2,0.8,5,106.7,15,10,14,15,34.0,472,0,0.5,4,123.1,14,14,11,9,36.2,472,+4,0.5,8,108.2,8,5,35.9,468,-10,0.7,9,110.1,5,35.2,478,+2,0.6
レオニーズ,1,3.8,1.2,1.8,2400,7,7,6,500,-2,56.0,5,108.6,14,4,56,6,7,10,34.9,502,+4,0.4,3,135.5,13,4,4,5,35.5,498,+8,0.0,7,109.3,14,10,7,7,35.3,490,+2,0.9,13,113.6,15,13,38.0,488,+10,1.9,6,124.0,10,35.2,478,-6,0.6
マイネルフレスコ,5,6.9,2.4,4.0,2400,7,8,1,480,+8,56.0,4,165.4,9,2,56,7,7,7,36.4,472,+1,1.0,5,110.7,11,8,9,8,41.1,471,-9,1.4,16,139.6,17,3,17,17,38.2,480,0,2.7,11,138.2,9,17,36.7,480,+8,1.2,12,134.4,5,34.9,472,-6,1.4
メイショウビザン,4,3.0,1.2,1.6,2400,8,9,2,498,+2,54.0,4,120.1,11,5,54,2,2,2,35.5,496,0,0.2,3,121.3,13,12,2,2,35.3,496,+10,0.0,5,121.2,9,1,2,2,36.6,486,0,0.5,1,122.8,8,2,35.7,486,+4,-0.2,2,122.1,11,36.9,482,-4,0.0
ジンライムデザイア,10,277.5,24.3,41.9,2400,8,10,1,466,0,56.0,14,128.2,14,14,53,11,10,7,41.5,466,-8,4.9,8,161.5,10,9,10,10,36.5,474,+12,1.3,5,158.8,13,2,5,5,36.0,462,+4,1.2,12,109.1,8,4,36.0,458,-26,1.2,7,111.0,10,38.3,484,+2,1.3
