馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
マイネルラック,6,34.9,6.7,11.0,1600,1,1,2,466,+2,55.0,5,71.0,11,11,54,2,2,0,35.0,464,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アッフェルリズム,9,64.3,7.9,13.1,1600,2,2,3,436,-2,54.0,11,89.5,13,6,54,8,6,0,39.5,438,+6,1.9,8,70.2,16,10,9,7,35.3,432,-6,0.5,5,96.0,16,9,4,6,36.5,438,-8,1.3,3,85.0,4,4,36.0,446,0,0.4,0,0,0,0,0,0,0
レッドディヴェル,3,4.2,1.4,2.0,1600,3,3,6,436,-4,54.0,3,97.1,18,4,54,9,9,0,33.6,440,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ドゥーカ,2,3.4,1.3,1.8,1600,4,4,2,482,+2,55.0,5,96.1,16,1,54,12,12,0,34.9,480,+8,0.4,3,109.2,16,15,13,15,35.1,472,-14,0.6,2,70.8,8,3,7,7,35.7,486,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ショーストーム,7,16.0,2.7,4.2,1600,5,5,2,468,0,55.0,4,96.0,16,2,54,8,8,0,35.0,468,+4,0.3,8,69.8,18,3,9,9,35.4,464,0,0.5,7,70.0,16,5,3,3,35.7,464,-4,0.3,5,70.2,5,7,35.9,468,-6,0.7,9,114.5,3,41.1,474,0,4.5
マディディ,5,13.9,2.5,4.0,1600,6,6,12,476,+18,55.0,2,83.0,10,3,54,3,3,0,35.9,458,-2,0.4,4,100.7,10,1,3,4,34.7,460,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クラリティーアイズ,1,3.0,1.2,1.6,1600,7,7,2,456,-2,54.0,2,95.9,16,11,54,2,2,0,35.5,458,+16,0.2,4,83.6,13,3,2,2,36.5,442,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ファンタサイズ,4,6.1,1.6,2.4,1600,7,8,1,450,-8,55.0,2,85.2,15,10,54,10,6,0,35.0,458,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クリノメルクリウス,10,152.9,30.3,50.0,1600,8,9,1,434,0,55.0,10,72.4,15,3,54,10,10,0,35.5,434,-2,1.1,11,84.9,14,9,13,14,36.1,436,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
グッドプリン,8,19.3,2.8,4.4,1600,8,10,3,456,-2,54.0,3,110.3,12,8,54,2,2,0,35.5,458,-2,0.5,11,110.1,16,3,10,11,36.4,460,+2,1.5,6,111.0,12,6,11,9,33.8,458,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
