馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
グレートヴァリュー,13,118.6,27.0,35.8,2400,1,1,1,450,-8,53.0,14,121.7,15,1,53,8,9,11,34.8,458,+2,1.1,11,109.4,11,7,9,9,35.8,456,+2,1.5,7,121.2,9,2,9,9,35.0,454,0,0.9,15,133.7,1,15,37.5,454,-2,1.6,9,159.6,12,37.1,456,-8,1.3
リアライズブラザー,4,8.8,2.4,3.0,2400,2,2,7,484,-2,54.0,5,104.4,13,12,57,5,5,5,36.8,486,0,0.6,1,116.6,7,5,2,2,38.6,486,-6,-0.7,6,111.7,15,14,12,13,38.3,492,-2,1.9,5,156.4,10,2,39.1,494,+2,0.6,1,152.8,4,38.2,492,-2,0.0
シップウ,3,24.4,5.3,7.1,2400,3,3,3,490,+8,54.0,11,162.4,14,14,54,13,12,12,36.9,482,-4,2.2,1,155.7,12,9,9,9,36.5,486,+6,0.0,5,106.5,12,1,11,11,37.4,480,-8,0.9,7,130.8,4,9,37.1,488,-2,1.1,11,115.4,13,37.7,490,+2,1.4
ヴィルトグラーフ,5,86.7,20.2,26.8,2400,4,4,0,532,0,53.0,13,115.1,13,1,57,4,4,11,39.0,532,0,3.0,15,114.3,15,14,10,10,40.0,532,+6,3.8,5,98.2,16,9,2,2,36.8,526,+2,0.4,10,114.2,8,8,38.4,524,-2,2.0,1,114.7,9,37.0,526,0,-0.1
ファイヤーロック,1,5.6,2.0,2.5,2400,4,5,2,468,-2,56.0,1,103.9,15,13,57,9,9,5,36.9,470,0,-0.2,5,111.9,16,5,11,12,36.8,470,-2,0.8,4,112.5,13,5,4,5,38.0,472,+4,0.2,2,132.2,6,8,36.9,468,-12,0.0,6,110.1,13,36.1,480,-2,0.3
ティーポイズン,2,9.9,3.2,4.2,2400,5,6,4,500,-8,54.0,10,105.3,13,9,54,8,7,7,38.2,508,+10,1.2,1,155.3,9,7,2,2,37.5,498,-6,0.0,2,105.9,13,13,2,3,37.9,504,+2,1.3,2,105.1,10,2,37.9,502,-6,0.3,4,152.6,11,38.1,508,+4,0.4
ヒデノインペリアル,11,5.4,1.9,2.4,2400,5,7,1,494,-4,53.0,7,103.0,16,12,54,11,12,12,36.6,498,+10,1.1,1,113.2,16,11,14,13,36.4,488,0,-0.5,2,112.9,13,3,1,1,37.7,488,0,0.0,2,112.1,4,1,36.6,488,-2,0.1,6,111.8,5,37.8,490,+2,0.6
シークレットパス,10,14.1,4.4,5.8,2400,6,8,6,460,+6,54.0,12,162.4,12,11,57,4,4,4,37.8,454,-10,1.1,8,163.7,13,11,5,5,36.9,464,+12,1.0,1,158.7,16,12,6,6,36.1,452,+2,-0.1,10,145.9,7,16,34.4,450,0,0.5,5,146.2,9,34.6,450,+6,0.4
マルマロス,12,12.7,3.3,4.3,2400,6,9,13,516,-4,54.0,9,133.6,14,10,57,2,2,2,38.6,520,+4,1.4,3,152.5,13,9,2,2,38.3,516,0,0.3,1,156.7,14,5,2,2,40.0,516,-4,-0.2,6,133.6,12,3,38.0,520,0,0.9,4,159.4,6,40.6,520,-4,0.7
タンジブル,7,5.8,2.2,2.9,2400,7,10,12,492,+6,54.0,13,113.6,14,7,54,10,11,9,37.6,486,-11,1.8,6,124.4,12,7,10,10,40.3,497,-3,4.0,3,113.6,14,5,10,10,37.7,500,0,0.6,1,113.6,6,12,39.1,500,-4,-0.2,1,115.2,16,39.1,504,+4,-1.2
ロゼッタストーン,6,40.5,7.9,10.6,2400,7,11,4,466,-6,53.0,5,104.5,13,10,53,12,12,12,37.0,472,+2,0.4,9,112.9,14,1,12,12,36.8,470,-6,1.1,6,104.5,14,1,7,7,40.3,476,+2,1.6,7,153.1,7,9,36.9,474,+4,1.5,11,113.1,3,37.9,470,-2,1.4
ドラゴンズタイム,8,7.6,2.3,2.9,2400,8,12,4,430,-2,54.0,11,114.5,15,8,57,14,14,12,37.9,432,+8,1.6,1,131.7,16,3,16,16,37.1,424,-4,0.0,1,133.3,16,5,14,14,37.4,428,-4,-0.7,7,158.6,6,8,37.2,432,+2,0.7,2,156.9,13,39.3,430,-6,0.2
ヤマカツポセイドン,9,7.1,1.9,2.4,2400,8,13,4,460,+4,55.0,14,115.1,15,11,57,14,14,12,38.4,456,-10,2.2,3,133.0,15,4,12,12,37.3,466,+2,0.9,2,152.4,13,8,8,7,37.2,464,0,0.2,5,121.0,6,15,37.2,464,-4,0.5,1,152.1,12,38.3,468,0,0.0
